variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-20 20:18:25,0,INITIAL SUCCESS,221443421386,100,0,0,0,0,0
1,2023-08-20 20:18:25,66,SUCCESS,221443421386,100.0,1,1,0,0,0
2,2023-08-20 20:18:25,66,SUCCESS,221443421386,100.0,2,2,0,0,0
3,2023-08-20 20:19:14,115,SUCCESS,245794398296,111.0,3,3,0,0,0
4,2023-08-20 20:19:14,115,SUCCESS,221443421386,100.0,1,1,0,0,0
5,2023-08-20 20:19:14,115,SUCCESS,221443421386,100.0,0,0,0,0,0
6,2023-08-20 20:19:57,158,SUCCESS,222161309525,100.32,1,1,0,0,0
7,2023-08-20 20:20:38,199,SUCCESS,209210687072,94.48,1,1,0,0,0
8,2023-08-20 20:21:41,262,RUN_TIMEOUT,None,None,2,2,0,0,0
9,2023-08-20 20:21:41,262,SUCCESS,221443421386,100.0,0,0,0,0,0
10,2023-08-20 20:22:21,302,SUCCESS,215128853219,97.15,2,2,0,0,0
11,2023-08-20 20:22:21,302,SUCCESS,209210687072,94.48,2,2,0,0,0
12,2023-08-20 20:22:21,302,SUCCESS,221443421386,100.0,1,1,0,0,0
13,2023-08-20 20:22:21,302,SUCCESS,209210687072,94.48,3,3,0,0,0
14,2023-08-20 20:23:24,365,RUN_TIMEOUT,None,None,4,4,0,0,0
15,2023-08-20 20:23:24,365,SUCCESS,209210687072,94.48,2,2,0,0,0
16,2023-08-20 20:23:24,365,SUCCESS,209210687072,94.48,1,1,0,0,0
17,2023-08-20 20:23:24,365,SUCCESS,221443421386,100.0,0,0,0,0,0
18,2023-08-20 20:23:24,365,SUCCESS,209210687072,94.48,2,2,0,0,0
19,2023-08-20 20:23:24,365,SUCCESS,209210687072,94.48,3,3,0,0,0
20,2023-08-20 20:23:24,365,SUCCESS,209210687072,94.48,2,2,0,0,0
21,2023-08-20 20:23:24,365,SUCCESS,209210687072,94.48,3,3,0,0,0
22,2023-08-20 20:23:24,365,SUCCESS,221443421386,100.0,2,2,0,0,0
