variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-21 17:08:32,0,INITIAL SUCCESS,791651982402,100,0,0,0,0,0
1,2023-08-21 17:08:32,341,SUCCESS,791651982402,100.0,1,1,0,0,0
2,2023-08-21 17:11:45,534,RUN_TIMEOUT,None,None,2,1,1,0,0
3,2023-08-21 17:11:53,542,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
4,2023-08-21 17:11:53,542,SUCCESS,791651982402,100.0,0,0,0,0,0
5,2023-08-21 17:12:05,554,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
6,2023-08-21 17:12:11,560,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
7,2023-08-21 17:12:15,564,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
8,2023-08-21 17:12:21,570,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
9,2023-08-21 17:12:21,570,SUCCESS,791651982402,100.0,1,1,0,0,0
10,2023-08-21 17:12:26,575,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
11,2023-08-21 17:15:33,762,RUN_TIMEOUT,None,None,2,2,0,0,0
12,2023-08-21 17:15:33,762,SUCCESS,791651982402,100.0,0,0,0,0,0
13,2023-08-21 17:18:36,945,RUN_TIMEOUT,None,None,1,0,1,0,0
14,2023-08-21 17:18:51,960,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
15,2023-08-21 17:18:55,964,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
16,2023-08-21 17:19:05,974,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
17,2023-08-21 17:19:10,979,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
18,2023-08-21 17:19:40,1009,RUN_CODE_ERROR,None,None,1,0,0,1,0
19,2023-08-21 17:22:48,1197,RUN_TIMEOUT,None,None,1,0,0,1,0
20,2023-08-21 17:22:48,1197,SUCCESS,791651982402,100.0,1,1,0,0,0
21,2023-08-21 17:22:48,1197,SUCCESS,791651982402,100.0,0,0,0,0,0
22,2023-08-21 17:25:36,1365,RUN_TIMEOUT,None,None,1,1,0,0,0
23,2023-08-21 17:25:36,1365,SUCCESS,791651982402,100.0,1,1,0,0,0
24,2023-08-21 17:25:38,1367,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
25,2023-08-21 17:25:38,1367,SUCCESS,791651982402,100.0,2,2,0,0,0
26,2023-08-21 17:25:38,1367,SUCCESS,791651982402,100.0,1,1,0,0,0
27,2023-08-21 17:28:49,1558,RUN_TIMEOUT,None,None,2,1,0,1,0
28,2023-08-21 17:28:49,1558,SUCCESS,791651982402,100.0,0,0,0,0,0
29,2023-08-21 17:28:53,1562,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
30,2023-08-21 17:28:53,1562,SUCCESS,791651982402,100.0,1,1,0,0,0
31,2023-08-21 17:28:53,1562,SUCCESS,791651982402,100.0,0,0,0,0,0
32,2023-08-21 17:30:09,1638,RUN_CODE_ERROR,None,None,1,0,0,1,0
33,2023-08-21 17:33:44,1853,RUN_TIMEOUT,None,None,1,0,0,1,0
34,2023-08-21 17:33:52,1861,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
35,2023-08-21 17:34:06,1875,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
36,2023-08-21 17:37:19,2068,RUN_TIMEOUT,None,None,1,0,1,0,0
37,2023-08-21 17:37:20,2069,SUCCESS,791651982402,100.0,1,1,0,0,0
38,2023-08-21 17:40:02,2231,COMPILE_TIMEOUT,None,None,2,2,0,0,0
39,2023-08-21 17:41:45,2334,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
40,2023-08-21 17:41:45,2334,SUCCESS,791651982402,100.0,0,0,0,0,0
41,2023-08-21 17:44:18,2487,COMPILE_TIMEOUT,None,None,1,1,0,0,0
42,2023-08-21 17:47:47,2696,COMPILE_TIMEOUT,None,None,1,0,0,1,0
43,2023-08-21 17:50:22,2851,COMPILE_TIMEOUT,None,None,1,0,0,1,0
44,2023-08-21 17:53:20,3029,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
45,2023-08-21 17:56:02,3191,COMPILE_TIMEOUT,None,None,1,1,0,0,0
46,2023-08-21 17:59:46,3415,COMPILE_TIMEOUT,None,None,1,1,0,0,0
47,2023-08-21 17:59:46,3415,SUCCESS,791651982402,100.0,1,1,0,0,0
48,2023-08-21 17:59:46,3415,SUCCESS,791651982402,100.0,0,0,0,0,0
49,2023-08-21 18:03:09,3618,COMPILE_TIMEOUT,None,None,1,0,0,1,0
50,2023-08-21 18:03:09,3618,SUCCESS,791651982402,100.0,1,1,0,0,0
51,2023-08-21 18:03:09,3618,SUCCESS,791651982402,100.0,0,0,0,0,0
52,2023-08-21 18:04:43,3712,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
53,2023-08-21 18:05:19,3748,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
54,2023-08-21 18:08:00,3909,COMPILE_TIMEOUT,None,None,1,0,0,1,0
55,2023-08-21 18:09:50,4019,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
56,2023-08-21 18:11:39,4128,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
57,2023-08-21 18:14:11,4280,COMPILE_TIMEOUT,None,None,1,0,0,1,0
58,2023-08-21 18:15:46,4375,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
59,2023-08-21 18:18:30,4539,COMPILE_TIMEOUT,None,None,1,0,0,1,0
60,2023-08-21 18:21:28,4717,COMPILE_TIMEOUT,None,None,1,0,0,1,0
61,2023-08-21 18:24:12,4881,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
62,2023-08-21 18:26:56,5045,COMPILE_TIMEOUT,None,None,1,0,0,1,0
63,2023-08-21 18:28:31,5140,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
64,2023-08-21 18:29:03,5172,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
65,2023-08-21 18:31:40,5329,COMPILE_TIMEOUT,None,None,1,0,0,1,0
66,2023-08-21 18:34:11,5480,COMPILE_TIMEOUT,None,None,1,1,0,0,0
67,2023-08-21 18:36:42,5631,COMPILE_TIMEOUT,None,None,1,0,0,0,1
68,2023-08-21 18:36:42,5631,SUCCESS,791651982402,100.0,1,1,0,0,0
69,2023-08-21 18:39:32,5801,COMPILE_TIMEOUT,None,None,2,2,0,0,0
70,2023-08-21 18:39:32,5801,SUCCESS,791651982402,100.0,0,0,0,0,0
71,2023-08-21 18:42:48,5997,COMPILE_TIMEOUT,None,None,1,0,1,0,0
72,2023-08-21 18:45:53,6182,COMPILE_TIMEOUT,None,None,1,0,0,0,1
73,2023-08-21 18:47:10,6259,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
74,2023-08-21 18:47:26,6275,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
75,2023-08-21 18:48:11,6320,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
76,2023-08-21 18:48:33,6342,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
77,2023-08-21 18:49:31,6400,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
78,2023-08-21 18:50:07,6436,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
79,2023-08-21 18:50:07,6436,SUCCESS,791651982402,100.0,1,1,0,0,0
80,2023-08-21 18:50:07,6436,SUCCESS,791651982402,100.0,2,2,0,0,0
81,2023-08-21 18:50:57,6486,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
82,2023-08-21 18:51:27,6516,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
83,2023-08-21 18:54:05,6674,COMPILE_TIMEOUT,None,None,3,3,0,0,0
84,2023-08-21 18:56:00,6789,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
85,2023-08-21 18:56:00,6789,SUCCESS,791651982402,100.0,1,1,0,0,0
86,2023-08-21 18:56:00,6789,SUCCESS,791651982402,100.0,0,0,0,0,0
87,2023-08-21 18:58:33,6942,COMPILE_TIMEOUT,None,None,1,0,0,1,0
88,2023-08-21 18:58:59,6968,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
89,2023-08-21 18:59:45,7014,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
90,2023-08-21 19:02:17,7166,COMPILE_TIMEOUT,None,None,1,0,0,1,0
91,2023-08-21 19:05:40,7369,COMPILE_TIMEOUT,None,None,1,0,0,1,0
92,2023-08-21 19:06:36,7425,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
93,2023-08-21 19:10:43,7672,SUCCESS,649988044038,82.11,1,1,0,0,0
94,2023-08-21 19:10:43,7672,SUCCESS,791651982402,100.0,0,0,0,0,0
95,2023-08-21 19:11:11,7700,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
96,2023-08-21 19:13:45,7854,COMPILE_TIMEOUT,None,None,2,2,0,0,0
97,2023-08-21 19:14:18,7887,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
98,2023-08-21 19:14:32,7901,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
99,2023-08-21 19:14:32,7901,SUCCESS,649988044038,82.11,2,2,0,0,0
100,2023-08-21 19:17:12,8061,COMPILE_TIMEOUT,None,None,3,2,0,1,0
101,2023-08-21 19:19:44,8213,COMPILE_TIMEOUT,None,None,3,2,0,1,0
102,2023-08-21 19:22:30,8379,COMPILE_TIMEOUT,None,None,3,2,0,1,0
103,2023-08-21 19:23:57,8466,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
104,2023-08-21 19:23:57,8466,SUCCESS,649988044038,82.11,1,1,0,0,0
105,2023-08-21 19:23:57,8466,SUCCESS,649988044038,82.11,2,2,0,0,0
106,2023-08-21 19:24:25,8494,COMPILE_CODE_ERROR,None,None,3,2,0,1,0
107,2023-08-21 19:26:01,8590,COMPILE_CODE_ERROR,None,None,3,2,0,1,0
108,2023-08-21 19:26:01,8590,SUCCESS,791651982402,100.0,1,1,0,0,0
109,2023-08-21 19:27:42,8691,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
110,2023-08-21 19:29:58,8827,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
111,2023-08-21 19:29:58,8827,SUCCESS,649988044038,82.11,1,1,0,0,0
112,2023-08-21 19:31:41,8930,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
113,2023-08-21 19:31:41,8930,SUCCESS,791651982402,100.0,0,0,0,0,0
114,2023-08-21 19:34:25,9094,COMPILE_TIMEOUT,None,None,2,1,0,1,0
115,2023-08-21 19:36:52,9241,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
116,2023-08-21 19:39:45,9414,COMPILE_TIMEOUT,None,None,2,2,0,0,0
117,2023-08-21 19:42:43,9592,COMPILE_TIMEOUT,None,None,2,1,1,0,0
118,2023-08-21 19:45:43,9772,COMPILE_TIMEOUT,None,None,2,1,0,0,1
119,2023-08-21 19:48:27,9936,COMPILE_TIMEOUT,None,None,2,2,0,0,0
120,2023-08-21 19:51:28,10117,COMPILE_TIMEOUT,None,None,2,1,1,0,0
121,2023-08-21 19:53:34,10243,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
122,2023-08-21 19:56:09,10398,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
123,2023-08-21 19:57:56,10505,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
124,2023-08-21 19:59:56,10625,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
125,2023-08-21 20:02:49,10798,COMPILE_TIMEOUT,None,None,2,1,0,1,0
126,2023-08-21 20:05:50,10979,COMPILE_TIMEOUT,None,None,2,1,0,0,1
127,2023-08-21 20:08:57,11166,COMPILE_TIMEOUT,None,None,2,1,0,0,1
128,2023-08-21 20:11:35,11324,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
129,2023-08-21 20:13:43,11452,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
130,2023-08-21 20:16:30,11619,COMPILE_TIMEOUT,None,None,2,1,0,1,0
131,2023-08-21 20:18:38,11747,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
132,2023-08-21 20:18:38,11747,SUCCESS,649988044038,82.11,2,2,0,0,0
133,2023-08-21 20:18:39,11748,SUCCESS,791651982402,100.0,1,1,0,0,0
134,2023-08-21 20:18:39,11748,SUCCESS,649988044038,82.11,1,1,0,0,0
135,2023-08-21 20:20:34,11863,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
136,2023-08-21 20:20:34,11863,SUCCESS,791651982402,100.0,0,0,0,0,0
137,2023-08-21 20:22:04,11953,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
138,2023-08-21 20:24:48,12117,COMPILE_TIMEOUT,None,None,2,1,0,1,0
139,2023-08-21 20:26:47,12236,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
140,2023-08-21 20:26:47,12236,SUCCESS,649988044038,82.11,2,2,0,0,0
141,2023-08-21 20:26:47,12236,SUCCESS,791651982402,100.0,1,1,0,0,0
142,2023-08-21 20:29:30,12399,COMPILE_TIMEOUT,None,None,3,2,0,1,0
143,2023-08-21 20:31:34,12523,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
144,2023-08-21 20:32:47,12596,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
145,2023-08-21 20:32:47,12596,SUCCESS,649988044038,82.11,1,1,0,0,0
146,2023-08-21 20:32:47,12596,SUCCESS,791651982402,100.0,0,0,0,0,0
147,2023-08-21 20:34:19,12688,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
148,2023-08-21 20:34:19,12688,SUCCESS,649988044038,82.11,2,2,0,0,0
149,2023-08-21 20:34:19,12688,SUCCESS,649988044038,82.11,1,1,0,0,0
150,2023-08-21 20:34:19,12688,SUCCESS,791651982402,100.0,0,0,0,0,0
151,2023-08-21 20:35:47,12776,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
152,2023-08-21 20:35:47,12776,SUCCESS,649988044038,82.11,2,2,0,0,0
153,2023-08-21 20:35:47,12776,SUCCESS,649988044038,82.11,3,3,0,0,0
154,2023-08-21 20:37:26,12875,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
155,2023-08-21 20:37:26,12875,SUCCESS,649988044038,82.11,2,2,0,0,0
156,2023-08-21 20:37:26,12875,SUCCESS,791651982402,100.0,1,1,0,0,0
157,2023-08-21 20:37:26,12875,SUCCESS,649988044038,82.11,1,1,0,0,0
158,2023-08-21 20:38:41,12950,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
159,2023-08-21 20:41:24,13113,COMPILE_TIMEOUT,None,None,2,1,0,1,0
160,2023-08-21 20:41:24,13113,SUCCESS,791651982402,100.0,0,0,0,0,0
161,2023-08-21 20:41:24,13113,SUCCESS,649988044038,82.11,2,2,0,0,0
162,2023-08-21 20:44:01,13270,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
163,2023-08-21 20:46:35,13424,COMPILE_TIMEOUT,None,None,3,2,0,0,1
164,2023-08-21 20:49:34,13603,COMPILE_TIMEOUT,None,None,3,3,0,0,0
165,2023-08-21 20:53:05,13814,COMPILE_TIMEOUT,None,None,3,3,0,0,0
166,2023-08-21 20:55:08,13937,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
167,2023-08-21 20:57:38,14087,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
168,2023-08-21 20:57:38,14087,SUCCESS,649988044038,82.11,1,1,0,0,0
169,2023-08-21 20:57:38,14087,SUCCESS,791651982402,100.0,0,0,0,0,0
170,2023-08-21 21:00:27,14256,COMPILE_TIMEOUT,None,None,2,2,0,0,0
