variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-20 15:17:02,0,INITIAL SUCCESS,462243289417,100,0,0,0,0,0
1,2023-08-20 15:18:16,195,SUCCESS,382329962269,82.71,1,1,0,0,0
2,2023-08-20 15:18:16,195,SUCCESS,462243289417,100.0,0,0,0,0,0
3,2023-08-20 15:20:00,299,RUN_TIMEOUT,None,None,2,2,0,0,0
4,2023-08-20 15:20:00,299,SUCCESS,382329962269,82.71,2,2,0,0,0
5,2023-08-20 15:21:38,397,SUCCESS,474382365114,102.63,3,3,0,0,0
6,2023-08-20 15:21:38,397,SUCCESS,382329962269,82.71,1,1,0,0,0
7,2023-08-20 15:21:38,397,SUCCESS,462243289417,100.0,0,0,0,0,0
8,2023-08-20 15:22:53,472,SUCCESS,385824700471,83.47,2,2,0,0,0
9,2023-08-20 15:22:53,472,RUN_TIMEOUT,None,None,2,2,0,0,0
10,2023-08-20 15:22:53,472,SUCCESS,382329962269,82.71,2,2,0,0,0
11,2023-08-20 15:22:53,472,SUCCESS,382329962269,82.71,3,3,0,0,0
12,2023-08-20 15:22:53,472,SUCCESS,382329962269,82.71,4,4,0,0,0
13,2023-08-20 15:22:53,472,SUCCESS,382329962269,82.71,3,3,0,0,0
14,2023-08-20 15:24:42,581,RUN_TIMEOUT,None,None,4,4,0,0,0
15,2023-08-20 15:25:57,656,SUCCESS,381269656676,82.48,4,4,0,0,0
16,2023-08-20 15:25:57,656,SUCCESS,382329962269,82.71,3,3,0,0,0
17,2023-08-20 15:25:57,656,SUCCESS,381269656676,82.48,5,5,0,0,0
18,2023-08-20 15:25:57,656,SUCCESS,381269656676,82.48,4,4,0,0,0
19,2023-08-20 15:27:20,739,SUCCESS,411749326576,89.08,5,5,0,0,0
20,2023-08-20 15:27:20,739,SUCCESS,381269656676,82.48,5,5,0,0,0
21,2023-08-20 15:27:20,739,SUCCESS,381269656676,82.48,4,4,0,0,0
22,2023-08-20 15:27:20,739,SUCCESS,381269656676,82.48,3,3,0,0,0
23,2023-08-20 15:27:20,739,SUCCESS,381269656676,82.48,4,4,0,0,0
24,2023-08-20 15:27:20,739,SUCCESS,381269656676,82.48,5,5,0,0,0
25,2023-08-20 15:29:04,843,RUN_TIMEOUT,None,None,6,6,0,0,0
26,2023-08-20 15:29:04,843,SUCCESS,381269656676,82.48,4,4,0,0,0
27,2023-08-20 15:30:41,940,SUCCESS,462623138756,100.08,5,5,0,0,0
28,2023-08-20 15:30:41,940,SUCCESS,381269656676,82.48,5,5,0,0,0
29,2023-08-20 15:31:55,1014,SUCCESS,382199782982,82.68,6,6,0,0,0
30,2023-08-20 15:31:55,1014,SUCCESS,381269656676,82.48,4,4,0,0,0
