variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-20 15:16:55,0,INITIAL SUCCESS,448841941009,100,0,0,0,0,0
1,2023-08-20 15:16:55,113,SUCCESS,448841941009,100.0,1,1,0,0,0
2,2023-08-20 15:16:55,113,SUCCESS,448841941009,100.0,2,2,0,0,0
3,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,3,3,0,0,0
4,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,4,4,0,0,0
5,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,5,5,0,0,0
6,2023-08-20 15:18:21,199,SUCCESS,448841941009,100.0,4,4,0,0,0
7,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,6,6,0,0,0
8,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,7,7,0,0,0
9,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,6,6,0,0,0
10,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,5,5,0,0,0
11,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,4,4,0,0,0
12,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,3,3,0,0,0
13,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,2,2,0,0,0
14,2023-08-20 15:18:21,199,SUCCESS,448841941009,100.0,1,1,0,0,0
15,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,1,1,0,0,0
16,2023-08-20 15:18:21,199,SUCCESS,448841941009,100.0,0,0,0,0,0
17,2023-08-20 15:18:21,199,SUCCESS,440283996770,98.09,2,2,0,0,0
18,2023-08-20 15:19:58,296,RUN_TIMEOUT,None,None,3,3,0,0,0
19,2023-08-20 15:19:58,296,SUCCESS,440283996770,98.09,1,1,0,0,0
20,2023-08-20 15:19:58,296,SUCCESS,448841941009,100.0,0,0,0,0,0
21,2023-08-20 15:19:58,296,SUCCESS,440283996770,98.09,2,2,0,0,0
22,2023-08-20 15:19:58,296,SUCCESS,440283996770,98.09,1,1,0,0,0
23,2023-08-20 15:21:30,388,SUCCESS,443325053624,98.77,2,2,0,0,0
24,2023-08-20 15:21:30,388,SUCCESS,448841941009,100.0,0,0,0,0,0
25,2023-08-20 15:21:30,388,SUCCESS,440283996770,98.09,2,2,0,0,0
26,2023-08-20 15:21:30,388,SUCCESS,440283996770,98.09,1,1,0,0,0
27,2023-08-20 15:21:30,388,SUCCESS,448841941009,100.0,0,0,0,0,0
28,2023-08-20 15:21:30,388,SUCCESS,440283996770,98.09,2,2,0,0,0
29,2023-08-20 15:21:30,388,SUCCESS,440283996770,98.09,1,1,0,0,0
30,2023-08-20 15:23:02,480,SUCCESS,458536692883,102.16,2,2,0,0,0
31,2023-08-20 15:23:02,480,SUCCESS,440283996770,98.09,2,2,0,0,0
32,2023-08-20 15:23:02,480,SUCCESS,440283996770,98.09,3,3,0,0,0
33,2023-08-20 15:23:02,480,SUCCESS,440283996770,98.09,2,2,0,0,0
34,2023-08-20 15:23:02,480,SUCCESS,440283996770,98.09,1,1,0,0,0
35,2023-08-20 15:23:02,480,SUCCESS,448841941009,100.0,0,0,0,0,0
36,2023-08-20 15:23:02,480,SUCCESS,440283996770,98.09,2,2,0,0,0
37,2023-08-20 15:24:14,552,SUCCESS,343959207087,76.63,3,3,0,0,0
38,2023-08-20 15:24:14,552,SUCCESS,343959207087,76.63,4,4,0,0,0
39,2023-08-20 15:24:14,552,SUCCESS,343959207087,76.63,5,5,0,0,0
40,2023-08-20 15:24:14,552,SUCCESS,343959207087,76.63,6,6,0,0,0
41,2023-08-20 15:24:14,552,SUCCESS,343959207087,76.63,5,5,0,0,0
42,2023-08-20 15:24:14,552,SUCCESS,440283996770,98.09,4,4,0,0,0
43,2023-08-20 15:25:23,621,SUCCESS,345971769416,77.08,6,6,0,0,0
44,2023-08-20 15:25:23,621,SUCCESS,343959207087,76.63,4,4,0,0,0
45,2023-08-20 15:26:32,690,SUCCESS,344958488515,76.86,5,5,0,0,0
46,2023-08-20 15:28:01,779,SUCCESS,449999908446,100.26,5,5,0,0,0
47,2023-08-20 15:28:01,779,SUCCESS,343959207087,76.63,3,3,0,0,0
48,2023-08-20 15:28:01,779,SUCCESS,343959207087,76.63,4,4,0,0,0
49,2023-08-20 15:28:01,779,SUCCESS,343959207087,76.63,3,3,0,0,0
50,2023-08-20 15:28:01,779,SUCCESS,343959207087,76.63,2,2,0,0,0
51,2023-08-20 15:28:01,779,SUCCESS,440283996770,98.09,1,1,0,0,0
52,2023-08-20 15:29:11,849,SUCCESS,339567570738,75.65,1,1,0,0,0
53,2023-08-20 15:29:11,849,SUCCESS,448841941009,100.0,0,0,0,0,0
54,2023-08-20 15:30:52,950,RUN_TIMEOUT,None,None,2,2,0,0,0
55,2023-08-20 15:32:11,1029,SUCCESS,379216802119,84.49,2,2,0,0,0
56,2023-08-20 15:33:49,1127,RUN_TIMEOUT,None,None,2,2,0,0,0
57,2023-08-20 15:33:49,1127,SUCCESS,339567570738,75.65,2,2,0,0,0
58,2023-08-20 15:33:49,1127,SUCCESS,448841941009,100.0,1,1,0,0,0
59,2023-08-20 15:33:49,1127,SUCCESS,339567570738,75.65,3,3,0,0,0
60,2023-08-20 15:33:49,1127,SUCCESS,448841941009,100.0,2,2,0,0,0
61,2023-08-20 15:33:49,1127,SUCCESS,339567570738,75.65,4,4,0,0,0
62,2023-08-20 15:33:49,1127,SUCCESS,339567570738,75.65,3,3,0,0,0
63,2023-08-20 15:35:10,1208,SUCCESS,413255376259,92.07,4,4,0,0,0
64,2023-08-20 15:35:10,1208,SUCCESS,339567570738,75.65,4,4,0,0,0
65,2023-08-20 15:35:10,1208,RUN_TIMEOUT,None,None,5,5,0,0,0
66,2023-08-20 15:35:10,1208,SUCCESS,448841941009,100.0,3,3,0,0,0
67,2023-08-20 15:35:10,1208,SUCCESS,339567570738,75.65,3,3,0,0,0
68,2023-08-20 15:35:10,1208,SUCCESS,339567570738,75.65,4,4,0,0,0
69,2023-08-20 15:35:10,1208,SUCCESS,339567570738,75.65,3,3,0,0,0
70,2023-08-20 15:35:10,1208,SUCCESS,448841941009,100.0,2,2,0,0,0
71,2023-08-20 15:35:10,1208,SUCCESS,339567570738,75.65,2,2,0,0,0
72,2023-08-20 15:36:07,1265,SUCCESS,319164587017,71.11,3,3,0,0,0
73,2023-08-20 15:36:07,1265,SUCCESS,319164587017,71.11,2,2,0,0,0
74,2023-08-20 15:36:07,1265,SUCCESS,448841941009,100.0,1,1,0,0,0
75,2023-08-20 15:37:06,1324,SUCCESS,300256626642,66.9,3,3,0,0,0
76,2023-08-20 15:37:57,1375,SUCCESS,251422247885,56.02,4,4,0,0,0
77,2023-08-20 15:39:20,1458,SUCCESS,421780390245,93.97,5,5,0,0,0
78,2023-08-20 15:39:20,1458,SUCCESS,251422247885,56.02,5,5,0,0,0
79,2023-08-20 15:40:50,1548,SUCCESS,438343447771,97.66,6,6,0,0,0
80,2023-08-20 15:40:50,1548,SUCCESS,251422247885,56.02,6,6,0,0,0
81,2023-08-20 15:42:22,1640,SUCCESS,457038559232,101.83,5,5,0,0,0
82,2023-08-20 15:43:15,1693,SUCCESS,257016664798,57.26,7,7,0,0,0
83,2023-08-20 15:43:15,1693,SUCCESS,251422247885,56.02,7,7,0,0,0
84,2023-08-20 15:44:52,1790,RUN_TIMEOUT,None,None,8,8,0,0,0
85,2023-08-20 15:44:52,1790,SUCCESS,251422247885,56.02,6,6,0,0,0
86,2023-08-20 15:46:11,1869,SUCCESS,383258867327,85.39,7,7,0,0,0
87,2023-08-20 15:46:11,1869,SUCCESS,300256626642,66.9,5,5,0,0,0
88,2023-08-20 15:47:50,1968,RUN_TIMEOUT,None,None,7,7,0,0,0
89,2023-08-20 15:47:50,1968,SUCCESS,457038559232,101.83,5,5,0,0,0
90,2023-08-20 15:49:30,2068,RUN_TIMEOUT,None,None,7,7,0,0,0
91,2023-08-20 15:49:30,2068,SUCCESS,251422247885,56.02,7,7,0,0,0
92,2023-08-20 15:49:30,2068,SUCCESS,251422247885,56.02,6,6,0,0,0
93,2023-08-20 15:50:29,2127,SUCCESS,298434150027,66.49,7,7,0,0,0
94,2023-08-20 15:52:06,2224,RUN_TIMEOUT,None,None,7,7,0,0,0
95,2023-08-20 15:53:46,2324,SUCCESS,458637219348,102.18,7,7,0,0,0
96,2023-08-20 15:53:46,2324,SUCCESS,421780390245,93.97,7,7,0,0,0
97,2023-08-20 15:54:36,2374,SUCCESS,253400407339,56.46,5,5,0,0,0
98,2023-08-20 15:54:36,2374,SUCCESS,457038559232,101.83,5,5,0,0,0
99,2023-08-20 15:54:36,2374,SUCCESS,251422247885,56.02,5,5,0,0,0
100,2023-08-20 15:54:36,2374,SUCCESS,251422247885,56.02,6,6,0,0,0
101,2023-08-20 15:54:36,2374,SUCCESS,251422247885,56.02,7,7,0,0,0
102,2023-08-20 15:56:14,2472,RUN_TIMEOUT,None,None,8,8,0,0,0
103,2023-08-20 15:57:06,2524,SUCCESS,259185255891,57.75,8,8,0,0,0
104,2023-08-20 15:58:06,2584,SUCCESS,313383198994,69.82,8,8,0,0,0
