variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-21 11:37:54,0,INITIAL SUCCESS,445950561397,100,0,0,0,0,0
1,2023-08-21 11:38:01,121,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
2,2023-08-21 11:39:34,214,SUCCESS,437123306228,98.02,1,0,0,1,0
3,2023-08-21 11:39:34,214,SUCCESS,445950561397,100.0,0,0,0,0,0
4,2023-08-21 11:39:38,218,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
5,2023-08-21 11:39:41,221,COMPILE_CODE_ERROR,None,None,2,0,0,2,0
6,2023-08-21 11:41:10,310,SUCCESS,441127165407,98.92,2,0,0,2,0
7,2023-08-21 11:41:14,314,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
8,2023-08-21 11:41:21,321,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
9,2023-08-21 11:42:51,411,SUCCESS,438964351891,98.43,2,0,0,1,1
10,2023-08-21 11:42:53,413,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
11,2023-08-21 11:42:56,416,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
12,2023-08-21 11:42:58,418,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
13,2023-08-21 11:43:01,421,COMPILE_CODE_ERROR,None,None,2,0,0,2,0
14,2023-08-21 11:43:32,452,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
15,2023-08-21 11:45:23,563,SUCCESS,438503631813,98.33,2,0,0,2,0
16,2023-08-21 11:45:27,567,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
17,2023-08-21 11:45:32,572,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
18,2023-08-21 11:47:09,669,SUCCESS,441321453625,98.96,2,0,0,2,0
19,2023-08-21 11:47:10,670,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
20,2023-08-21 11:47:14,674,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
21,2023-08-21 11:47:21,681,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
22,2023-08-21 11:47:24,684,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
23,2023-08-21 11:47:29,689,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
24,2023-08-21 11:49:02,782,SUCCESS,442208217045,99.16,2,0,1,1,0
25,2023-08-21 11:50:40,880,SUCCESS,444887487549,99.76,2,0,0,1,1
26,2023-08-21 11:50:47,887,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
27,2023-08-21 11:50:51,891,COMPILE_CODE_ERROR,None,None,2,0,0,2,0
28,2023-08-21 11:52:20,980,SUCCESS,440724171274,98.83,2,0,0,1,1
29,2023-08-21 11:52:26,986,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
30,2023-08-21 11:52:44,1004,RUN_CODE_ERROR,None,None,2,0,0,2,0
31,2023-08-21 11:52:49,1009,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
32,2023-08-21 11:54:35,1115,RUN_TIMEOUT,None,None,2,0,0,1,1
33,2023-08-21 11:54:37,1117,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
34,2023-08-21 11:54:40,1120,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
35,2023-08-21 11:54:42,1122,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
36,2023-08-21 11:54:43,1123,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
37,2023-08-21 11:54:47,1127,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
38,2023-08-21 11:56:17,1217,SUCCESS,438165429779,98.25,2,0,1,1,0
39,2023-08-21 11:58:01,1321,RUN_TIMEOUT,None,None,2,0,0,2,0
40,2023-08-21 11:58:04,1324,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
41,2023-08-21 11:59:37,1417,SUCCESS,445475412955,99.89,2,0,0,2,0
42,2023-08-21 11:59:41,1421,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
43,2023-08-21 12:01:10,1510,SUCCESS,443088516186,99.36,2,0,0,2,0
44,2023-08-21 12:01:15,1515,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
45,2023-08-21 12:01:19,1519,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
46,2023-08-21 12:01:22,1522,COMPILE_CODE_ERROR,None,None,2,0,0,2,0
47,2023-08-21 12:01:36,1536,RUN_CODE_ERROR,None,None,2,0,0,2,0
48,2023-08-21 12:03:07,1627,SUCCESS,454887985261,102.0,2,0,0,2,0
49,2023-08-21 12:03:12,1632,COMPILE_CODE_ERROR,None,None,2,0,0,2,0
50,2023-08-21 12:04:51,1731,SUCCESS,414338772452,92.91,2,0,0,1,1
51,2023-08-21 12:06:15,1815,SUCCESS,405796916568,91.0,3,0,0,1,2
52,2023-08-21 12:07:43,1903,SUCCESS,393627881417,88.27,2,0,0,0,2
53,2023-08-21 12:09:13,1993,SUCCESS,445112924240,99.81,1,0,0,0,1
54,2023-08-21 12:10:39,2079,SUCCESS,398326856374,89.32,1,0,0,0,1
55,2023-08-21 12:10:46,2086,COMPILE_CODE_ERROR,None,None,3,0,0,1,2
56,2023-08-21 12:10:50,2090,COMPILE_CODE_ERROR,None,None,3,0,0,0,3
57,2023-08-21 12:10:52,2092,COMPILE_CODE_ERROR,None,None,3,0,0,0,3
58,2023-08-21 12:10:55,2095,COMPILE_CODE_ERROR,None,None,3,0,1,0,2
