variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-20 20:19:07,0,INITIAL SUCCESS,407291723476,100,0,0,0,0,0
1,2023-08-20 20:19:10,111,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
2,2023-08-20 20:20:44,205,RUN_TIMEOUT,None,None,1,1,0,0,0
3,2023-08-20 20:20:44,205,SUCCESS,407291723476,100.0,1,1,0,0,0
4,2023-08-20 20:20:44,205,SUCCESS,407291723476,100.0,0,0,0,0,0
5,2023-08-20 20:20:50,211,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
6,2023-08-20 20:22:21,302,RUN_TIMEOUT,None,None,1,1,0,0,0
7,2023-08-20 20:22:25,306,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
8,2023-08-20 20:22:29,310,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
9,2023-08-20 20:22:29,310,SUCCESS,407291723476,100.0,1,1,0,0,0
10,2023-08-20 20:22:34,315,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
11,2023-08-20 20:22:34,315,SUCCESS,407291723476,100.0,0,0,0,0,0
12,2023-08-20 20:24:03,404,SUCCESS,411296316819,100.98,1,0,0,1,0
13,2023-08-20 20:25:30,491,SUCCESS,404935628057,99.42,1,1,0,0,0
14,2023-08-20 20:25:30,491,SUCCESS,407291723476,100.0,0,0,0,0,0
15,2023-08-20 20:26:54,575,SUCCESS,410156282015,100.7,2,1,0,1,0
16,2023-08-20 20:26:58,579,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
17,2023-08-20 20:28:28,669,RUN_TIMEOUT,None,None,2,2,0,0,0
18,2023-08-20 20:28:30,671,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
19,2023-08-20 20:28:30,671,SUCCESS,404935628057,99.42,2,2,0,0,0
20,2023-08-20 20:28:30,671,SUCCESS,407291723476,100.0,1,1,0,0,0
21,2023-08-20 20:28:30,671,RUN_TIMEOUT,None,None,3,3,0,0,0
22,2023-08-20 20:28:34,675,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
23,2023-08-20 20:28:34,675,SUCCESS,404935628057,99.42,1,1,0,0,0
24,2023-08-20 20:28:37,678,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
25,2023-08-20 20:29:46,747,SUCCESS,323980950499,79.55,2,2,0,0,0
26,2023-08-20 20:29:49,750,COMPILE_CODE_ERROR,None,None,3,2,0,1,0
27,2023-08-20 20:29:49,750,SUCCESS,323980950499,79.55,3,3,0,0,0
28,2023-08-20 20:29:49,750,SUCCESS,404935628057,99.42,2,2,0,0,0
29,2023-08-20 20:30:00,761,RUN_CODE_ERROR,None,None,4,3,1,0,0
30,2023-08-20 20:31:09,830,SUCCESS,325396321794,79.89,2,2,0,0,0
31,2023-08-20 20:31:13,834,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
32,2023-08-20 20:31:13,834,SUCCESS,323980950499,79.55,2,2,0,0,0
33,2023-08-20 20:31:13,834,SUCCESS,325396321794,79.89,1,1,0,0,0
34,2023-08-20 20:31:13,834,SUCCESS,404935628057,99.42,1,1,0,0,0
35,2023-08-20 20:31:14,835,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
36,2023-08-20 20:32:22,903,SUCCESS,327556764862,80.42,3,2,1,0,0
37,2023-08-20 20:33:33,974,SUCCESS,324402076004,79.65,3,2,1,0,0
38,2023-08-20 20:34:42,1043,SUCCESS,324362005192,79.64,3,2,0,1,0
39,2023-08-20 20:36:12,1133,RUN_TIMEOUT,None,None,3,3,0,0,0
40,2023-08-20 20:37:42,1223,RUN_TIMEOUT,None,None,3,3,0,0,0
41,2023-08-20 20:38:52,1293,SUCCESS,327266358115,80.35,3,2,0,0,1
42,2023-08-20 20:40:02,1363,SUCCESS,330064802319,81.04,3,2,0,1,0
43,2023-08-20 20:40:02,1363,SUCCESS,323980950499,79.55,3,3,0,0,0
44,2023-08-20 20:41:33,1454,RUN_TIMEOUT,None,None,4,3,0,1,0
45,2023-08-20 20:42:41,1522,SUCCESS,326605848426,80.19,4,3,0,0,1
46,2023-08-20 20:42:41,1522,SUCCESS,323980950499,79.55,2,2,0,0,0
47,2023-08-20 20:43:49,1590,SUCCESS,326356058390,80.13,3,2,0,1,0
48,2023-08-20 20:43:49,1590,SUCCESS,404935628057,99.42,1,1,0,0,0
49,2023-08-20 20:43:58,1599,RUN_CODE_ERROR,None,None,3,2,0,0,1
50,2023-08-20 20:43:58,1599,SUCCESS,325396321794,79.89,1,1,0,0,0
51,2023-08-20 20:43:59,1600,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
52,2023-08-20 20:43:59,1600,SUCCESS,323980950499,79.55,3,3,0,0,0
53,2023-08-20 20:43:59,1600,SUCCESS,404935628057,99.42,2,2,0,0,0
54,2023-08-20 20:44:02,1603,COMPILE_CODE_ERROR,None,None,4,3,0,1,0
55,2023-08-20 20:44:02,1603,SUCCESS,325396321794,79.89,2,2,0,0,0
56,2023-08-20 20:44:05,1606,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
57,2023-08-20 20:44:07,1608,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
58,2023-08-20 20:45:12,1673,SUCCESS,320109181544,78.59,4,3,1,0,0
59,2023-08-20 20:45:12,1673,SUCCESS,320109181544,78.59,5,4,1,0,0
60,2023-08-20 20:45:15,1676,COMPILE_CODE_ERROR,None,None,6,4,1,1,0
61,2023-08-20 20:45:15,1676,SUCCESS,320109181544,78.59,4,3,1,0,0
62,2023-08-20 20:46:45,1766,RUN_TIMEOUT,None,None,5,4,1,0,0
63,2023-08-20 20:47:56,1837,SUCCESS,327043389234,80.3,5,3,1,0,1
64,2023-08-20 20:49:06,1907,SUCCESS,325742104201,79.98,3,2,1,0,0
65,2023-08-20 20:50:16,1977,SUCCESS,326838487649,80.25,5,3,1,1,0
66,2023-08-20 20:50:20,1981,COMPILE_CODE_ERROR,None,None,5,3,2,0,0
67,2023-08-20 20:50:20,1981,SUCCESS,320109181544,78.59,3,2,1,0,0
68,2023-08-20 20:50:20,1981,SUCCESS,325742104201,79.98,2,1,1,0,0
69,2023-08-20 20:51:42,2063,SUCCESS,403147827889,98.98,2,1,1,0,0
70,2023-08-20 20:53:15,2156,RUN_TIMEOUT,None,None,4,3,1,0,0
71,2023-08-20 20:54:24,2225,SUCCESS,320484263564,78.69,4,3,1,0,0
72,2023-08-20 20:54:27,2228,COMPILE_CODE_ERROR,None,None,4,2,1,0,1
73,2023-08-20 20:55:35,2296,SUCCESS,327285118513,80.36,4,3,1,0,0
74,2023-08-20 20:56:44,2365,SUCCESS,320231485117,78.62,4,2,1,1,0
75,2023-08-20 20:56:48,2369,COMPILE_CODE_ERROR,None,None,4,2,2,0,0
76,2023-08-20 20:56:51,2372,COMPILE_CODE_ERROR,None,None,4,2,2,0,0
77,2023-08-20 20:56:54,2375,COMPILE_CODE_ERROR,None,None,4,2,2,0,0
78,2023-08-20 20:58:02,2443,SUCCESS,330831202006,81.23,4,2,1,1,0
79,2023-08-20 20:58:02,2443,SUCCESS,323980950499,79.55,2,2,0,0,0
80,2023-08-20 20:59:12,2513,SUCCESS,324287744054,79.62,4,3,1,0,0
81,2023-08-20 20:59:15,2516,COMPILE_CODE_ERROR,None,None,4,2,1,0,1
82,2023-08-20 20:59:19,2520,COMPILE_CODE_ERROR,None,None,4,2,1,0,1
