# variant number, timestamp, time elapse, status, fitness, percentage, edit
-1,2023-08-04 21:03:02,80,INITIAL SUCCESS,121217403331,100,0
0-1,2023-08-04 21:03:02,80,SUCCESS,121217403331,100.0,0
0-2,2023-08-04 21:03:02,80,SUCCESS,121217403331,100.0,0
0-3,2023-08-04 21:04:19,157,SUCCESS,120339955235,99.28,3
0-4,2023-08-04 21:05:39,237,RUN_TIMEOUT,None,None,None
0-5,2023-08-04 21:06:58,316,RUN_TIMEOUT,None,None,None
0-6,2023-08-04 21:08:17,395,RUN_TIMEOUT,None,None,None
0-7,2023-08-04 21:09:27,465,SUCCESS,114471739874,94.44,3
0-8,2023-08-04 21:10:47,545,RUN_TIMEOUT,None,None,None
0-9,2023-08-04 21:12:06,624,RUN_TIMEOUT,None,None,None
0-10,2023-08-04 21:13:25,703,RUN_TIMEOUT,None,None,None
1-1,2023-08-04 21:13:25,703,SUCCESS,114471739874,94.44,3
1-2,2023-08-04 21:14:33,771,SUCCESS,109032808104,89.95,6
1-3,2023-08-04 21:15:53,851,RUN_TIMEOUT,None,None,None
1-4,2023-08-04 21:15:53,851,SUCCESS,114471739874,94.44,3
1-5,2023-08-04 21:15:53,851,SUCCESS,121217403331,100.0,0
1-6,2023-08-04 21:15:53,851,SUCCESS,114471739874,94.44,3
1-7,2023-08-04 21:17:12,930,SUCCESS,129525323775,106.85,3
1-8,2023-08-04 21:18:30,1008,SUCCESS,129692673528,106.99,2
1-9,2023-08-04 21:18:30,1008,SUCCESS,120339955235,99.28,3
1-10,2023-08-04 21:19:49,1087,RUN_TIMEOUT,None,None,None
2-1,2023-08-04 21:21:00,1158,SUCCESS,113211982511,93.4,6
2-2,2023-08-04 21:22:11,1229,SUCCESS,116224359555,95.88,6
2-3,2023-08-04 21:23:30,1308,RUN_TIMEOUT,None,None,None
2-4,2023-08-04 21:24:39,1377,SUCCESS,113055604350,93.27,3
2-5,2023-08-04 21:24:39,1377,SUCCESS,109032808104,89.95,6
2-6,2023-08-04 21:24:39,1377,SUCCESS,114471739874,94.44,3
2-7,2023-08-04 21:25:56,1454,SUCCESS,128588459657,106.08,4
2-8,2023-08-04 21:27:07,1525,SUCCESS,121240900336,100.02,2
2-9,2023-08-04 21:27:07,1525,SUCCESS,109032808104,89.95,6
2-10,2023-08-04 21:27:07,1525,SUCCESS,109032808104,89.95,6
3-1,2023-08-04 21:27:07,1525,SUCCESS,109032808104,89.95,6
3-2,2023-08-04 21:27:07,1525,SUCCESS,109032808104,89.95,6
3-3,2023-08-04 21:27:07,1525,SUCCESS,109032808104,89.95,6
3-4,2023-08-04 21:27:07,1525,SUCCESS,109032808104,89.95,6
3-5,2023-08-04 21:28:23,1601,SUCCESS,123687883767,102.04,6
3-6,2023-08-04 21:29:30,1668,SUCCESS,109705871491,90.5,8
3-7,2023-08-04 21:30:50,1748,RUN_TIMEOUT,None,None,None
3-8,2023-08-04 21:30:50,1748,SUCCESS,109032808104,89.95,6
3-9,2023-08-04 21:30:50,1748,SUCCESS,109032808104,89.95,6
3-10,2023-08-04 21:32:04,1822,SUCCESS,120427086676,99.35,6
4-1,2023-08-04 21:32:04,1822,SUCCESS,109032808104,89.95,6
4-2,2023-08-04 21:32:04,1822,SUCCESS,109032808104,89.95,6
4-3,2023-08-04 21:32:04,1822,SUCCESS,109705871491,90.5,8
4-4,2023-08-04 21:32:04,1822,SUCCESS,109032808104,89.95,6
4-5,2023-08-04 21:32:04,1822,SUCCESS,109032808104,89.95,6
4-6,2023-08-04 21:32:04,1822,SUCCESS,109032808104,89.95,6
4-7,2023-08-04 21:32:04,1822,SUCCESS,109032808104,89.95,6
4-8,2023-08-04 21:32:04,1822,SUCCESS,109032808104,89.95,6
4-9,2023-08-04 21:33:21,1899,SUCCESS,125421986492,103.47,9
4-10,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-1,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-2,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-3,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-4,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-5,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-6,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-7,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-8,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-9,2023-08-04 21:33:21,1899,SUCCESS,109032808104,89.95,6
5-10,2023-08-04 21:34:27,1965,SUCCESS,109049637971,89.96,7
6-1,2023-08-04 21:34:27,1965,SUCCESS,109032808104,89.95,6
6-2,2023-08-04 21:35:46,2044,RUN_TIMEOUT,None,None,None
6-3,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
6-4,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
6-5,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
6-6,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
6-7,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
6-8,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
6-9,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
6-10,2023-08-04 21:35:46,2044,SUCCESS,109032808104,89.95,6
7-1,2023-08-04 21:35:47,2045,SUCCESS,109032808104,89.95,6
7-2,2023-08-04 21:35:47,2045,SUCCESS,109032808104,89.95,6
7-3,2023-08-04 21:35:47,2045,SUCCESS,109032808104,89.95,6
7-4,2023-08-04 21:35:47,2045,SUCCESS,109032808104,89.95,6
7-5,2023-08-04 21:37:06,2124,RUN_TIMEOUT,None,None,None
7-6,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
7-7,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
7-8,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
7-9,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
7-10,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-1,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-2,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-3,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-4,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-5,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-6,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-7,2023-08-04 21:37:06,2124,SUCCESS,109032808104,89.95,6
8-8,2023-08-04 21:38:25,2203,RUN_TIMEOUT,None,None,None
8-9,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
8-10,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-1,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-2,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-3,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-4,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-5,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-6,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-7,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-8,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-9,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
9-10,2023-08-04 21:38:25,2203,SUCCESS,109032808104,89.95,6
10-1,2023-08-04 21:39:45,2283,RUN_TIMEOUT,None,None,None
10-2,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-3,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-4,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-5,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-6,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-7,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-8,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-9,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
10-10,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
11-1,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
11-2,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
11-3,2023-08-04 21:39:45,2283,SUCCESS,109032808104,89.95,6
11-4,2023-08-04 21:41:04,2362,RUN_TIMEOUT,None,None,None
11-5,2023-08-04 21:41:04,2362,SUCCESS,109032808104,89.95,6
11-6,2023-08-04 21:41:04,2362,SUCCESS,109032808104,89.95,6
11-7,2023-08-04 21:41:04,2362,SUCCESS,109032808104,89.95,6
11-8,2023-08-04 21:41:04,2362,SUCCESS,109032808104,89.95,6
11-9,2023-08-04 21:42:22,2440,SUCCESS,124475320855,102.69,7
11-10,2023-08-04 21:42:22,2440,SUCCESS,109032808104,89.95,6
12-1,2023-08-04 21:42:22,2440,SUCCESS,109032808104,89.95,6
12-2,2023-08-04 21:43:41,2519,RUN_TIMEOUT,None,None,None
12-3,2023-08-04 21:45:00,2598,RUN_TIMEOUT,None,None,None
12-4,2023-08-04 21:45:00,2598,SUCCESS,109032808104,89.95,6
12-5,2023-08-04 21:45:00,2598,SUCCESS,109032808104,89.95,6
12-6,2023-08-04 21:46:20,2678,RUN_TIMEOUT,None,None,None
12-7,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
12-8,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
12-9,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
12-10,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
13-1,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
13-2,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
13-3,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
13-4,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
13-5,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
13-6,2023-08-04 21:46:20,2678,RUN_TIMEOUT,None,None,None
13-7,2023-08-04 21:46:20,2678,SUCCESS,109032808104,89.95,6
13-8,2023-08-04 21:47:39,2757,RUN_TIMEOUT,None,None,None
13-9,2023-08-04 21:47:39,2757,SUCCESS,109032808104,89.95,6
13-10,2023-08-04 21:47:39,2757,SUCCESS,109032808104,89.95,6
14-1,2023-08-04 21:48:59,2837,RUN_TIMEOUT,None,None,None
14-2,2023-08-04 21:48:59,2837,SUCCESS,109032808104,89.95,6
14-3,2023-08-04 21:48:59,2837,SUCCESS,109032808104,89.95,6
14-4,2023-08-04 21:48:59,2837,SUCCESS,109032808104,89.95,6
14-5,2023-08-04 21:48:59,2837,SUCCESS,109032808104,89.95,6
14-6,2023-08-04 21:50:06,2904,SUCCESS,108904168656,89.84,8
14-7,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
14-8,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
14-9,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
14-10,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
15-1,2023-08-04 21:50:06,2904,SUCCESS,108904168656,89.84,8
15-2,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
15-3,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
15-4,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
15-5,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
15-6,2023-08-04 21:50:06,2904,SUCCESS,109032808104,89.95,6
15-7,2023-08-04 21:51:25,2983,RUN_TIMEOUT,None,None,None
15-8,2023-08-04 21:51:25,2983,SUCCESS,109032808104,89.95,6
15-9,2023-08-04 21:52:31,3049,SUCCESS,108951764222,89.88,7
15-10,2023-08-04 21:53:38,3116,SUCCESS,108952856679,89.88,8
16-1,2023-08-04 21:54:43,3181,SUCCESS,106687098602,88.01,8
16-2,2023-08-04 21:54:43,3181,SUCCESS,108951764222,89.88,7
16-3,2023-08-04 21:54:44,3182,SUCCESS,108952856679,89.88,8
16-4,2023-08-04 21:54:44,3182,SUCCESS,108904168656,89.84,8
16-5,2023-08-04 21:54:44,3182,SUCCESS,108904168656,89.84,8
16-6,2023-08-04 21:56:03,3261,RUN_TIMEOUT,None,None,None
16-7,2023-08-04 21:56:03,3261,SUCCESS,108951764222,89.88,7
16-8,2023-08-04 21:56:03,3261,SUCCESS,108951764222,89.88,7
16-9,2023-08-04 21:57:11,3329,SUCCESS,109011035999,89.93,8
16-10,2023-08-04 21:58:30,3408,RUN_TIMEOUT,None,None,None
17-1,2023-08-04 21:59:34,3472,SUCCESS,103959928394,85.76,10
17-2,2023-08-04 21:59:35,3473,SUCCESS,108904168656,89.84,8
17-3,2023-08-04 21:59:35,3473,SUCCESS,106687098602,88.01,8
17-4,2023-08-04 21:59:35,3473,SUCCESS,106687098602,88.01,8
17-5,2023-08-04 21:59:35,3473,SUCCESS,108904168656,89.84,8
17-6,2023-08-04 21:59:35,3473,SUCCESS,106687098602,88.01,8
17-7,2023-08-04 21:59:35,3473,SUCCESS,108951764222,89.88,7
17-8,2023-08-04 21:59:35,3473,SUCCESS,108904168656,89.84,8
17-9,2023-08-04 21:59:35,3473,SUCCESS,108904168656,89.84,8
17-10,2023-08-04 21:59:35,3473,SUCCESS,106687098602,88.01,8
18-1,2023-08-04 21:59:35,3473,SUCCESS,103959928394,85.76,10
18-2,2023-08-04 21:59:35,3473,SUCCESS,106687098602,88.01,8
18-3,2023-08-04 21:59:35,3473,SUCCESS,108904168656,89.84,8
18-4,2023-08-04 21:59:35,3473,SUCCESS,106687098602,88.01,8
18-5,2023-08-04 21:59:35,3473,SUCCESS,103959928394,85.76,10
18-6,2023-08-04 22:00:44,3542,SUCCESS,114676160850,94.6,9
18-7,2023-08-04 22:00:44,3542,SUCCESS,106687098602,88.01,8
18-8,2023-08-04 22:00:44,3542,SUCCESS,106687098602,88.01,8
18-9,2023-08-04 22:01:50,3608,SUCCESS,106281192202,87.68,10
18-10,2023-08-04 22:03:09,3687,RUN_TIMEOUT,None,None,None
19-1,2023-08-04 22:03:09,3687,SUCCESS,103959928394,85.76,10
19-2,2023-08-04 22:03:09,3687,SUCCESS,103959928394,85.76,10
19-3,2023-08-04 22:04:28,3766,RUN_TIMEOUT,None,None,None
19-4,2023-08-04 22:05:35,3833,SUCCESS,106297359540,87.69,10
19-5,2023-08-04 22:05:35,3833,SUCCESS,106687098602,88.01,8
19-6,2023-08-04 22:05:35,3833,SUCCESS,106281192202,87.68,10
19-7,2023-08-04 22:05:35,3833,SUCCESS,103959928394,85.76,10
19-8,2023-08-04 22:05:35,3833,SUCCESS,103959928394,85.76,10
19-9,2023-08-04 22:05:35,3833,SUCCESS,103959928394,85.76,10
19-10,2023-08-04 22:06:54,3912,RUN_TIMEOUT,None,None,None
20-1,2023-08-04 22:06:54,3912,SUCCESS,103959928394,85.76,10
20-2,2023-08-04 22:06:54,3912,SUCCESS,103959928394,85.76,10
20-3,2023-08-04 22:06:54,3912,SUCCESS,103959928394,85.76,10
20-4,2023-08-04 22:06:54,3912,SUCCESS,103959928394,85.76,10
20-5,2023-08-04 22:06:54,3912,SUCCESS,106297359540,87.69,10
20-6,2023-08-04 22:06:54,3912,SUCCESS,103959928394,85.76,10
20-7,2023-08-04 22:08:01,3979,SUCCESS,109661747287,90.47,10
20-8,2023-08-04 22:09:21,4059,RUN_TIMEOUT,None,None,None
20-9,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
20-10,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-1,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-2,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-3,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-4,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-5,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-6,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-7,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-8,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-9,2023-08-04 22:09:21,4059,SUCCESS,103959928394,85.76,10
21-10,2023-08-04 22:10:40,4138,RUN_TIMEOUT,None,None,None
22-1,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-2,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-3,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-4,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-5,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-6,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-7,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-8,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-9,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
22-10,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
23-1,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
23-2,2023-08-04 22:10:40,4138,SUCCESS,103959928394,85.76,10
23-3,2023-08-04 22:11:56,4214,SUCCESS,123474077413,101.86,11
23-4,2023-08-04 22:11:56,4214,SUCCESS,103959928394,85.76,11
23-5,2023-08-04 22:11:56,4214,SUCCESS,103959928394,85.76,10
23-6,2023-08-04 22:11:56,4214,SUCCESS,103959928394,85.76,10
23-7,2023-08-04 22:11:56,4214,SUCCESS,103959928394,85.76,10
23-8,2023-08-04 22:13:16,4294,RUN_TIMEOUT,None,None,None
23-9,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
23-10,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-1,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,11
24-2,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-3,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-4,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-5,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-6,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-7,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-8,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
24-9,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,11
24-10,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,10
25-1,2023-08-04 22:13:16,4294,SUCCESS,103959928394,85.76,11
25-2,2023-08-04 22:14:32,4370,SUCCESS,123114401001,101.56,11
25-3,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,10
25-4,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,10
25-5,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,10
25-6,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,10
25-7,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,11
25-8,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,11
25-9,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,11
25-10,2023-08-04 22:14:32,4370,SUCCESS,103959928394,85.76,11
26-1,2023-08-04 22:15:51,4449,RUN_TIMEOUT,None,None,None
26-2,2023-08-04 22:17:11,4529,RUN_TIMEOUT,None,None,None
26-3,2023-08-04 22:17:11,4529,SUCCESS,103959928394,85.76,11
26-4,2023-08-04 22:17:11,4529,SUCCESS,103959928394,85.76,11
26-5,2023-08-04 22:18:27,4605,SUCCESS,122330206055,100.92,13
26-6,2023-08-04 22:18:27,4605,SUCCESS,103959928394,85.76,11
26-7,2023-08-04 22:18:27,4605,SUCCESS,103959928394,85.76,11
26-8,2023-08-04 22:18:27,4605,SUCCESS,103959928394,85.76,11
26-9,2023-08-04 22:19:46,4684,RUN_TIMEOUT,None,None,None
26-10,2023-08-04 22:19:46,4684,SUCCESS,103959928394,85.76,10
27-1,2023-08-04 22:19:46,4684,SUCCESS,103959928394,85.76,10
27-2,2023-08-04 22:19:46,4684,SUCCESS,103959928394,85.76,11
27-3,2023-08-04 22:21:05,4763,SUCCESS,131709717458,108.66,11
27-4,2023-08-04 22:21:05,4763,SUCCESS,103959928394,85.76,11
27-5,2023-08-04 22:22:11,4829,SUCCESS,107406110095,88.61,11
27-6,2023-08-04 22:22:11,4829,SUCCESS,103959928394,85.76,11
27-7,2023-08-04 22:22:11,4829,SUCCESS,103959928394,85.76,10
27-8,2023-08-04 22:22:11,4829,SUCCESS,103959928394,85.76,11
27-9,2023-08-04 22:22:11,4829,SUCCESS,103959928394,85.76,11
27-10,2023-08-04 22:23:04,4882,SUCCESS,85657722532,70.66,12
28-1,2023-08-04 22:23:04,4882,SUCCESS,85657722532,70.66,12
28-2,2023-08-04 22:24:24,4962,RUN_TIMEOUT,None,None,None
28-3,2023-08-04 22:25:28,5026,SUCCESS,104160666682,85.93,12
28-4,2023-08-04 22:26:47,5105,RUN_TIMEOUT,None,None,None
28-5,2023-08-04 22:28:06,5184,RUN_TIMEOUT,None,None,None
28-6,2023-08-04 22:28:06,5184,SUCCESS,103959928394,85.76,11
