variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-18 16:12:21,0,INITIAL SUCCESS,110207693833,100,0,0,0,0,0
0-1,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-2,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-3,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-4,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-5,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-6,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-7,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-8,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-9,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-10,2023-08-18 16:12:21,74,SUCCESS,110207693833,100.0,0,0,0,0,0
0-11,2023-08-18 16:13:35,148,RUN_TIMEOUT,None,None,2,2,0,0,0
0-12,2023-08-18 16:14:32,205,SUCCESS,98677261249,89.54,1,1,0,0,0
0-13,2023-08-18 16:15:36,269,SUCCESS,110116763602,99.92,1,1,0,0,0
0-14,2023-08-18 16:16:47,340,SUCCESS,123509369906,112.07,1,1,0,0,0
0-15,2023-08-18 16:18:01,414,RUN_TIMEOUT,None,None,2,2,0,0,0
0-16,2023-08-18 16:18:01,414,SUCCESS,110207693833,100.0,0,0,0,0,0
0-17,2023-08-18 16:19:15,488,RUN_TIMEOUT,None,None,3,3,0,0,0
0-18,2023-08-18 16:20:18,551,SUCCESS,110201595914,99.99,2,2,0,0,0
0-19,2023-08-18 16:21:32,625,RUN_TIMEOUT,None,None,2,2,0,0,0
0-20,2023-08-18 16:22:46,699,RUN_TIMEOUT,None,None,2,2,0,0,0
0-21,2023-08-18 16:24:01,774,RUN_TIMEOUT,None,None,4,4,0,0,0
0-22,2023-08-18 16:24:47,820,SUCCESS,78313978265,71.06,1,1,0,0,0
0-23,2023-08-18 16:25:56,889,SUCCESS,114122881724,103.55,3,3,0,0,0
0-24,2023-08-18 16:27:11,964,RUN_TIMEOUT,None,None,1,1,0,0,0
0-25,2023-08-18 16:28:08,1021,SUCCESS,98167947842,89.08,1,1,0,0,0
0-26,2023-08-18 16:29:01,1074,SUCCESS,88149879789,79.99,1,1,0,0,0
0-27,2023-08-18 16:29:01,1074,SUCCESS,110207693833,100.0,0,0,0,0,0
