variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-18 19:21:51,0,INITIAL SUCCESS,81326741361,100,0,0,0,0,0
0-1,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-2,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-3,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-4,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-5,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-6,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-7,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-8,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-9,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-10,2023-08-18 19:21:51,56,SUCCESS,81326741361,100.0,0,0,0,0,0
0-11,2023-08-18 19:22:50,115,RUN_TIMEOUT,None,None,5,4,0,1,0
0-12,2023-08-18 19:23:49,174,RUN_TIMEOUT,None,None,3,3,0,0,0
0-13,2023-08-18 19:23:52,177,RUN_CODE_ERROR,None,None,2,1,0,0,1
0-14,2023-08-18 19:24:51,236,RUN_TIMEOUT,None,None,3,3,0,0,0
0-15,2023-08-18 19:25:43,288,SUCCESS,86892759056,106.84,2,2,0,0,0
0-16,2023-08-18 19:26:42,347,RUN_TIMEOUT,None,None,4,4,0,0,0
0-17,2023-08-18 19:27:31,396,SUCCESS,80717492469,99.25,5,4,0,1,0
0-18,2023-08-18 19:27:32,397,COMPILE_CODE_ERROR,None,None,5,4,1,0,0
0-19,2023-08-18 19:28:31,456,RUN_TIMEOUT,None,None,4,4,0,0,0
0-20,2023-08-18 19:29:28,513,SUCCESS,94977327048,116.78,2,2,0,0,0
0-21,2023-08-18 19:29:28,513,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
0-22,2023-08-18 19:30:26,571,SUCCESS,99403600070,122.23,2,2,0,0,0
0-23,2023-08-18 19:31:26,631,RUN_TIMEOUT,None,None,3,3,0,0,0
0-24,2023-08-18 19:32:25,690,RUN_TIMEOUT,None,None,3,3,0,0,0
