# variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-04 11:36:00,0,INITIAL SUCCESS,60647289612,100,0,0,0,0,0
0-1,2023-08-04 11:36:00,46,SUCCESS,60647289612,100.0,0,0,0,0,0
0-2,2023-08-04 11:36:00,46,SUCCESS,60647289612,100.0,0,0,0,0,0
0-3,2023-08-04 11:36:46,92,SUCCESS,71568586704,118.01,4,4,0,0,0
0-4,2023-08-04 11:37:33,139,RUN_TIMEOUT,None,None,4,4,0,0,0
0-5,2023-08-04 11:38:20,186,RUN_TIMEOUT,None,None,3,3,0,0,0
0-6,2023-08-04 11:39:08,234,RUN_TIMEOUT,None,None,2,2,0,0,0
0-7,2023-08-04 11:39:55,281,RUN_TIMEOUT,None,None,1,1,0,0,0
0-8,2023-08-04 11:40:42,328,RUN_TIMEOUT,None,None,1,1,0,0,0
0-9,2023-08-04 11:40:42,328,SUCCESS,60647289612,100.0,1,1,0,0,0
0-10,2023-08-04 11:41:30,376,RUN_TIMEOUT,None,None,1,1,0,0,0
1-1,2023-08-04 11:41:30,376,SUCCESS,60647289612,100.0,0,0,0,0,0
1-2,2023-08-04 11:41:30,376,SUCCESS,60647289612,100.0,1,1,0,0,0
1-3,2023-08-04 11:41:30,376,RUN_TIMEOUT,None,None,1,1,0,0,0
1-4,2023-08-04 11:41:30,376,SUCCESS,60647289612,100.0,1,1,0,0,0
1-5,2023-08-04 11:42:17,423,RUN_TIMEOUT,None,None,2,2,0,0,0
1-6,2023-08-04 11:43:04,470,RUN_TIMEOUT,None,None,3,3,0,0,0
1-7,2023-08-04 11:43:52,518,RUN_TIMEOUT,None,None,5,5,0,0,0
1-8,2023-08-04 11:44:39,565,RUN_TIMEOUT,None,None,5,5,0,0,0
1-9,2023-08-04 11:44:39,565,SUCCESS,60647289612,100.0,1,1,0,0,0
1-10,2023-08-04 11:44:39,565,SUCCESS,60647289612,100.0,1,1,0,0,0
2-1,2023-08-04 11:45:26,612,RUN_TIMEOUT,None,None,3,3,0,0,0
2-2,2023-08-04 11:45:26,612,SUCCESS,60647289612,100.0,1,1,0,0,0
2-3,2023-08-04 11:45:26,612,SUCCESS,60647289612,100.0,1,1,0,0,0
2-4,2023-08-04 11:45:26,612,SUCCESS,60647289612,100.0,1,1,0,0,0
2-5,2023-08-04 11:45:26,612,SUCCESS,60647289612,100.0,0,0,0,0,0
2-6,2023-08-04 11:46:14,660,RUN_TIMEOUT,None,None,4,4,0,0,0
2-7,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
2-8,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
2-9,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,0,0,0,0,0
2-10,2023-08-04 11:46:14,660,RUN_TIMEOUT,None,None,2,2,0,0,0
3-1,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
3-2,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,0,0,0,0,0
3-3,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
3-4,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
3-5,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
3-6,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,0,0,0,0,0
3-7,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
3-8,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
3-9,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,1,1,0,0,0
3-10,2023-08-04 11:46:14,660,SUCCESS,60647289612,100.0,0,0,0,0,0
4-1,2023-08-04 11:47:01,707,RUN_TIMEOUT,None,None,6,6,0,0,0
4-2,2023-08-04 11:47:01,707,SUCCESS,60647289612,100.0,1,1,0,0,0
4-3,2023-08-04 11:47:01,707,SUCCESS,60647289612,100.0,1,1,0,0,0
4-4,2023-08-04 11:47:01,707,SUCCESS,60647289612,100.0,1,1,0,0,0
4-5,2023-08-04 11:47:01,707,SUCCESS,60647289612,100.0,0,0,0,0,0
4-6,2023-08-04 11:47:48,754,RUN_TIMEOUT,None,None,5,5,0,0,0
4-7,2023-08-04 11:47:48,754,SUCCESS,60647289612,100.0,1,1,0,0,0
4-8,2023-08-04 11:47:48,754,SUCCESS,60647289612,100.0,1,1,0,0,0
4-9,2023-08-04 11:47:48,754,SUCCESS,60647289612,100.0,1,1,0,0,0
4-10,2023-08-04 11:48:36,802,RUN_TIMEOUT,None,None,4,4,0,0,0
5-1,2023-08-04 11:48:36,802,SUCCESS,60647289612,100.0,1,1,0,0,0
5-2,2023-08-04 11:48:36,802,SUCCESS,60647289612,100.0,1,1,0,0,0
5-3,2023-08-04 11:49:19,845,SUCCESS,65147645399,107.42,4,4,0,0,0
5-4,2023-08-04 11:49:19,845,SUCCESS,60647289612,100.0,1,1,0,0,0
