variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-03 04:17:52,0,INITIAL SUCCESS,66110957507,100,0,0,0,0,0
1,2023-08-03 04:17:52,49,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
2,2023-08-03 04:17:53,50,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
3,2023-08-03 04:18:35,92,SUCCESS,66143061496,100.05,1,0,0,0,1
4,2023-08-03 04:18:35,92,SUCCESS,66110957507,100.0,1,1,0,0,0
5,2023-08-03 04:18:39,96,RUN_CODE_ERROR,None,None,2,1,0,1,0
6,2023-08-03 04:18:39,96,SUCCESS,66110957507,100.0,0,0,0,0,0
7,2023-08-03 04:18:39,96,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
8,2023-08-03 04:18:40,97,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
9,2023-08-03 04:19:22,139,SUCCESS,66119853072,100.01,1,0,1,0,0
10,2023-08-03 04:19:22,139,SUCCESS,66110957507,100.0,1,1,0,0,0
11,2023-08-03 04:19:22,139,SUCCESS,66110957507,100.0,0,0,0,0,0
12,2023-08-03 04:19:22,139,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
13,2023-08-03 04:19:57,174,SUCCESS,54123855570,81.87,1,1,0,0,0
14,2023-08-03 04:19:57,174,SUCCESS,66110957507,100.0,0,0,0,0,0
15,2023-08-03 04:19:57,174,SUCCESS,54123855570,81.87,2,2,0,0,0
16,2023-08-03 04:20:34,211,SUCCESS,58136217634,87.94,3,3,0,0,0
17,2023-08-03 04:20:35,212,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
18,2023-08-03 04:20:35,212,SUCCESS,54123855570,81.87,1,1,0,0,0
19,2023-08-03 04:20:35,212,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
20,2023-08-03 04:20:35,212,SUCCESS,66110957507,100.0,0,0,0,0,0
21,2023-08-03 04:21:22,259,SUCCESS,73325840218,110.91,2,2,0,0,0
22,2023-08-03 04:21:22,259,SUCCESS,54123855570,81.87,2,2,0,0,0
23,2023-08-03 04:21:22,259,SUCCESS,66110957507,100.0,1,1,0,0,0
24,2023-08-03 04:21:22,259,SUCCESS,54123855570,81.87,3,3,0,0,0
25,2023-08-03 04:21:25,262,RUN_CODE_ERROR,None,None,4,3,0,1,0
26,2023-08-03 04:21:28,265,RUN_CODE_ERROR,None,None,4,3,0,1,0
27,2023-08-03 04:21:28,265,SUCCESS,54123855570,81.87,2,2,0,0,0
28,2023-08-03 04:21:29,266,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
29,2023-08-03 04:21:29,266,SUCCESS,66110957507,100.0,1,1,0,0,0
30,2023-08-03 04:21:29,266,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
31,2023-08-03 04:22:04,301,SUCCESS,54130085291,81.88,3,2,1,0,0
32,2023-08-03 04:22:08,305,RUN_CODE_ERROR,None,None,3,2,0,1,0
33,2023-08-03 04:22:42,339,SUCCESS,54143193345,81.9,3,2,0,0,1
34,2023-08-03 04:22:42,339,SUCCESS,54123855570,81.87,1,1,0,0,0
35,2023-08-03 04:22:42,339,SUCCESS,66110957507,100.0,0,0,0,0,0
36,2023-08-03 04:22:45,342,RUN_CODE_ERROR,None,None,2,1,0,0,1
37,2023-08-03 04:23:21,378,SUCCESS,54141024888,81.89,2,1,0,1,0
38,2023-08-03 04:23:56,413,SUCCESS,54131359402,81.88,2,1,0,1,0
39,2023-08-03 04:23:59,416,RUN_CODE_ERROR,None,None,2,1,0,1,0
40,2023-08-03 04:24:02,419,RUN_CODE_ERROR,None,None,2,1,0,1,0
41,2023-08-03 04:24:02,419,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
42,2023-08-03 04:24:38,455,SUCCESS,54160115417,81.92,2,1,0,1,0
43,2023-08-03 04:25:13,490,SUCCESS,54129224880,81.88,2,1,1,0,0
44,2023-08-03 04:25:13,490,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
45,2023-08-03 04:25:13,490,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
46,2023-08-03 04:25:14,491,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
47,2023-08-03 04:25:49,526,SUCCESS,54093236328,81.82,2,2,0,0,0
48,2023-08-03 04:25:49,526,SUCCESS,54093236328,81.82,3,3,0,0,0
49,2023-08-03 04:25:49,526,SUCCESS,54093236328,81.82,2,2,0,0,0
50,2023-08-03 04:26:31,568,SUCCESS,66093329327,99.97,1,1,0,0,0
51,2023-08-03 04:27:06,603,SUCCESS,54096942825,81.83,3,2,0,1,0
52,2023-08-03 04:27:07,604,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
53,2023-08-03 04:27:07,604,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
54,2023-08-03 04:27:53,650,SUCCESS,72994874337,110.41,3,3,0,0,0
55,2023-08-03 04:27:53,650,SUCCESS,54093236328,81.82,3,3,0,0,0
56,2023-08-03 04:27:53,650,SUCCESS,54123855570,81.87,2,2,0,0,0
57,2023-08-03 04:27:53,650,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
58,2023-08-03 04:27:53,650,SUCCESS,54093236328,81.82,2,2,0,0,0
59,2023-08-03 04:27:53,650,SUCCESS,54123855570,81.87,1,1,0,0,0
60,2023-08-03 04:28:32,689,SUCCESS,60954585118,92.2,3,3,0,0,0
61,2023-08-03 04:28:32,689,SUCCESS,66093329327,99.97,1,1,0,0,0
62,2023-08-03 04:28:33,690,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
63,2023-08-03 04:29:20,737,SUCCESS,74377945308,112.5,3,2,0,1,0
64,2023-08-03 04:29:20,737,SUCCESS,54093236328,81.82,3,3,0,0,0
65,2023-08-03 04:29:20,737,SUCCESS,54123855570,81.87,2,2,0,0,0
66,2023-08-03 04:30:05,782,SUCCESS,71742308794,108.52,4,4,0,0,0
67,2023-08-03 04:30:08,785,RUN_CODE_ERROR,None,None,4,3,0,1,0
68,2023-08-03 04:30:43,820,SUCCESS,54096235616,81.83,4,3,0,1,0
69,2023-08-03 04:30:47,824,RUN_CODE_ERROR,None,None,4,3,0,1,0
70,2023-08-03 04:30:47,824,SUCCESS,66093329327,99.97,2,2,0,0,0
71,2023-08-03 04:31:22,859,SUCCESS,54106807309,81.84,4,3,1,0,0
72,2023-08-03 04:31:22,859,COMPILE_CODE_ERROR,None,None,4,3,0,1,0
73,2023-08-03 04:31:25,862,RUN_CODE_ERROR,None,None,4,3,1,0,0
