# variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-03 01:08:29,0,INITIAL SUCCESS,106828164078,100,0,0,0,0,0
1,2023-08-03 01:08:33,78,RUN_CODE_ERROR,None,None,1,0,1,0,0
2,2023-08-03 01:08:36,81,RUN_CODE_ERROR,None,None,1,0,0,0,1
3,2023-08-03 01:08:36,81,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
4,2023-08-03 01:08:40,85,RUN_CODE_ERROR,None,None,1,0,0,0,1
5,2023-08-03 01:08:43,88,RUN_CODE_ERROR,None,None,1,0,0,1,0
6,2023-08-03 01:09:49,154,SUCCESS,108845555642,101.89,1,0,0,1,0
7,2023-08-03 01:10:55,220,SUCCESS,106822341306,99.99,1,0,0,1,0
8,2023-08-03 01:10:55,220,SUCCESS,106828164078,100.0,0,0,0,0,0
9,2023-08-03 01:10:55,220,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
10,2023-08-03 01:10:56,221,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
11,2023-08-03 01:10:56,221,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
12,2023-08-03 01:10:57,222,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
13,2023-08-03 01:10:57,222,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
14,2023-08-03 01:12:00,285,SUCCESS,106822514144,99.99,2,0,0,2,0
15,2023-08-03 01:12:01,286,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
16,2023-08-03 01:12:51,336,SUCCESS,81822167225,76.59,2,0,0,2,0
17,2023-08-03 01:13:38,383,SUCCESS,76217782946,71.35,3,0,0,3,0
18,2023-08-03 01:14:27,432,SUCCESS,76188905101,71.32,2,0,0,2,0
19,2023-08-03 01:15:38,503,RUN_TIMEOUT,None,None,1,0,0,1,0
20,2023-08-03 01:15:38,503,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
21,2023-08-03 01:16:29,554,SUCCESS,81825386820,76.6,1,0,0,1,0
