# variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-04 11:37:06,0,INITIAL SUCCESS,60644779150,100,0,0,0,0,0
0-1,2023-08-04 11:37:06,45,SUCCESS,60644779150,100.0,0,0,0,0,0
0-2,2023-08-04 11:37:06,45,SUCCESS,60644779150,100.0,0,0,0,0,0
0-3,2023-08-04 11:37:07,46,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-4,2023-08-04 11:37:07,46,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-5,2023-08-04 11:37:08,47,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-6,2023-08-04 11:37:08,47,SUCCESS,60644779150,100.0,0,0,0,0,0
0-7,2023-08-04 11:37:08,47,SUCCESS,60644779150,100.0,0,0,0,0,0
0-8,2023-08-04 11:37:08,47,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-9,2023-08-04 11:37:55,94,RUN_TIMEOUT,None,None,1,0,0,1,0
0-10,2023-08-04 11:37:56,95,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
1-1,2023-08-04 11:37:56,95,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
1-2,2023-08-04 11:38:43,142,RUN_TIMEOUT,None,None,1,0,0,1,0
1-3,2023-08-04 11:38:43,142,SUCCESS,60644779150,100.0,0,0,0,0,0
1-4,2023-08-04 11:38:43,142,SUCCESS,60644779150,100.0,0,0,0,0,0
1-5,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
1-6,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
1-7,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
1-8,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
1-9,2023-08-04 11:38:44,143,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
1-10,2023-08-04 11:38:44,143,RUN_TIMEOUT,None,None,1,0,0,1,0
2-1,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
2-2,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
2-3,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
2-4,2023-08-04 11:38:44,143,SUCCESS,60644779150,100.0,0,0,0,0,0
