variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 01:46:29,0,INITIAL SUCCESS,144630948060,100,0,0,0,0,0
0-1,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-2,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-3,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-4,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-5,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-6,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-7,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-8,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-9,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-10,2023-08-19 01:46:29,103,SUCCESS,144630948060,100.0,0,0,0,0,0
0-11,2023-08-19 01:48:05,199,RUN_TIMEOUT,None,None,3,3,0,0,0
0-12,2023-08-19 01:49:41,295,RUN_TIMEOUT,None,None,2,2,0,0,0
0-13,2023-08-19 01:50:56,370,SUCCESS,123808398602,85.6,1,1,0,0,0
0-14,2023-08-19 01:52:32,466,RUN_TIMEOUT,None,None,4,4,0,0,0
0-15,2023-08-19 01:52:32,466,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-16,2023-08-19 01:52:36,470,RUN_CODE_ERROR,None,None,4,3,0,1,0
0-17,2023-08-19 01:54:11,565,RUN_TIMEOUT,None,None,4,4,0,0,0
0-18,2023-08-19 01:55:47,661,RUN_TIMEOUT,None,None,2,1,0,0,1
0-19,2023-08-19 01:57:22,756,RUN_TIMEOUT,None,None,1,0,0,0,1
0-20,2023-08-19 01:58:57,851,RUN_TIMEOUT,None,None,2,2,0,0,0
0-21,2023-08-19 01:58:58,852,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
0-22,2023-08-19 02:00:33,947,RUN_TIMEOUT,None,None,2,1,1,0,0
0-23,2023-08-19 02:02:08,1042,RUN_TIMEOUT,None,None,7,7,0,0,0
0-24,2023-08-19 02:03:33,1127,SUCCESS,144608414295,99.98,2,1,0,1,0
0-25,2023-08-19 02:04:45,1199,SUCCESS,122291471944,84.55,3,3,0,0,0
0-26,2023-08-19 02:04:45,1199,COMPILE_CODE_ERROR,None,None,8,7,1,0,0
0-27,2023-08-19 02:04:46,1200,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
0-28,2023-08-19 02:06:21,1295,RUN_TIMEOUT,None,None,8,8,0,0,0
0-29,2023-08-19 02:06:22,1296,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
0-30,2023-08-19 02:07:45,1379,SUCCESS,144589112715,99.97,1,1,0,0,0
0-31,2023-08-19 02:07:46,1380,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-32,2023-08-19 02:09:21,1475,RUN_TIMEOUT,None,None,1,1,0,0,0
0-33,2023-08-19 02:10:56,1570,RUN_TIMEOUT,None,None,7,6,1,0,0
0-34,2023-08-19 02:10:59,1573,RUN_CODE_ERROR,None,None,3,2,0,1,0
0-35,2023-08-19 02:12:34,1668,RUN_TIMEOUT,None,None,1,1,0,0,0
0-36,2023-08-19 02:12:35,1669,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
0-37,2023-08-19 02:12:38,1672,RUN_CODE_ERROR,None,None,3,2,0,0,1
0-38,2023-08-19 02:12:38,1672,COMPILE_CODE_ERROR,None,None,8,7,0,0,1
0-39,2023-08-19 02:14:14,1768,RUN_TIMEOUT,None,None,3,3,0,0,0
0-40,2023-08-19 02:15:40,1854,SUCCESS,145142966280,100.35,1,0,0,1,0
0-41,2023-08-19 02:15:40,1854,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-42,2023-08-19 02:17:06,1940,SUCCESS,144636329648,100.0,2,2,0,0,0
