# variant number, timestamp, time elapse, status, fitness, percentage, edit
-1,2023-08-03 04:17:27,80,INITIAL SUCCESS,121218134273,100,0
1,2023-08-03 04:17:28,81,COMPILE_CODE_ERROR,None,None,None
2,2023-08-03 04:17:28,81,COMPILE_CODE_ERROR,None,None,None
3,2023-08-03 04:17:31,84,RUN_CODE_ERROR,None,None,None
4,2023-08-03 04:17:34,87,RUN_CODE_ERROR,None,None,None
5,2023-08-03 04:17:59,112,RUN_CODE_ERROR,None,None,None
6,2023-08-03 04:17:59,112,COMPILE_CODE_ERROR,None,None,None
7,2023-08-03 04:18:00,113,COMPILE_CODE_ERROR,None,None,None
8,2023-08-03 04:18:03,116,RUN_CODE_ERROR,None,None,None
9,2023-08-03 04:18:06,119,RUN_CODE_ERROR,None,None,None
10,2023-08-03 04:18:10,123,RUN_CODE_ERROR,None,None,None
11,2023-08-03 04:18:10,123,COMPILE_CODE_ERROR,None,None,None
12,2023-08-03 04:19:22,195,SUCCESS,121221915615,100.0,1
13,2023-08-03 04:19:26,199,RUN_CODE_ERROR,None,None,None
14,2023-08-03 04:19:26,199,COMPILE_CODE_ERROR,None,None,None
15,2023-08-03 04:19:27,200,COMPILE_CODE_ERROR,None,None,None
16,2023-08-03 04:19:27,200,COMPILE_CODE_ERROR,None,None,None
17,2023-08-03 04:19:28,201,COMPILE_CODE_ERROR,None,None,None
18,2023-08-03 04:20:47,280,RUN_TIMEOUT,None,None,None
19,2023-08-03 04:20:47,280,COMPILE_CODE_ERROR,None,None,None
20,2023-08-03 04:22:00,353,SUCCESS,121208169883,99.99,1
21,2023-08-03 04:22:01,354,COMPILE_CODE_ERROR,None,None,None
22,2023-08-03 04:22:01,354,SUCCESS,121218134273,100.0,0
23,2023-08-03 04:22:04,357,RUN_CODE_ERROR,None,None,None
24,2023-08-03 04:23:20,433,SUCCESS,121221865752,100.0,2
25,2023-08-03 04:23:21,434,COMPILE_CODE_ERROR,None,None,None
26,2023-08-03 04:23:21,434,COMPILE_CODE_ERROR,None,None,None
27,2023-08-03 04:23:24,437,RUN_CODE_ERROR,None,None,None
28,2023-08-03 04:23:25,438,COMPILE_CODE_ERROR,None,None,None
29,2023-08-03 04:24:41,514,SUCCESS,123904686474,102.22,2
30,2023-08-03 04:26:00,593,RUN_TIMEOUT,None,None,None
31,2023-08-03 04:26:03,596,RUN_CODE_ERROR,None,None,None
32,2023-08-03 04:26:04,597,COMPILE_CODE_ERROR,None,None,None
33,2023-08-03 04:27:23,676,RUN_TIMEOUT,None,None,None
34,2023-08-03 04:27:24,677,COMPILE_CODE_ERROR,None,None,None
35,2023-08-03 04:28:38,751,SUCCESS,121245754298,100.02,2
36,2023-08-03 04:28:41,754,RUN_CODE_ERROR,None,None,None
37,2023-08-03 04:29:02,775,RUN_CODE_ERROR,None,None,None
38,2023-08-03 04:29:02,775,COMPILE_CODE_ERROR,None,None,None
39,2023-08-03 04:29:06,779,RUN_CODE_ERROR,None,None,None
40,2023-08-03 04:30:25,858,RUN_TIMEOUT,None,None,None
41,2023-08-03 04:30:26,859,COMPILE_CODE_ERROR,None,None,None
42,2023-08-03 04:30:26,859,COMPILE_CODE_ERROR,None,None,None
43,2023-08-03 04:30:26,859,COMPILE_CODE_ERROR,None,None,None
44,2023-08-03 04:31:46,939,RUN_TIMEOUT,None,None,None
45,2023-08-03 04:31:46,939,COMPILE_CODE_ERROR,None,None,None
46,2023-08-03 04:32:59,1012,SUCCESS,121202033303,99.99,2
47,2023-08-03 04:32:59,1012,COMPILE_CODE_ERROR,None,None,None
48,2023-08-03 04:32:59,1012,SUCCESS,121202033303,99.99,1
49,2023-08-03 04:32:59,1012,SUCCESS,121218134273,100.0,0
50,2023-08-03 04:33:00,1013,COMPILE_CODE_ERROR,None,None,None
51,2023-08-03 04:33:00,1013,COMPILE_CODE_ERROR,None,None,None
52,2023-08-03 04:34:15,1088,SUCCESS,121053739161,99.86,2
53,2023-08-03 04:35:30,1163,SUCCESS,121102433725,99.9,1
54,2023-08-03 04:35:30,1163,SUCCESS,121202033303,99.99,1
55,2023-08-03 04:35:33,1166,RUN_CODE_ERROR,None,None,None
56,2023-08-03 04:35:33,1166,COMPILE_CODE_ERROR,None,None,None
57,2023-08-03 04:36:20,1213,RUN_CODE_ERROR,None,None,None
58,2023-08-03 04:36:20,1213,COMPILE_CODE_ERROR,None,None,None
59,2023-08-03 04:36:20,1213,SUCCESS,121053739161,99.86,3
60,2023-08-03 04:37:34,1287,SUCCESS,121063854512,99.87,4
61,2023-08-03 04:37:34,1287,SUCCESS,121053739161,99.86,2
62,2023-08-03 04:37:34,1287,SUCCESS,121102433725,99.9,1
63,2023-08-03 04:37:34,1287,SUCCESS,121202033303,99.99,1
64,2023-08-03 04:38:49,1362,SUCCESS,121079158990,99.89,3
65,2023-08-03 04:38:50,1363,COMPILE_CODE_ERROR,None,None,None
66,2023-08-03 04:40:09,1442,RUN_TIMEOUT,None,None,None
67,2023-08-03 04:40:09,1442,COMPILE_CODE_ERROR,None,None,None
68,2023-08-03 04:40:13,1446,RUN_CODE_ERROR,None,None,None
69,2023-08-03 04:41:17,1510,SUCCESS,102710456176,84.73,3
70,2023-08-03 04:42:23,1576,SUCCESS,102682674999,84.71,2
71,2023-08-03 04:42:23,1576,COMPILE_CODE_ERROR,None,None,None
72,2023-08-03 04:42:23,1576,SUCCESS,121102433725,99.9,1
73,2023-08-03 04:43:27,1640,SUCCESS,102794668781,84.8,1
74,2023-08-03 04:43:28,1641,COMPILE_CODE_ERROR,None,None,None
75,2023-08-03 04:43:28,1641,COMPILE_CODE_ERROR,None,None,None
76,2023-08-03 04:43:29,1642,COMPILE_CODE_ERROR,None,None,None
77,2023-08-03 04:44:32,1705,SUCCESS,98245453135,81.05,3
78,2023-08-03 04:45:35,1768,SUCCESS,97593135305,80.51,2
79,2023-08-03 04:46:39,1832,SUCCESS,97710960899,80.61,3
80,2023-08-03 04:47:42,1895,SUCCESS,98377110928,81.16,3
81,2023-08-03 04:47:42,1895,SUCCESS,121102433725,99.9,1
82,2023-08-03 04:48:45,1958,SUCCESS,97618188845,80.53,3
83,2023-08-03 04:49:47,2020,SUCCESS,97563970069,80.49,3
84,2023-08-03 04:49:47,2020,SUCCESS,97593135305,80.51,2
85,2023-08-03 04:50:51,2084,SUCCESS,97573810941,80.49,4
86,2023-08-03 04:50:51,2084,COMPILE_CODE_ERROR,None,None,None
87,2023-08-03 04:52:07,2160,SUCCESS,121091773199,99.9,2
88,2023-08-03 04:52:19,2172,RUN_CODE_ERROR,None,None,None
89,2023-08-03 04:52:20,2173,COMPILE_CODE_ERROR,None,None,None
90,2023-08-03 04:53:22,2235,SUCCESS,97587179956,80.51,4
91,2023-08-03 04:53:23,2236,COMPILE_CODE_ERROR,None,None,None
92,2023-08-03 04:53:23,2236,COMPILE_CODE_ERROR,None,None,None
93,2023-08-03 04:54:42,2315,RUN_TIMEOUT,None,None,None
94,2023-08-03 04:54:43,2316,COMPILE_CODE_ERROR,None,None,None
95,2023-08-03 04:54:46,2319,RUN_CODE_ERROR,None,None,None
96,2023-08-03 04:54:47,2320,COMPILE_CODE_ERROR,None,None,None
97,2023-08-03 04:55:49,2382,SUCCESS,97573996880,80.49,4
98,2023-08-03 04:55:50,2383,COMPILE_CODE_ERROR,None,None,None
99,2023-08-03 04:56:50,2443,SUCCESS,97729204348,80.62,2
100,2023-08-03 04:58:09,2522,RUN_TIMEOUT,None,None,None
101,2023-08-03 04:58:09,2522,COMPILE_CODE_ERROR,None,None,None
102,2023-08-03 04:58:10,2523,COMPILE_CODE_ERROR,None,None,None
103,2023-08-03 04:59:29,2602,RUN_TIMEOUT,None,None,None
104,2023-08-03 05:00:32,2665,SUCCESS,97574993773,80.5,4
105,2023-08-03 05:00:32,2665,COMPILE_CODE_ERROR,None,None,None
106,2023-08-03 05:01:52,2745,RUN_TIMEOUT,None,None,None
107,2023-08-03 05:02:54,2807,SUCCESS,97588775671,80.51,4
108,2023-08-03 05:03:08,2821,RUN_CODE_ERROR,None,None,None
109,2023-08-03 05:03:11,2824,RUN_CODE_ERROR,None,None,None
110,2023-08-03 05:03:11,2824,COMPILE_CODE_ERROR,None,None,None
111,2023-08-03 05:04:30,2903,RUN_TIMEOUT,None,None,None
112,2023-08-03 05:04:34,2907,RUN_CODE_ERROR,None,None,None
113,2023-08-03 05:04:34,2907,COMPILE_CODE_ERROR,None,None,None
114,2023-08-03 05:05:53,2986,RUN_TIMEOUT,None,None,None
115,2023-08-03 05:07:13,3066,RUN_TIMEOUT,None,None,None
116,2023-08-03 05:08:13,3126,SUCCESS,97566221371,80.49,4
117,2023-08-03 05:08:14,3127,COMPILE_CODE_ERROR,None,None,None
118,2023-08-03 05:08:18,3131,RUN_CODE_ERROR,None,None,None
119,2023-08-03 05:09:18,3191,SUCCESS,97581106869,80.5,4
120,2023-08-03 05:09:19,3192,COMPILE_CODE_ERROR,None,None,None
121,2023-08-03 05:09:22,3195,RUN_CODE_ERROR,None,None,None
122,2023-08-03 05:09:26,3199,RUN_CODE_ERROR,None,None,None
123,2023-08-03 05:10:28,3261,SUCCESS,97553457068,80.48,4
124,2023-08-03 05:10:29,3262,COMPILE_CODE_ERROR,None,None,None
125,2023-08-03 05:11:30,3323,SUCCESS,97553284129,80.48,3
126,2023-08-03 05:12:49,3402,RUN_TIMEOUT,None,None,None
127,2023-08-03 05:14:00,3473,SUCCESS,107881752958,89.0,4
128,2023-08-03 05:14:00,3473,SUCCESS,97593135305,80.51,2
129,2023-08-03 05:15:05,3538,SUCCESS,97555759357,80.48,4
130,2023-08-03 05:16:04,3597,SUCCESS,97713932769,80.61,2
131,2023-08-03 05:17:07,3660,SUCCESS,97586537613,80.5,4
132,2023-08-03 05:18:10,3723,SUCCESS,97555207180,80.48,4
133,2023-08-03 05:18:11,3724,COMPILE_CODE_ERROR,None,None,None
134,2023-08-03 05:18:14,3727,RUN_CODE_ERROR,None,None,None
135,2023-08-03 05:19:33,3806,RUN_TIMEOUT,None,None,None
136,2023-08-03 05:20:37,3870,SUCCESS,97594974034,80.51,4
137,2023-08-03 05:20:37,3870,COMPILE_CODE_ERROR,None,None,None
138,2023-08-03 05:20:38,3871,COMPILE_CODE_ERROR,None,None,None
139,2023-08-03 05:21:40,3933,SUCCESS,97583391823,80.5,4
140,2023-08-03 05:22:59,4012,RUN_TIMEOUT,None,None,None
141,2023-08-03 05:23:03,4016,RUN_CODE_ERROR,None,None,None
142,2023-08-03 05:23:03,4016,COMPILE_CODE_ERROR,None,None,None
143,2023-08-03 05:23:07,4020,RUN_CODE_ERROR,None,None,None
144,2023-08-03 05:23:07,4020,COMPILE_CODE_ERROR,None,None,None
145,2023-08-03 05:23:07,4020,COMPILE_CODE_ERROR,None,None,None
146,2023-08-03 05:23:08,4021,COMPILE_CODE_ERROR,None,None,None
147,2023-08-03 05:23:08,4021,COMPILE_CODE_ERROR,None,None,None
148,2023-08-03 05:23:09,4022,COMPILE_CODE_ERROR,None,None,None
149,2023-08-03 05:24:10,4083,SUCCESS,97587855126,80.51,4
150,2023-08-03 05:25:12,4145,SUCCESS,97575584173,80.5,4
151,2023-08-03 05:26:17,4210,SUCCESS,97591246375,80.51,4
152,2023-08-03 05:27:20,4273,SUCCESS,97582080932,80.5,4
153,2023-08-03 05:27:20,4273,COMPILE_CODE_ERROR,None,None,None
154,2023-08-03 05:28:22,4335,SUCCESS,97578999114,80.5,4
155,2023-08-03 05:28:25,4338,RUN_CODE_ERROR,None,None,None
156,2023-08-03 05:28:34,4347,RUN_CODE_ERROR,None,None,None
157,2023-08-03 05:29:53,4426,RUN_TIMEOUT,None,None,None
158,2023-08-03 05:29:53,4426,COMPILE_CODE_ERROR,None,None,None
159,2023-08-03 05:30:56,4489,SUCCESS,97595145591,80.51,4
160,2023-08-03 05:31:59,4552,SUCCESS,97586143685,80.5,4
161,2023-08-03 05:32:00,4553,COMPILE_CODE_ERROR,None,None,None
162,2023-08-03 05:33:04,4617,SUCCESS,97608945180,80.52,4
163,2023-08-03 05:33:04,4617,COMPILE_CODE_ERROR,None,None,None
164,2023-08-03 05:33:04,4617,COMPILE_CODE_ERROR,None,None,None
165,2023-08-03 05:33:05,4618,COMPILE_CODE_ERROR,None,None,None
166,2023-08-03 05:33:05,4618,COMPILE_CODE_ERROR,None,None,None
167,2023-08-03 05:33:06,4619,COMPILE_CODE_ERROR,None,None,None
168,2023-08-03 05:33:06,4619,COMPILE_CODE_ERROR,None,None,None
169,2023-08-03 05:33:07,4620,COMPILE_CODE_ERROR,None,None,None
170,2023-08-03 05:34:08,4681,SUCCESS,97748660053,80.64,4
171,2023-08-03 05:34:11,4684,RUN_CODE_ERROR,None,None,None
172,2023-08-03 05:35:14,4747,SUCCESS,97577462078,80.5,4
173,2023-08-03 05:35:14,4747,COMPILE_CODE_ERROR,None,None,None
174,2023-08-03 05:35:18,4751,RUN_CODE_ERROR,None,None,None
175,2023-08-03 05:35:18,4751,COMPILE_CODE_ERROR,None,None,None
176,2023-08-03 05:35:18,4751,COMPILE_CODE_ERROR,None,None,None
177,2023-08-03 05:35:19,4752,COMPILE_CODE_ERROR,None,None,None
178,2023-08-03 05:35:19,4752,COMPILE_CODE_ERROR,None,None,None
179,2023-08-03 05:36:21,4814,SUCCESS,97581254389,80.5,4
180,2023-08-03 05:36:25,4818,RUN_CODE_ERROR,None,None,None
181,2023-08-03 05:37:44,4897,RUN_TIMEOUT,None,None,None
182,2023-08-03 05:38:47,4960,SUCCESS,97599032620,80.52,4
183,2023-08-03 05:39:50,5023,SUCCESS,97597074757,80.51,4
184,2023-08-03 05:39:50,5023,COMPILE_CODE_ERROR,None,None,None
185,2023-08-03 05:39:59,5032,RUN_CODE_ERROR,None,None,None
186,2023-08-03 05:41:01,5094,SUCCESS,97589922344,80.51,4
187,2023-08-03 05:41:01,5094,COMPILE_CODE_ERROR,None,None,None
188,2023-08-03 05:41:02,5095,COMPILE_CODE_ERROR,None,None,None
189,2023-08-03 05:41:02,5095,COMPILE_CODE_ERROR,None,None,None
190,2023-08-03 05:42:05,5158,SUCCESS,97556488172,80.48,4
191,2023-08-03 05:42:05,5158,COMPILE_CODE_ERROR,None,None,None
192,2023-08-03 05:43:07,5220,SUCCESS,97754422086,80.64,4
193,2023-08-03 05:44:10,5283,SUCCESS,97566534065,80.49,4
194,2023-08-03 05:45:30,5363,RUN_TIMEOUT,None,None,None
195,2023-08-03 05:45:30,5363,COMPILE_CODE_ERROR,None,None,None
196,2023-08-03 05:46:33,5426,SUCCESS,97563096042,80.49,4
197,2023-08-03 05:46:36,5429,RUN_CODE_ERROR,None,None,None
198,2023-08-03 05:46:37,5430,COMPILE_CODE_ERROR,None,None,None
