# variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-02 02:49:53,0,INITIAL SUCCESS,65329486145,100,0,0,0,0,0
1,2023-08-02 02:50:39,93,SUCCESS,74296686953,113.73,1,1,0,0,0
2,2023-08-02 02:50:39,93,SUCCESS,65329486145,100.0,1,1,0,0,0
3,2023-08-02 02:50:39,93,SUCCESS,65329486145,100.0,0,0,0,0,0
4,2023-08-02 02:50:39,93,SUCCESS,65329486145,100.0,1,1,0,0,0
5,2023-08-02 02:51:18,132,SUCCESS,65321445891,99.99,2,2,0,0,0
6,2023-08-02 02:52:00,174,SUCCESS,71418477279,109.32,3,3,0,0,0
7,2023-08-02 02:52:45,219,SUCCESS,76860090433,117.65,3,3,0,0,0
8,2023-08-02 02:52:45,219,SUCCESS,65321445891,99.99,3,3,0,0,0
9,2023-08-02 02:53:28,262,SUCCESS,74071031665,113.38,4,4,0,0,0
10,2023-08-02 02:53:28,262,SUCCESS,65329486145,100.0,2,2,0,0,0
11,2023-08-02 02:54:09,303,SUCCESS,70212613793,107.47,4,4,0,0,0
12,2023-08-02 02:54:09,303,SUCCESS,65321445891,99.99,4,4,0,0,0
13,2023-08-02 02:54:47,341,SUCCESS,65347837771,100.03,5,5,0,0,0
14,2023-08-02 02:54:47,341,SUCCESS,65321445891,99.99,5,5,0,0,0
15,2023-08-02 02:54:47,341,SUCCESS,65321445891,99.99,4,4,0,0,0
16,2023-08-02 02:54:47,341,SUCCESS,65329486145,100.0,3,3,0,0,0
17,2023-08-02 02:54:47,341,SUCCESS,65321445891,99.99,3,3,0,0,0
18,2023-08-02 02:54:47,341,SUCCESS,65321445891,99.99,2,2,0,0,0
19,2023-08-02 02:54:47,341,SUCCESS,65321445891,99.99,1,1,0,0,0
20,2023-08-02 02:54:47,341,SUCCESS,65329486145,100.0,0,0,0,0,0
21,2023-08-02 02:55:22,376,SUCCESS,59448451923,91.0,2,2,0,0,0
22,2023-08-02 02:55:22,376,SUCCESS,59448451923,91.0,3,3,0,0,0
23,2023-08-02 02:56:11,425,RUN_TIMEOUT,None,None,4,4,0,0,0
24,2023-08-02 02:56:11,425,SUCCESS,59448451923,91.0,2,2,0,0,0
25,2023-08-02 02:56:11,425,SUCCESS,65321445891,99.99,1,1,0,0,0
26,2023-08-02 02:56:46,460,SUCCESS,59454930643,91.01,3,3,0,0,0
27,2023-08-02 02:56:46,460,SUCCESS,59448451923,91.0,3,3,0,0,0
28,2023-08-02 02:56:46,460,SUCCESS,59448451923,91.0,4,4,0,0,0
29,2023-08-02 02:56:46,460,SUCCESS,59448451923,91.0,3,3,0,0,0
30,2023-08-02 02:57:21,495,SUCCESS,58891452898,90.15,4,4,0,0,0
31,2023-08-02 02:57:21,495,SUCCESS,74071031665,113.38,3,3,0,0,0
32,2023-08-02 02:57:21,495,SUCCESS,58891452898,90.15,5,5,0,0,0
33,2023-08-02 02:57:21,495,SUCCESS,58891452898,90.15,4,4,0,0,0
34,2023-08-02 02:58:03,537,SUCCESS,70367152674,107.71,5,5,0,0,0
35,2023-08-02 02:58:39,573,SUCCESS,61000951344,93.37,5,5,0,0,0
36,2023-08-02 02:58:39,573,SUCCESS,58891452898,90.15,5,5,0,0,0
37,2023-08-02 02:58:39,573,SUCCESS,58891452898,90.15,4,4,0,0,0
38,2023-08-02 02:58:39,573,SUCCESS,58891452898,90.15,3,3,0,0,0
39,2023-08-02 02:59:13,607,SUCCESS,58913185470,90.18,4,4,0,0,0
40,2023-08-02 02:59:13,607,SUCCESS,58891452898,90.15,4,4,0,0,0
41,2023-08-02 03:00:02,656,RUN_TIMEOUT,None,None,5,5,0,0,0
42,2023-08-02 03:00:02,656,SUCCESS,74071031665,113.38,3,3,0,0,0
43,2023-08-02 03:00:02,656,SUCCESS,59448451923,91.0,3,3,0,0,0
44,2023-08-02 03:00:37,691,SUCCESS,58878008015,90.12,5,5,0,0,0
45,2023-08-02 03:00:37,691,SUCCESS,58878008015,90.12,6,6,0,0,0
46,2023-08-02 03:01:10,724,SUCCESS,53889819759,82.49,7,7,0,0,0
47,2023-08-02 03:01:10,724,SUCCESS,53889819759,82.49,6,6,0,0,0
48,2023-08-02 03:01:59,773,SUCCESS,82432276194,126.18,7,7,0,0,0
49,2023-08-02 03:02:48,822,RUN_TIMEOUT,None,None,7,7,0,0,0
50,2023-08-02 03:03:20,854,SUCCESS,53907248103,82.52,5,5,0,0,0
51,2023-08-02 03:03:53,887,SUCCESS,55384825332,84.78,5,5,0,0,0
52,2023-08-02 03:03:53,887,SUCCESS,53889819759,82.49,5,5,0,0,0
53,2023-08-02 03:04:30,924,SUCCESS,62791514589,96.12,6,6,0,0,0
54,2023-08-02 03:04:30,924,SUCCESS,58878008015,90.12,6,6,0,0,0
55,2023-08-02 03:05:02,956,SUCCESS,53893073509,82.49,4,4,0,0,0
56,2023-08-02 03:05:38,992,SUCCESS,62321489402,95.4,6,6,0,0,0
57,2023-08-02 03:05:38,992,SUCCESS,53907248103,82.52,4,4,0,0,0
58,2023-08-02 03:05:38,992,SUCCESS,55384825332,84.78,4,4,0,0,0
59,2023-08-02 03:05:38,992,SUCCESS,53889819759,82.49,6,6,0,0,0
60,2023-08-02 03:05:38,992,SUCCESS,53893073509,82.49,5,5,0,0,0
61,2023-08-02 03:06:16,1030,SUCCESS,65279844551,99.92,5,5,0,0,0
