variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-04 08:28:30,0,INITIAL SUCCESS,110228502752,100,0,0,0,0,0
0-1,2023-08-04 08:28:30,76,SUCCESS,110228502752,100.0,0,0,0,0,0
0-2,2023-08-04 08:28:30,76,SUCCESS,110228502752,100.0,0,0,0,0,0
0-3,2023-08-04 08:29:21,127,SUCCESS,79374372736,72.01,1,0,0,1,0
0-4,2023-08-04 08:29:21,127,SUCCESS,110228502752,100.0,0,0,0,0,0
0-5,2023-08-04 08:29:21,127,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-6,2023-08-04 08:30:35,201,RUN_TIMEOUT,None,None,1,0,1,0,0
0-7,2023-08-04 08:30:36,202,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-8,2023-08-04 08:30:36,202,SUCCESS,110228502752,100.0,0,0,0,0,0
0-9,2023-08-04 08:31:50,276,RUN_TIMEOUT,None,None,1,0,1,0,0
0-10,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
1-1,2023-08-04 08:31:50,276,SUCCESS,79374372736,72.01,1,0,0,1,0
1-2,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
1-3,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
1-4,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
1-5,2023-08-04 08:31:50,276,SUCCESS,79374372736,72.01,1,0,0,1,0
1-6,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
1-7,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
1-8,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
1-9,2023-08-04 08:31:50,276,SUCCESS,79374372736,72.01,1,0,0,1,0
1-10,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
2-1,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
2-2,2023-08-04 08:31:50,276,SUCCESS,79374372736,72.01,1,0,0,1,0
2-3,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
2-4,2023-08-04 08:31:50,276,SUCCESS,110228502752,100.0,0,0,0,0,0
2-5,2023-08-04 08:32:42,328,SUCCESS,80755191034,73.26,2,0,0,2,0
2-6,2023-08-04 08:32:42,328,SUCCESS,79374372736,72.01,1,0,0,1,0
2-7,2023-08-04 08:32:42,328,SUCCESS,79374372736,72.01,1,0,0,1,0
2-8,2023-08-04 08:32:42,328,SUCCESS,79374372736,72.01,1,0,0,1,0
2-9,2023-08-04 08:32:42,328,SUCCESS,110228502752,100.0,0,0,0,0,0
2-10,2023-08-04 08:32:42,328,SUCCESS,110228502752,100.0,0,0,0,0,0
3-1,2023-08-04 08:32:42,328,SUCCESS,79374372736,72.01,1,0,0,1,0
3-2,2023-08-04 08:32:42,328,SUCCESS,79374372736,72.01,1,0,0,1,0
3-3,2023-08-04 08:32:42,328,SUCCESS,80755191034,73.26,2,0,0,2,0
3-4,2023-08-04 08:32:42,328,SUCCESS,79374372736,72.01,1,0,0,1,0
3-5,2023-08-04 08:33:34,380,SUCCESS,80788268832,73.29,3,0,1,2,0
3-6,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
3-7,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
3-8,2023-08-04 08:33:34,380,SUCCESS,110228502752,100.0,0,0,0,0,0
3-9,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
3-10,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-1,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-2,2023-08-04 08:33:34,380,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
4-3,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-4,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-5,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-6,2023-08-04 08:33:34,380,SUCCESS,80755191034,73.26,2,0,0,2,0
4-7,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-8,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-9,2023-08-04 08:33:34,380,SUCCESS,79374372736,72.01,1,0,0,1,0
4-10,2023-08-04 08:34:25,431,SUCCESS,79381258077,72.02,2,0,1,1,0
5-1,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-2,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-3,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-4,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-5,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-6,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-7,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-8,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-9,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
5-10,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
6-1,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
6-2,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
6-3,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
6-4,2023-08-04 08:34:25,431,SUCCESS,79374372736,72.01,1,0,0,1,0
6-5,2023-08-04 08:34:26,432,SUCCESS,79374372736,72.01,1,0,0,1,0
6-6,2023-08-04 08:34:26,432,SUCCESS,79374372736,72.01,1,0,0,1,0
6-7,2023-08-04 08:34:26,432,SUCCESS,79374372736,72.01,1,0,0,1,0
6-8,2023-08-04 08:34:26,432,SUCCESS,79374372736,72.01,1,0,0,1,0
6-9,2023-08-04 08:34:26,432,SUCCESS,79374372736,72.01,1,0,0,1,0
6-10,2023-08-04 08:35:40,506,RUN_TIMEOUT,None,None,2,0,0,2,0
7-1,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-2,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-3,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-4,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-5,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-6,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-7,2023-08-04 08:35:40,506,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
7-8,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-9,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
7-10,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
8-1,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
8-2,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
8-3,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
8-4,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
8-5,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
8-6,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
8-7,2023-08-04 08:35:40,506,SUCCESS,79374372736,72.01,1,0,0,1,0
