variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-01 23:41:25,0,INITIAL SUCCESS,51482989735,100,0,0,0,0,0
1,2023-08-01 23:42:06,81,RUN_TIMEOUT,None,None,1,1,0,0,0
2,2023-08-01 23:42:30,105,SUCCESS,36482390563,70.86,1,1,0,0,0
3,2023-08-01 23:42:30,105,SUCCESS,51482989735,100.0,0,0,0,0,0
4,2023-08-01 23:42:30,105,SUCCESS,36482390563,70.86,2,2,0,0,0
5,2023-08-01 23:42:30,105,SUCCESS,51482989735,100.0,1,1,0,0,0
6,2023-08-01 23:42:30,105,SUCCESS,36482390563,70.86,3,3,0,0,0
7,2023-08-01 23:42:30,105,SUCCESS,36482390563,70.86,2,2,0,0,0
8,2023-08-01 23:42:30,105,SUCCESS,36482390563,70.86,1,1,0,0,0
9,2023-08-01 23:42:56,131,SUCCESS,37011040126,71.89,2,2,0,0,0
10,2023-08-01 23:43:36,171,SUCCESS,60680943468,117.87,2,2,0,0,0
11,2023-08-01 23:43:36,171,SUCCESS,51482989735,100.0,0,0,0,0,0
12,2023-08-01 23:44:01,196,SUCCESS,36433219694,70.77,2,2,0,0,0
13,2023-08-01 23:44:01,196,SUCCESS,36482390563,70.86,1,1,0,0,0
14,2023-08-01 23:44:41,236,SUCCESS,60605127255,117.72,3,3,0,0,0
15,2023-08-01 23:45:06,261,SUCCESS,36466388246,70.83,3,3,0,0,0
16,2023-08-01 23:45:40,295,SUCCESS,51430804784,99.9,1,1,0,0,0
17,2023-08-01 23:46:05,320,SUCCESS,36425198219,70.75,3,3,0,0,0
18,2023-08-01 23:46:36,351,SUCCESS,45744064663,88.85,4,4,0,0,0
19,2023-08-01 23:47:12,387,SUCCESS,55047208117,106.92,4,4,0,0,0
20,2023-08-01 23:47:12,387,SUCCESS,36433219694,70.77,2,2,0,0,0
21,2023-08-01 23:47:12,387,SUCCESS,55047208117,106.92,4,4,0,0,0
22,2023-08-01 23:47:54,429,RUN_TIMEOUT,None,None,4,4,0,0,0
23,2023-08-01 23:48:18,453,SUCCESS,36440392671,70.78,4,4,0,0,0
24,2023-08-01 23:48:43,478,SUCCESS,36482075458,70.86,2,2,0,0,0
25,2023-08-01 23:49:17,512,SUCCESS,51404788829,99.85,2,2,0,0,0
26,2023-08-01 23:49:42,537,SUCCESS,36438211137,70.78,4,4,0,0,0
27,2023-08-01 23:50:11,566,SUCCESS,41293387687,80.21,4,4,0,0,0
28,2023-08-01 23:50:36,591,SUCCESS,36450945708,70.8,4,4,0,0,0
29,2023-08-01 23:51:04,619,SUCCESS,39524893266,76.77,4,4,0,0,0
30,2023-08-01 23:51:45,660,RUN_TIMEOUT,None,None,4,4,0,0,0
31,2023-08-01 23:52:27,702,RUN_TIMEOUT,None,None,4,4,0,0,0
32,2023-08-01 23:52:54,729,SUCCESS,39153056136,76.05,4,4,0,0,0
33,2023-08-01 23:53:35,770,RUN_TIMEOUT,None,None,4,4,0,0,0
34,2023-08-01 23:54:16,811,SUCCESS,61572860522,119.6,4,4,0,0,0
35,2023-08-01 23:54:16,811,SUCCESS,36425198219,70.75,4,4,0,0,0
36,2023-08-01 23:54:48,843,SUCCESS,48456153077,94.12,5,5,0,0,0
37,2023-08-01 23:54:48,843,SUCCESS,36482075458,70.86,3,3,0,0,0
38,2023-08-01 23:54:48,843,SUCCESS,36433219694,70.77,3,3,0,0,0
39,2023-08-01 23:54:48,843,SUCCESS,36425198219,70.75,3,3,0,0,0
40,2023-08-01 23:55:16,871,SUCCESS,40404184756,78.48,4,4,0,0,0
41,2023-08-01 23:55:16,871,SUCCESS,51404788829,99.85,2,2,0,0,0
42,2023-08-01 23:55:16,871,SUCCESS,36425198219,70.75,4,4,0,0,0
43,2023-08-01 23:55:16,871,SUCCESS,36425198219,70.75,3,3,0,0,0
44,2023-08-01 23:55:42,897,SUCCESS,36425369543,70.75,4,4,0,0,0
45,2023-08-01 23:55:42,897,SUCCESS,36433219694,70.77,2,2,0,0,0
46,2023-08-01 23:55:42,897,SUCCESS,51404788829,99.85,4,4,0,0,0
47,2023-08-01 23:56:08,923,SUCCESS,37745392068,73.32,4,4,0,0,0
48,2023-08-01 23:56:34,949,SUCCESS,36438800366,70.78,4,4,0,0,0
49,2023-08-01 23:57:15,990,RUN_TIMEOUT,None,None,4,4,0,0,0
50,2023-08-01 23:57:41,1016,SUCCESS,38816029254,75.4,4,4,0,0,0
51,2023-08-01 23:58:10,1045,SUCCESS,44104372368,85.67,4,4,0,0,0
52,2023-08-01 23:58:51,1086,RUN_TIMEOUT,None,None,4,4,0,0,0
53,2023-08-01 23:58:51,1086,SUCCESS,51404788829,99.85,2,2,0,0,0
54,2023-08-01 23:59:21,1116,SUCCESS,41492301500,80.59,4,4,0,0,0
55,2023-08-01 23:59:47,1142,SUCCESS,38322340996,74.44,4,4,0,0,0
56,2023-08-02 00:00:21,1176,SUCCESS,51554654999,100.14,4,4,0,0,0
57,2023-08-02 00:00:50,1205,SUCCESS,41203177008,80.03,4,4,0,0,0
58,2023-08-02 00:01:31,1246,RUN_TIMEOUT,None,None,4,4,0,0,0
59,2023-08-02 00:02:00,1275,SUCCESS,41998973061,81.58,4,4,0,0,0
60,2023-08-02 00:02:00,1275,SUCCESS,36482075458,70.86,2,2,0,0,0
61,2023-08-02 00:02:32,1307,SUCCESS,48323467344,93.86,4,4,0,0,0
62,2023-08-02 00:02:32,1307,SUCCESS,36425198219,70.75,4,4,0,0,0
63,2023-08-02 00:02:32,1307,SUCCESS,51404788829,99.85,5,5,0,0,0
64,2023-08-02 00:02:32,1307,SUCCESS,36425198219,70.75,3,3,0,0,0
65,2023-08-02 00:02:32,1307,SUCCESS,36433219694,70.77,2,2,0,0,0
66,2023-08-02 00:03:12,1347,SUCCESS,60625391443,117.76,4,4,0,0,0
67,2023-08-02 00:03:53,1388,RUN_TIMEOUT,None,None,4,4,0,0,0
68,2023-08-02 00:04:34,1429,RUN_TIMEOUT,None,None,4,4,0,0,0
69,2023-08-02 00:05:02,1457,SUCCESS,42218751140,82.01,4,4,0,0,0
70,2023-08-02 00:05:33,1488,SUCCESS,41061197689,79.76,4,4,0,0,0
71,2023-08-02 00:06:14,1529,SUCCESS,61586385850,119.62,4,4,0,0,0
72,2023-08-02 00:06:38,1553,SUCCESS,36438841778,70.78,4,4,0,0,0
73,2023-08-02 00:07:19,1594,RUN_TIMEOUT,None,None,4,4,0,0,0
74,2023-08-02 00:07:19,1594,SUCCESS,36425198219,70.75,4,4,0,0,0
75,2023-08-02 00:07:19,1594,SUCCESS,36482075458,70.86,3,3,0,0,0
76,2023-08-02 00:08:00,1635,SUCCESS,61553840720,119.56,5,5,0,0,0
77,2023-08-02 00:08:35,1670,SUCCESS,55365884675,107.54,5,5,0,0,0
78,2023-08-02 00:08:35,1670,SUCCESS,36425198219,70.75,3,3,0,0,0
79,2023-08-02 00:09:00,1695,SUCCESS,36438799383,70.78,4,4,0,0,0
80,2023-08-02 00:09:00,1695,SUCCESS,36482075458,70.86,2,2,0,0,0
81,2023-08-02 00:09:41,1736,RUN_TIMEOUT,None,None,4,4,0,0,0
82,2023-08-02 00:10:08,1763,SUCCESS,36428766842,70.76,4,4,0,0,0
83,2023-08-02 00:10:34,1789,SUCCESS,36418696940,70.74,4,4,0,0,0
84,2023-08-02 00:11:07,1822,SUCCESS,51416089152,99.87,3,3,0,0,0
85,2023-08-02 00:11:32,1847,SUCCESS,36437427739,70.78,5,5,0,0,0
86,2023-08-02 00:11:58,1873,SUCCESS,36423255769,70.75,3,3,0,0,0
87,2023-08-02 00:11:58,1873,SUCCESS,36418696940,70.74,5,5,0,0,0
88,2023-08-02 00:11:58,1873,SUCCESS,36418696940,70.74,6,6,0,0,0
89,2023-08-02 00:11:58,1873,SUCCESS,36425198219,70.75,5,5,0,0,0
90,2023-08-02 00:11:58,1873,SUCCESS,36423255769,70.75,5,5,0,0,0
91,2023-08-02 00:11:58,1873,SUCCESS,36418696940,70.74,5,5,0,0,0
