# variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-03 03:37:55,0,INITIAL SUCCESS,81343352829,100,0,0,0,0,0
1,2023-08-03 03:37:56,60,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
2,2023-08-03 03:37:56,60,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
3,2023-08-03 03:38:48,112,SUCCESS,81242756219,99.88,1,1,0,0,0
4,2023-08-03 03:38:48,112,SUCCESS,81343352829,100.0,0,0,0,0,0
5,2023-08-03 03:39:47,171,RUN_TIMEOUT,None,None,2,1,0,1,0
6,2023-08-03 03:39:48,172,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
7,2023-08-03 03:39:48,172,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
8,2023-08-03 03:40:40,224,SUCCESS,81239666942,99.87,2,2,0,0,0
9,2023-08-03 03:40:40,224,SUCCESS,81242756219,99.88,1,1,0,0,0
10,2023-08-03 03:40:40,224,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
11,2023-08-03 03:40:40,224,SUCCESS,81239666942,99.87,3,3,0,0,0
12,2023-08-03 03:41:32,276,SUCCESS,81269656566,99.91,4,4,0,0,0
13,2023-08-03 03:41:32,276,SUCCESS,81239666942,99.87,2,2,0,0,0
14,2023-08-03 03:41:32,276,SUCCESS,81239666942,99.87,3,3,0,0,0
15,2023-08-03 03:42:24,328,SUCCESS,81241662783,99.87,4,3,0,0,1
16,2023-08-03 03:42:24,328,SUCCESS,81239666942,99.87,2,2,0,0,0
17,2023-08-03 03:42:24,328,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
18,2023-08-03 03:42:24,328,SUCCESS,81239666942,99.87,3,3,0,0,0
19,2023-08-03 03:43:15,379,SUCCESS,81324149277,99.98,2,2,0,0,0
20,2023-08-03 03:43:15,379,SUCCESS,81239666942,99.87,2,2,0,0,0
21,2023-08-03 03:44:15,439,RUN_TIMEOUT,None,None,3,2,1,0,0
22,2023-08-03 03:44:15,439,SUCCESS,81242756219,99.88,1,1,0,0,0
23,2023-08-03 03:44:15,439,SUCCESS,81324149277,99.98,1,1,0,0,0
24,2023-08-03 03:45:14,498,RUN_TIMEOUT,None,None,3,2,0,1,0
25,2023-08-03 03:45:17,501,RUN_CODE_ERROR,None,None,3,2,0,0,1
26,2023-08-03 03:45:17,501,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
27,2023-08-03 03:45:17,501,SUCCESS,81239666942,99.87,3,3,0,0,0
28,2023-08-03 03:45:18,502,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
29,2023-08-03 03:46:10,554,SUCCESS,81273622535,99.91,4,3,1,0,0
30,2023-08-03 03:46:10,554,SUCCESS,81239666942,99.87,2,2,0,0,0
31,2023-08-03 03:46:13,557,RUN_CODE_ERROR,None,None,3,2,0,1,0
32,2023-08-03 03:46:16,560,RUN_CODE_ERROR,None,None,3,2,0,0,1
33,2023-08-03 03:46:17,561,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
34,2023-08-03 03:47:08,612,SUCCESS,81266019930,99.9,3,2,0,1,0
35,2023-08-03 03:47:08,612,SUCCESS,81242756219,99.88,1,1,0,0,0
36,2023-08-03 03:47:08,612,SUCCESS,81324149277,99.98,1,1,0,0,0
37,2023-08-03 03:48:08,672,RUN_TIMEOUT,None,None,3,3,0,0,0
38,2023-08-03 03:49:06,730,SUCCESS,92232614034,113.39,3,3,0,0,0
39,2023-08-03 03:50:06,790,RUN_TIMEOUT,None,None,3,3,0,0,0
40,2023-08-03 03:50:06,790,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
41,2023-08-03 03:50:09,793,RUN_CODE_ERROR,None,None,3,2,1,0,0
42,2023-08-03 03:51:01,845,SUCCESS,81272082342,99.91,3,2,0,1,0
43,2023-08-03 03:51:01,845,SUCCESS,81239666942,99.87,3,3,0,0,0
44,2023-08-03 03:51:01,845,SUCCESS,81324149277,99.98,2,2,0,0,0
