variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 08:16:59,0,INITIAL SUCCESS,66129007872,100,0,0,0,0,0
0-1,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-2,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-3,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-4,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-5,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-6,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-7,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-8,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-9,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-10,2023-08-19 08:16:59,50,SUCCESS,66129007872,100.0,0,0,0,0,0
0-11,2023-08-19 08:17:47,98,SUCCESS,78692295449,119.0,1,1,0,0,0
0-12,2023-08-19 08:17:47,98,SUCCESS,66129007872,100.0,1,1,0,0,0
0-13,2023-08-19 08:18:32,143,SUCCESS,73837969359,111.66,3,2,0,1,0
0-14,2023-08-19 08:18:32,143,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
0-15,2023-08-19 08:19:22,193,RUN_TIMEOUT,None,None,3,2,0,0,1
0-16,2023-08-19 08:20:13,244,RUN_TIMEOUT,None,None,3,3,0,0,0
0-17,2023-08-19 08:21:03,294,RUN_TIMEOUT,None,None,3,3,0,0,0
0-18,2023-08-19 08:21:03,294,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-19,2023-08-19 08:21:53,344,RUN_TIMEOUT,None,None,2,1,0,1,0
0-20,2023-08-19 08:22:43,394,RUN_TIMEOUT,None,None,2,1,0,1,0
0-21,2023-08-19 08:22:47,398,RUN_CODE_ERROR,None,None,4,3,0,1,0
0-22,2023-08-19 08:22:47,398,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
0-23,2023-08-19 08:23:37,448,RUN_TIMEOUT,None,None,1,1,0,0,0
0-24,2023-08-19 08:24:27,498,RUN_TIMEOUT,None,None,3,3,0,0,0
0-25,2023-08-19 08:24:28,499,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-26,2023-08-19 08:25:07,538,SUCCESS,66154166160,100.04,2,1,0,1,0
0-27,2023-08-19 08:25:57,588,RUN_TIMEOUT,None,None,4,4,0,0,0
0-28,2023-08-19 08:26:47,638,RUN_TIMEOUT,None,None,2,2,0,0,0
0-29,2023-08-19 08:27:37,688,RUN_TIMEOUT,None,None,2,2,0,0,0
0-30,2023-08-19 08:27:40,691,RUN_CODE_ERROR,None,None,3,2,0,0,1
0-31,2023-08-19 08:27:41,692,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-32,2023-08-19 08:27:41,692,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
0-33,2023-08-19 08:28:23,734,SUCCESS,68824085497,104.08,1,1,0,0,0
0-34,2023-08-19 08:29:13,784,RUN_TIMEOUT,None,None,3,2,0,0,1
0-35,2023-08-19 08:30:03,834,RUN_TIMEOUT,None,None,1,1,0,0,0
0-36,2023-08-19 08:30:53,884,RUN_TIMEOUT,None,None,3,3,0,0,0
0-37,2023-08-19 08:30:53,884,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
0-38,2023-08-19 08:30:54,885,COMPILE_CODE_ERROR,None,None,5,4,0,0,1
0-39,2023-08-19 08:31:43,934,SUCCESS,81969078198,123.95,1,1,0,0,0
0-40,2023-08-19 08:32:33,984,RUN_TIMEOUT,None,None,4,4,0,0,0
0-41,2023-08-19 08:33:23,1034,RUN_TIMEOUT,None,None,4,4,0,0,0
0-42,2023-08-19 08:34:13,1084,RUN_TIMEOUT,None,None,5,5,0,0,0
0-43,2023-08-19 08:35:03,1134,RUN_TIMEOUT,None,None,2,2,0,0,0
0-44,2023-08-19 08:35:54,1185,RUN_TIMEOUT,None,None,2,2,0,0,0
0-45,2023-08-19 08:36:42,1233,SUCCESS,79449188303,120.14,3,3,0,0,0
0-46,2023-08-19 08:37:32,1283,RUN_TIMEOUT,None,None,3,3,0,0,0
0-47,2023-08-19 08:38:22,1333,RUN_TIMEOUT,None,None,4,4,0,0,0
0-48,2023-08-19 08:38:22,1333,SUCCESS,66129007872,100.0,0,0,0,0,0
0-49,2023-08-19 08:39:12,1383,RUN_TIMEOUT,None,None,3,3,0,0,0
0-50,2023-08-19 08:39:12,1383,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-51,2023-08-19 08:39:13,1384,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-52,2023-08-19 08:39:16,1387,RUN_CODE_ERROR,None,None,1,0,1,0,0
0-53,2023-08-19 08:40:05,1436,SUCCESS,84192009787,127.31,1,1,0,0,0
0-54,2023-08-19 08:40:55,1486,RUN_TIMEOUT,None,None,4,3,0,1,0
0-55,2023-08-19 08:41:46,1537,RUN_TIMEOUT,None,None,3,3,0,0,0
0-56,2023-08-19 08:41:49,1540,RUN_CODE_ERROR,None,None,2,1,0,0,1
0-57,2023-08-19 08:41:49,1540,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-58,2023-08-19 08:42:39,1590,RUN_TIMEOUT,None,None,5,5,0,0,0
0-59,2023-08-19 08:43:29,1640,RUN_TIMEOUT,None,None,5,5,0,0,0
0-60,2023-08-19 08:44:20,1691,RUN_TIMEOUT,None,None,2,2,0,0,0
0-61,2023-08-19 08:45:10,1741,RUN_TIMEOUT,None,None,4,4,0,0,0
0-62,2023-08-19 08:45:10,1741,SUCCESS,66129007872,100.0,0,0,0,0,0
0-63,2023-08-19 08:45:10,1741,SUCCESS,66129007872,100.0,0,0,0,0,0
0-64,2023-08-19 08:45:45,1776,SUCCESS,59407373265,89.84,4,4,0,0,0
0-65,2023-08-19 08:46:35,1826,RUN_TIMEOUT,None,None,2,1,1,0,0
0-66,2023-08-19 08:46:36,1827,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
0-67,2023-08-19 08:46:36,1827,SUCCESS,79449188303,120.14,1,1,0,0,0
0-68,2023-08-19 08:46:36,1827,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
0-69,2023-08-19 08:46:36,1827,SUCCESS,66129007872,100.0,1,1,0,0,0
0-70,2023-08-19 08:47:26,1877,RUN_TIMEOUT,None,None,3,3,0,0,0
0-71,2023-08-19 08:47:27,1878,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
0-72,2023-08-19 08:47:27,1878,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
0-73,2023-08-19 08:47:28,1879,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-74,2023-08-19 08:47:28,1879,COMPILE_CODE_ERROR,None,None,7,6,1,0,0
0-75,2023-08-19 08:47:28,1879,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-76,2023-08-19 08:47:29,1880,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
0-77,2023-08-19 08:48:19,1930,RUN_TIMEOUT,None,None,4,4,0,0,0
0-78,2023-08-19 08:49:09,1980,RUN_TIMEOUT,None,None,4,3,0,1,0
0-79,2023-08-19 08:49:59,2030,RUN_TIMEOUT,None,None,3,3,0,0,0
0-80,2023-08-19 08:50:49,2080,RUN_TIMEOUT,None,None,2,1,0,1,0
0-81,2023-08-19 08:51:39,2130,RUN_TIMEOUT,None,None,3,3,0,0,0
0-82,2023-08-19 08:52:29,2180,RUN_TIMEOUT,None,None,4,4,0,0,0
0-83,2023-08-19 08:53:20,2231,RUN_TIMEOUT,None,None,2,1,0,1,0
0-84,2023-08-19 08:54:10,2281,RUN_TIMEOUT,None,None,5,5,0,0,0
0-85,2023-08-19 08:54:56,2327,SUCCESS,78066650607,118.05,2,1,0,0,1
0-86,2023-08-19 08:54:59,2330,RUN_CODE_ERROR,None,None,6,5,1,0,0
0-87,2023-08-19 08:55:39,2370,SUCCESS,66165887428,100.06,4,3,1,0,0
0-88,2023-08-19 08:56:29,2420,RUN_TIMEOUT,None,None,3,3,0,0,0
0-89,2023-08-19 08:57:19,2470,RUN_TIMEOUT,None,None,2,2,0,0,0
0-90,2023-08-19 08:58:10,2521,RUN_TIMEOUT,None,None,4,4,0,0,0
0-91,2023-08-19 08:58:10,2521,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-92,2023-08-19 08:59:00,2571,RUN_TIMEOUT,None,None,2,2,0,0,0
0-93,2023-08-19 08:59:01,2572,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
0-94,2023-08-19 08:59:49,2620,SUCCESS,79531020471,120.27,1,1,0,0,0
0-95,2023-08-19 09:00:39,2670,RUN_TIMEOUT,None,None,1,1,0,0,0
0-96,2023-08-19 09:00:42,2673,RUN_CODE_ERROR,None,None,3,2,0,1,0
0-97,2023-08-19 09:01:32,2723,RUN_TIMEOUT,None,None,3,3,0,0,0
0-98,2023-08-19 09:02:22,2773,RUN_TIMEOUT,None,None,3,3,0,0,0
0-99,2023-08-19 09:03:12,2823,RUN_TIMEOUT,None,None,1,1,0,0,0
0-100,2023-08-19 09:03:13,2824,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
1-1,2023-08-19 09:03:49,2860,SUCCESS,59410492207,89.84,4,4,0,0,0
1-2,2023-08-19 09:03:49,2860,SUCCESS,66129007872,100.0,0,0,0,0,0
1-3,2023-08-19 09:03:49,2860,SUCCESS,66129007872,100.0,0,0,0,0,0
1-4,2023-08-19 09:03:49,2860,SUCCESS,66129007872,100.0,0,0,0,0,0
1-5,2023-08-19 09:04:39,2910,RUN_TIMEOUT,None,None,4,4,0,0,0
1-6,2023-08-19 09:04:39,2910,SUCCESS,66129007872,100.0,0,0,0,0,0
1-7,2023-08-19 09:04:39,2910,SUCCESS,66129007872,100.0,0,0,0,0,0
1-8,2023-08-19 09:04:39,2910,SUCCESS,66129007872,100.0,0,0,0,0,0
1-9,2023-08-19 09:04:39,2910,SUCCESS,66129007872,100.0,0,0,0,0,0
1-10,2023-08-19 09:05:29,2960,RUN_TIMEOUT,None,None,2,2,0,0,0
1-11,2023-08-19 09:05:29,2960,RUN_TIMEOUT,None,None,2,2,0,0,0
1-12,2023-08-19 09:06:19,3010,RUN_TIMEOUT,None,None,3,3,0,0,0
1-13,2023-08-19 09:06:19,3010,SUCCESS,59410492207,89.84,4,4,0,0,0
1-14,2023-08-19 09:06:20,3011,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
