variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 20:55:22,0,INITIAL SUCCESS,51481115085,100,0,0,0,0,0
0-1,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-2,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-3,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-4,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-5,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-6,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-7,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-8,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-9,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-10,2023-08-19 20:55:22,38,SUCCESS,51481115085,100.0,0,0,0,0,0
0-11,2023-08-19 20:55:23,39,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-12,2023-08-19 20:55:54,70,SUCCESS,51482196342,100.0,1,0,1,0,0
0-13,2023-08-19 20:56:26,102,SUCCESS,51473230490,99.98,1,0,1,0,0
0-14,2023-08-19 20:56:26,102,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-15,2023-08-19 20:56:26,102,SUCCESS,51481115085,100.0,0,0,0,0,0
0-16,2023-08-19 20:56:57,133,SUCCESS,51465670910,99.97,1,0,0,1,0
0-17,2023-08-19 20:56:57,133,SUCCESS,51481115085,100.0,0,0,0,0,0
0-18,2023-08-19 20:56:57,133,SUCCESS,51481115085,100.0,0,0,0,0,0
0-19,2023-08-19 20:57:29,165,SUCCESS,51490552824,100.02,1,0,1,0,0
0-20,2023-08-19 20:58:01,197,SUCCESS,51461676308,99.96,1,0,0,1,0
0-21,2023-08-19 20:58:01,197,SUCCESS,51481115085,100.0,0,0,0,0,0
0-22,2023-08-19 20:58:01,197,SUCCESS,51481115085,100.0,0,0,0,0,0
0-23,2023-08-19 20:58:01,197,SUCCESS,51481115085,100.0,0,0,0,0,0
0-24,2023-08-19 20:58:33,229,SUCCESS,51480307862,100.0,1,0,1,0,0
0-25,2023-08-19 20:58:33,229,SUCCESS,51481115085,100.0,0,0,0,0,0
0-26,2023-08-19 20:58:33,229,SUCCESS,51481115085,100.0,0,0,0,0,0
0-27,2023-08-19 20:58:36,232,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-28,2023-08-19 20:58:36,232,SUCCESS,51481115085,100.0,0,0,0,0,0
0-29,2023-08-19 20:58:36,232,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-30,2023-08-19 20:58:37,233,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-31,2023-08-19 20:58:37,233,SUCCESS,51481115085,100.0,0,0,0,0,0
0-32,2023-08-19 20:58:37,233,SUCCESS,51481115085,100.0,0,0,0,0,0
0-33,2023-08-19 20:58:37,233,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-34,2023-08-19 20:58:40,236,RUN_CODE_ERROR,None,None,1,0,0,0,1
0-35,2023-08-19 20:58:40,236,SUCCESS,51481115085,100.0,0,0,0,0,0
0-36,2023-08-19 20:59:12,268,SUCCESS,51491477761,100.02,1,0,0,1,0
0-37,2023-08-19 20:59:12,268,SUCCESS,51481115085,100.0,0,0,0,0,0
0-38,2023-08-19 20:59:12,268,SUCCESS,51481115085,100.0,0,0,0,0,0
0-39,2023-08-19 20:59:12,268,SUCCESS,51481115085,100.0,0,0,0,0,0
0-40,2023-08-19 20:59:12,268,SUCCESS,51481115085,100.0,0,0,0,0,0
0-41,2023-08-19 20:59:12,268,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-42,2023-08-19 20:59:12,268,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-43,2023-08-19 20:59:13,269,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-44,2023-08-19 20:59:16,272,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-45,2023-08-19 20:59:16,272,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-46,2023-08-19 20:59:16,272,SUCCESS,51481115085,100.0,0,0,0,0,0
0-47,2023-08-19 20:59:17,273,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-48,2023-08-19 20:59:48,304,SUCCESS,51471339640,99.98,1,0,1,0,0
0-49,2023-08-19 20:59:48,304,SUCCESS,51481115085,100.0,0,0,0,0,0
0-50,2023-08-19 20:59:48,304,SUCCESS,51481115085,100.0,0,0,0,0,0
0-51,2023-08-19 20:59:48,304,SUCCESS,51481115085,100.0,0,0,0,0,0
0-52,2023-08-19 20:59:51,307,RUN_CODE_ERROR,None,None,1,0,0,1,0
