variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 11:26:54,0,INITIAL SUCCESS,81322687225,100,0,0,0,0,0
0-1,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-2,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-3,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-4,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-5,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-6,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-7,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-8,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-9,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-10,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-11,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-12,2023-08-19 11:26:54,56,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-13,2023-08-19 11:26:54,56,SUCCESS,81322687225,100.0,0,0,0,0,0
0-14,2023-08-19 11:27:42,104,SUCCESS,81335603756,100.02,1,0,1,0,0
0-15,2023-08-19 11:27:43,105,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-16,2023-08-19 11:27:43,105,SUCCESS,81322687225,100.0,0,0,0,0,0
0-17,2023-08-19 11:27:43,105,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-18,2023-08-19 11:27:43,105,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-19,2023-08-19 11:27:43,105,SUCCESS,81322687225,100.0,0,0,0,0,0
0-20,2023-08-19 11:27:43,105,SUCCESS,81322687225,100.0,0,0,0,0,0
0-21,2023-08-19 11:27:43,105,SUCCESS,81322687225,100.0,0,0,0,0,0
0-22,2023-08-19 11:27:43,105,SUCCESS,81322687225,100.0,0,0,0,0,0
0-23,2023-08-19 11:27:43,105,SUCCESS,81322687225,100.0,0,0,0,0,0
0-24,2023-08-19 11:28:31,153,SUCCESS,81311685880,99.99,1,0,0,1,0
0-25,2023-08-19 11:28:32,154,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-26,2023-08-19 11:28:32,154,SUCCESS,81322687225,100.0,0,0,0,0,0
0-27,2023-08-19 11:28:32,154,SUCCESS,81322687225,100.0,0,0,0,0,0
0-28,2023-08-19 11:29:31,213,RUN_TIMEOUT,None,None,1,0,1,0,0
0-29,2023-08-19 11:29:31,213,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-30,2023-08-19 11:29:32,214,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-31,2023-08-19 11:30:20,262,SUCCESS,81317819015,99.99,1,0,0,1,0
0-32,2023-08-19 11:30:23,265,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-33,2023-08-19 11:30:23,265,SUCCESS,81322687225,100.0,0,0,0,0,0
0-34,2023-08-19 11:31:11,313,SUCCESS,81315622608,99.99,1,0,0,1,0
0-35,2023-08-19 11:32:01,363,SUCCESS,83403253696,102.56,1,0,0,1,0
0-36,2023-08-19 11:32:01,363,SUCCESS,81322687225,100.0,0,0,0,0,0
0-37,2023-08-19 11:32:01,363,SUCCESS,81322687225,100.0,0,0,0,0,0
0-38,2023-08-19 11:32:02,364,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-39,2023-08-19 11:32:50,412,SUCCESS,81334138060,100.01,1,0,1,0,0
0-40,2023-08-19 11:32:50,412,SUCCESS,81322687225,100.0,0,0,0,0,0
0-41,2023-08-19 11:32:50,412,SUCCESS,81322687225,100.0,0,0,0,0,0
0-42,2023-08-19 11:32:50,412,SUCCESS,81322687225,100.0,0,0,0,0,0
0-43,2023-08-19 11:32:50,412,SUCCESS,81322687225,100.0,0,0,0,0,0
0-44,2023-08-19 11:32:54,416,RUN_CODE_ERROR,None,None,1,0,0,0,1
0-45,2023-08-19 11:32:54,416,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-46,2023-08-19 11:32:54,416,SUCCESS,81322687225,100.0,0,0,0,0,0
0-47,2023-08-19 11:32:54,416,SUCCESS,81322687225,100.0,0,0,0,0,0
0-48,2023-08-19 11:32:54,416,SUCCESS,81322687225,100.0,0,0,0,0,0
0-49,2023-08-19 11:32:54,416,SUCCESS,81322687225,100.0,0,0,0,0,0
