variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 14:36:12,0,INITIAL SUCCESS,106848176169,100,0,0,0,0,0
0-1,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-2,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-3,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-4,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-5,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-6,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-7,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-8,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-9,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-10,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-11,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-12,2023-08-19 14:36:12,69,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-13,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-14,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-15,2023-08-19 14:36:12,69,SUCCESS,106848176169,100.0,0,0,0,0,0
0-16,2023-08-19 14:36:16,73,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-17,2023-08-19 14:36:16,73,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-18,2023-08-19 14:36:16,73,SUCCESS,106848176169,100.0,0,0,0,0,0
0-19,2023-08-19 14:37:11,128,SUCCESS,94246296890,88.21,1,0,0,1,0
0-20,2023-08-19 14:38:11,188,SUCCESS,106831175357,99.98,1,0,1,0,0
0-21,2023-08-19 14:39:13,250,SUCCESS,107017234733,100.16,1,0,0,1,0
0-22,2023-08-19 14:39:13,250,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-23,2023-08-19 14:39:13,250,SUCCESS,106848176169,100.0,0,0,0,0,0
0-24,2023-08-19 14:39:14,251,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-25,2023-08-19 14:39:14,251,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-26,2023-08-19 14:40:13,310,SUCCESS,99531536531,93.15,1,0,0,0,1
0-27,2023-08-19 14:40:14,311,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-28,2023-08-19 14:41:15,372,SUCCESS,106841328433,99.99,1,0,0,1,0
0-29,2023-08-19 14:41:15,372,SUCCESS,106848176169,100.0,0,0,0,0,0
0-30,2023-08-19 14:42:17,434,SUCCESS,107551312094,100.66,1,0,1,0,0
0-31,2023-08-19 14:42:17,434,SUCCESS,106848176169,100.0,0,0,0,0,0
0-32,2023-08-19 14:42:17,434,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-33,2023-08-19 14:42:18,435,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-34,2023-08-19 14:43:19,496,SUCCESS,106840535382,99.99,1,0,0,0,1
0-35,2023-08-19 14:44:24,561,SUCCESS,110774410863,103.67,1,0,1,0,0
0-36,2023-08-19 14:44:24,561,SUCCESS,106848176169,100.0,0,0,0,0,0
0-37,2023-08-19 14:44:27,564,RUN_CODE_ERROR,None,None,1,0,0,0,1
0-38,2023-08-19 14:44:27,564,SUCCESS,106848176169,100.0,0,0,0,0,0
0-39,2023-08-19 14:44:27,564,SUCCESS,106848176169,100.0,0,0,0,0,0
0-40,2023-08-19 14:44:27,564,SUCCESS,106848176169,100.0,0,0,0,0,0
0-41,2023-08-19 14:44:27,564,SUCCESS,106848176169,100.0,0,0,0,0,0
0-42,2023-08-19 14:45:39,636,RUN_TIMEOUT,None,None,1,0,0,0,1
0-43,2023-08-19 14:46:39,696,SUCCESS,106834816037,99.99,1,0,0,0,1
0-44,2023-08-19 14:46:40,697,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-45,2023-08-19 14:46:40,697,SUCCESS,106848176169,100.0,0,0,0,0,0
0-46,2023-08-19 14:46:40,697,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-47,2023-08-19 14:46:40,697,SUCCESS,106848176169,100.0,0,0,0,0,0
0-48,2023-08-19 14:46:40,697,SUCCESS,106848176169,100.0,0,0,0,0,0
0-49,2023-08-19 14:46:40,697,SUCCESS,106848176169,100.0,0,0,0,0,0
0-50,2023-08-19 14:46:41,698,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-51,2023-08-19 14:46:41,698,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
