# variant number, timestamp, time elapse, status, fitness, percentage, edit
-1,2023-08-01 23:42:01,49,INITIAL SUCCESS,66121529108,100,0
1,2023-08-01 23:42:42,90,SUCCESS,63666626888,96.29,1
2,2023-08-01 23:42:42,90,SUCCESS,66121529108,100.0,0
3,2023-08-01 23:42:42,90,SUCCESS,63666626888,96.29,2
4,2023-08-01 23:42:42,90,SUCCESS,66121529108,100.0,1
5,2023-08-01 23:43:32,140,RUN_TIMEOUT,None,None,None
6,2023-08-01 23:44:22,190,RUN_TIMEOUT,None,None,None
7,2023-08-01 23:45:08,236,SUCCESS,71197204324,107.68,3
8,2023-08-01 23:45:08,236,SUCCESS,63666626888,96.29,1
9,2023-08-01 23:45:08,236,SUCCESS,66121529108,100.0,0
10,2023-08-01 23:45:59,287,RUN_TIMEOUT,None,None,None
11,2023-08-01 23:45:59,287,SUCCESS,63666626888,96.29,2
12,2023-08-01 23:45:59,287,SUCCESS,66121529108,100.0,1
13,2023-08-01 23:46:49,337,RUN_TIMEOUT,None,None,None
14,2023-08-01 23:46:49,337,SUCCESS,63666626888,96.29,3
15,2023-08-01 23:47:39,387,RUN_TIMEOUT,None,None,None
16,2023-08-01 23:48:30,438,RUN_TIMEOUT,None,None,None
17,2023-08-01 23:49:11,479,SUCCESS,63643361990,96.25,4
18,2023-08-01 23:49:11,479,SUCCESS,63643361990,96.25,3
19,2023-08-01 23:49:11,479,SUCCESS,63643361990,96.25,2
20,2023-08-01 23:49:11,479,SUCCESS,63666626888,96.29,1
21,2023-08-01 23:49:11,479,SUCCESS,63643361990,96.25,3
22,2023-08-01 23:49:11,479,SUCCESS,63643361990,96.25,2
23,2023-08-01 23:49:57,525,SUCCESS,69021657523,104.39,3
24,2023-08-01 23:50:38,566,SUCCESS,63662927880,96.28,3
25,2023-08-01 23:50:38,566,SUCCESS,63666626888,96.29,1
26,2023-08-01 23:51:28,616,RUN_TIMEOUT,None,None,None
27,2023-08-01 23:52:18,666,RUN_TIMEOUT,None,None,None
28,2023-08-01 23:53:09,717,RUN_TIMEOUT,None,None,None
29,2023-08-01 23:53:59,767,RUN_TIMEOUT,None,None,None
30,2023-08-01 23:54:42,810,SUCCESS,66119803970,100.0,1
31,2023-08-01 23:55:32,860,RUN_TIMEOUT,None,None,None
32,2023-08-01 23:55:32,860,SUCCESS,63643361990,96.25,3
33,2023-08-01 23:55:32,860,SUCCESS,66119803970,100.0,2
34,2023-08-01 23:55:32,860,RUN_TIMEOUT,None,None,None
