variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-18 16:11:56,0,INITIAL SUCCESS,66119712060,100,0,0,0,0,0
0-1,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-2,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-3,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-4,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-5,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-6,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-7,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-8,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-9,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-10,2023-08-18 16:11:56,49,SUCCESS,66119712060,100.0,0,0,0,0,0
0-11,2023-08-18 16:12:46,99,RUN_TIMEOUT,None,None,1,1,0,0,0
0-12,2023-08-18 16:13:36,149,RUN_TIMEOUT,None,None,2,2,0,0,0
0-13,2023-08-18 16:14:26,199,RUN_TIMEOUT,None,None,3,3,0,0,0
0-14,2023-08-18 16:14:59,232,SUCCESS,52105793904,78.81,5,5,0,0,0
0-15,2023-08-18 16:15:39,272,SUCCESS,66118576580,100.0,1,1,0,0,0
0-16,2023-08-18 16:16:29,322,RUN_TIMEOUT,None,None,1,1,0,0,0
0-17,2023-08-18 16:17:19,372,RUN_TIMEOUT,None,None,2,2,0,0,0
0-18,2023-08-18 16:17:19,372,SUCCESS,66119712060,100.0,0,0,0,0,0
0-19,2023-08-18 16:18:09,422,RUN_TIMEOUT,None,None,3,3,0,0,0
0-20,2023-08-18 16:18:59,472,RUN_TIMEOUT,None,None,2,2,0,0,0
0-21,2023-08-18 16:18:59,472,SUCCESS,66119712060,100.0,1,1,0,0,0
0-22,2023-08-18 16:19:39,512,SUCCESS,66124529792,100.01,1,1,0,0,0
0-23,2023-08-18 16:20:29,562,RUN_TIMEOUT,None,None,2,2,0,0,0
0-24,2023-08-18 16:20:29,562,RUN_TIMEOUT,None,None,2,2,0,0,0
0-25,2023-08-18 16:21:19,612,RUN_TIMEOUT,None,None,4,4,0,0,0
0-26,2023-08-18 16:22:10,663,RUN_TIMEOUT,None,None,6,6,0,0,0
0-27,2023-08-18 16:23:00,713,RUN_TIMEOUT,None,None,4,4,0,0,0
