# variant number, timestamp, time elapse, status, fitness, percentage, edit
4-10,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,0
5-1,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,1
5-2,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,1
5-3,2023-08-05 09:09:51,1616,RUN_TIMEOUT,None,None,None
5-4,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
5-5,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
5-6,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
5-7,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
5-8,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
5-9,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,0
5-10,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
6-1,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
6-2,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
6-3,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1
6-4,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
6-5,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
6-6,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
6-7,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
6-8,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,0
6-9,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,0
6-10,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
7-1,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,0
7-2,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
7-3,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
7-4,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1
7-5,2023-08-05 09:11:27,1712,RUN_TIMEOUT,None,None,None
7-6,2023-08-05 09:11:27,1712,SUCCESS,144595632782,100.0,1
7-7,2023-08-05 09:11:27,1712,SUCCESS,144595632782,100.0,1
7-8,2023-08-05 09:13:02,1807,RUN_TIMEOUT,None,None,None
7-9,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1
7-10,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1
8-1,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1
8-2,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1
8-3,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1
8-4,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1
8-5,2023-08-05 09:14:37,1902,RUN_TIMEOUT,None,None,None
8-6,2023-08-05 09:16:13,1998,RUN_TIMEOUT,None,None,None
8-7,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1
8-8,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1
8-9,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1
8-10,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1
9-1,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1
9-2,2023-08-05 09:17:48,2093,RUN_TIMEOUT,None,None,None
9-3,2023-08-05 09:17:48,2093,SUCCESS,144595632782,100.0,1
9-4,2023-08-05 09:17:48,2093,SUCCESS,144595632782,100.0,2
9-5,2023-08-05 09:17:48,2093,SUCCESS,144595632782,100.0,1
9-6,2023-08-05 09:19:23,2188,RUN_TIMEOUT,None,None,None
9-7,2023-08-05 09:19:23,2188,SUCCESS,144595632782,100.0,1
9-8,2023-08-05 09:20:58,2283,RUN_TIMEOUT,None,None,None
9-9,2023-08-05 09:22:33,2378,RUN_TIMEOUT,None,None,None
9-10,2023-08-05 09:22:33,2378,SUCCESS,144595632782,100.0,1
10-1,2023-08-05 09:22:34,2379,SUCCESS,144595632782,100.0,1
10-2,2023-08-05 09:23:59,2464,SUCCESS,144629564467,100.02,3
10-3,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
10-4,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
10-5,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
10-6,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
10-7,2023-08-05 09:23:59,2464,RUN_TIMEOUT,None,None,None
10-8,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
10-9,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
10-10,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
11-1,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
11-2,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
11-3,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
11-4,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1
11-5,2023-08-05 09:25:34,2559,RUN_TIMEOUT,None,None,None
11-6,2023-08-05 09:25:34,2559,SUCCESS,144595632782,100.0,1
11-7,2023-08-05 09:25:34,2559,SUCCESS,144595632782,100.0,1
11-8,2023-08-05 09:25:34,2559,SUCCESS,144595632782,100.0,1
11-9,2023-08-05 09:27:09,2654,RUN_TIMEOUT,None,None,None
11-10,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1
12-1,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1
12-2,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1
12-3,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1
12-4,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1
12-5,2023-08-05 09:28:44,2749,RUN_TIMEOUT,None,None,None
12-6,2023-08-05 09:28:44,2749,SUCCESS,144595632782,100.0,1
12-7,2023-08-05 09:28:44,2749,SUCCESS,144595632782,100.0,1
12-8,2023-08-05 09:30:20,2845,RUN_TIMEOUT,None,None,None
12-9,2023-08-05 09:30:20,2845,SUCCESS,144595632782,100.0,1
12-10,2023-08-05 09:30:20,2845,SUCCESS,144595632782,100.0,1
13-1,2023-08-05 09:30:20,2845,SUCCESS,144595632782,100.0,1
13-2,2023-08-05 09:31:27,2912,SUCCESS,110570068688,76.47,4
13-3,2023-08-05 09:31:27,2912,SUCCESS,144595632782,100.0,1
13-4,2023-08-05 09:31:27,2912,SUCCESS,144595632782,100.0,1
13-5,2023-08-05 09:32:51,2996,SUCCESS,144632916997,100.03,2
13-6,2023-08-05 09:32:51,2996,SUCCESS,144595632782,100.0,1
13-7,2023-08-05 09:34:26,3091,RUN_TIMEOUT,None,None,None
13-8,2023-08-05 09:34:26,3091,SUCCESS,144595632782,100.0,1
13-9,2023-08-05 09:34:26,3091,SUCCESS,144595632782,100.0,1
13-10,2023-08-05 09:34:26,3091,SUCCESS,144595632782,100.0,1
14-1,2023-08-05 09:36:02,3187,RUN_TIMEOUT,None,None,None
14-2,2023-08-05 09:36:02,3187,RUN_TIMEOUT,None,None,None
14-3,2023-08-05 09:36:02,3187,SUCCESS,144595632782,100.0,1
14-4,2023-08-05 09:36:02,3187,SUCCESS,144595632782,100.0,1
14-5,2023-08-05 09:37:37,3282,RUN_TIMEOUT,None,None,None
14-6,2023-08-05 09:38:58,3363,SUCCESS,141383787232,97.78,3
14-7,2023-08-05 09:40:33,3458,RUN_TIMEOUT,None,None,None
14-8,2023-08-05 09:40:33,3458,SUCCESS,144595632782,100.0,1
14-9,2023-08-05 09:42:08,3553,RUN_TIMEOUT,None,None,None
14-10,2023-08-05 09:42:08,3553,SUCCESS,144595632782,100.0,1
15-1,2023-08-05 09:42:08,3553,SUCCESS,141383787232,97.78,3
15-2,2023-08-05 09:42:08,3553,SUCCESS,144595632782,100.0,1
15-3,2023-08-05 09:42:08,3553,SUCCESS,144595632782,100.0,1
15-4,2023-08-05 09:43:43,3648,RUN_TIMEOUT,None,None,None
15-5,2023-08-05 09:43:43,3648,SUCCESS,141383787232,97.78,3
15-6,2023-08-05 09:43:43,3648,SUCCESS,144595632782,100.0,1
15-7,2023-08-05 09:43:43,3648,RUN_TIMEOUT,None,None,None
15-8,2023-08-05 09:43:43,3648,SUCCESS,144595632782,100.0,1
15-9,2023-08-05 09:43:43,3648,SUCCESS,144595632782,100.0,1
15-10,2023-08-05 09:43:43,3648,SUCCESS,144595632782,100.0,1
16-1,2023-08-05 09:45:18,3743,RUN_TIMEOUT,None,None,None
16-2,2023-08-05 09:45:18,3743,SUCCESS,141383787232,97.78,3
16-3,2023-08-05 09:46:54,3839,RUN_TIMEOUT,None,None,None
16-4,2023-08-05 09:48:29,3934,RUN_TIMEOUT,None,None,None
16-5,2023-08-05 09:50:04,4029,RUN_TIMEOUT,None,None,None
16-6,2023-08-05 09:51:39,4124,RUN_TIMEOUT,None,None,None
16-7,2023-08-05 09:51:39,4124,SUCCESS,141383787232,97.78,3
16-8,2023-08-05 09:51:39,4124,SUCCESS,144595632782,100.0,1
16-9,2023-08-05 09:51:39,4124,SUCCESS,144595632782,100.0,1
16-10,2023-08-05 09:51:39,4124,SUCCESS,144595632782,100.0,1
17-1,2023-08-05 09:51:39,4124,SUCCESS,141383787232,97.78,3
17-2,2023-08-05 09:51:39,4124,SUCCESS,141383787232,97.78,3
17-3,2023-08-05 09:51:39,4124,SUCCESS,141383787232,97.78,3
17-4,2023-08-05 09:51:39,4124,SUCCESS,144595632782,100.0,1
17-5,2023-08-05 09:53:14,4219,RUN_TIMEOUT,None,None,None
17-6,2023-08-05 09:54:50,4315,RUN_TIMEOUT,None,None,None
17-7,2023-08-05 09:56:25,4410,RUN_TIMEOUT,None,None,None
17-8,2023-08-05 09:58:00,4505,RUN_TIMEOUT,None,None,None
17-9,2023-08-05 09:59:35,4600,RUN_TIMEOUT,None,None,None
17-10,2023-08-05 10:01:11,4696,RUN_TIMEOUT,None,None,None
18-1,2023-08-05 10:01:11,4696,SUCCESS,141383787232,97.78,3
18-2,2023-08-05 10:01:11,4696,SUCCESS,141383787232,97.78,3
18-3,2023-08-05 10:01:11,4696,SUCCESS,144595632782,100.0,1
18-4,2023-08-05 10:01:11,4696,SUCCESS,141383787232,97.78,3
18-5,2023-08-05 10:02:46,4791,RUN_TIMEOUT,None,None,None
18-6,2023-08-05 10:04:21,4886,RUN_TIMEOUT,None,None,None
18-7,2023-08-05 10:05:56,4981,RUN_TIMEOUT,None,None,None
18-8,2023-08-05 10:07:32,5077,RUN_TIMEOUT,None,None,None
18-9,2023-08-05 10:09:07,5172,RUN_TIMEOUT,None,None,None
18-10,2023-08-05 10:10:42,5267,RUN_TIMEOUT,None,None,None
19-1,2023-08-05 10:10:42,5267,SUCCESS,141383787232,97.78,3
19-2,2023-08-05 10:10:42,5267,SUCCESS,141383787232,97.78,3
19-3,2023-08-05 10:12:17,5362,RUN_TIMEOUT,None,None,None
19-4,2023-08-05 10:13:53,5458,RUN_TIMEOUT,None,None,None
19-5,2023-08-05 10:15:28,5553,RUN_TIMEOUT,None,None,None
19-6,2023-08-05 10:15:28,5553,SUCCESS,141383787232,97.78,3
19-7,2023-08-05 10:15:28,5553,SUCCESS,141383787232,97.78,3
19-8,2023-08-05 10:15:28,5553,SUCCESS,141383787232,97.78,3
19-9,2023-08-05 10:17:03,5648,RUN_TIMEOUT,None,None,None
19-10,2023-08-05 10:18:38,5743,RUN_TIMEOUT,None,None,None
20-1,2023-08-05 10:18:38,5743,SUCCESS,141383787232,97.78,3
20-2,2023-08-05 10:18:38,5743,SUCCESS,141383787232,97.78,3
20-3,2023-08-05 10:18:38,5743,SUCCESS,141383787232,97.78,3
20-4,2023-08-05 10:18:38,5743,SUCCESS,141383787232,97.78,3
20-5,2023-08-05 10:18:38,5743,SUCCESS,141383787232,97.78,3
20-6,2023-08-05 10:18:39,5744,SUCCESS,141383787232,97.78,3
20-7,2023-08-05 10:18:39,5744,SUCCESS,141383787232,97.78,3
20-8,2023-08-05 10:18:39,5744,SUCCESS,141383787232,97.78,3
20-9,2023-08-05 10:20:14,5839,RUN_TIMEOUT,None,None,None
20-10,2023-08-05 10:20:14,5839,SUCCESS,141383787232,97.78,3
21-1,2023-08-05 10:20:14,5839,SUCCESS,141383787232,97.78,3
21-2,2023-08-05 10:20:14,5839,SUCCESS,141383787232,97.78,3
21-3,2023-08-05 10:20:14,5839,SUCCESS,141383787232,97.78,3
21-4,2023-08-05 10:21:49,5934,RUN_TIMEOUT,None,None,None
21-5,2023-08-05 10:21:49,5934,SUCCESS,141383787232,97.78,3
21-6,2023-08-05 10:21:49,5934,SUCCESS,141383787232,97.78,3
21-7,2023-08-05 10:23:24,6029,RUN_TIMEOUT,None,None,None
21-8,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
21-9,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
21-10,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-1,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-2,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-3,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-4,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-5,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-6,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-7,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-8,2023-08-05 10:23:24,6029,SUCCESS,141383787232,97.78,3
22-9,2023-08-05 10:25:00,6125,RUN_TIMEOUT,None,None,None
22-10,2023-08-05 10:26:35,6220,RUN_TIMEOUT,None,None,None
23-1,2023-08-05 10:26:35,6220,SUCCESS,141383787232,97.78,3
23-2,2023-08-05 10:26:35,6220,SUCCESS,141383787232,97.78,3
23-3,2023-08-05 10:27:57,6302,SUCCESS,141380447079,97.78,5
23-4,2023-08-05 10:27:57,6302,SUCCESS,141383787232,97.78,3
23-5,2023-08-05 10:27:57,6302,SUCCESS,141383787232,97.78,3
23-6,2023-08-05 10:27:57,6302,SUCCESS,141383787232,97.78,3
23-7,2023-08-05 10:27:57,6302,SUCCESS,141383787232,97.78,3
23-8,2023-08-05 10:27:57,6302,SUCCESS,141383787232,97.78,3
23-9,2023-08-05 10:27:57,6302,SUCCESS,141383787232,97.78,3
23-10,2023-08-05 10:27:57,6302,SUCCESS,141383787232,97.78,3
24-1,2023-08-05 10:29:20,6385,SUCCESS,141421627615,97.8,5
24-2,2023-08-05 10:30:55,6480,RUN_TIMEOUT,None,None,None
24-3,2023-08-05 10:30:55,6480,SUCCESS,141383787232,97.78,3
24-4,2023-08-05 10:30:55,6480,SUCCESS,141380447079,97.78,5
24-5,2023-08-05 10:30:55,6480,SUCCESS,141383787232,97.78,3
24-6,2023-08-05 10:30:56,6481,SUCCESS,141383787232,97.78,3
24-7,2023-08-05 10:30:56,6481,SUCCESS,141380447079,97.78,5
24-8,2023-08-05 10:30:56,6481,SUCCESS,141383787232,97.78,4
24-9,2023-08-05 10:30:56,6481,SUCCESS,141383787232,97.78,3
24-10,2023-08-05 10:30:56,6481,SUCCESS,141383787232,97.78,3
25-1,2023-08-05 10:30:56,6481,SUCCESS,141380447079,97.78,5
25-2,2023-08-05 10:32:31,6576,RUN_TIMEOUT,None,None,None
25-3,2023-08-05 10:34:06,6671,RUN_TIMEOUT,None,None,None
25-4,2023-08-05 10:34:06,6671,SUCCESS,141380447079,97.78,5
25-5,2023-08-05 10:34:06,6671,SUCCESS,141380447079,97.78,5
25-6,2023-08-05 10:34:06,6671,SUCCESS,141383787232,97.78,3
25-7,2023-08-05 10:34:06,6671,SUCCESS,141383787232,97.78,3
25-8,2023-08-05 10:34:06,6671,SUCCESS,141380447079,97.78,5
25-9,2023-08-05 10:34:06,6671,SUCCESS,141383787232,97.78,3
25-10,2023-08-05 10:34:06,6671,SUCCESS,141383787232,97.78,3
26-1,2023-08-05 10:34:06,6671,SUCCESS,141380447079,97.78,5
26-2,2023-08-05 10:34:06,6671,SUCCESS,141380447079,97.78,5
26-3,2023-08-05 10:35:41,6766,RUN_TIMEOUT,None,None,None
26-4,2023-08-05 10:35:41,6766,SUCCESS,141380447079,97.78,5
26-5,2023-08-05 10:37:16,6861,RUN_TIMEOUT,None,None,None
26-6,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
26-7,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
26-8,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
26-9,2023-08-05 10:37:16,6861,SUCCESS,141383787232,97.78,4
26-10,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
27-1,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
27-2,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
27-3,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
27-4,2023-08-05 10:37:16,6861,SUCCESS,141380447079,97.78,5
27-5,2023-08-05 10:38:52,6957,RUN_TIMEOUT,None,None,None
27-6,2023-08-05 10:40:27,7052,RUN_TIMEOUT,None,None,None
27-7,2023-08-05 10:40:27,7052,SUCCESS,141380447079,97.78,5
27-8,2023-08-05 10:40:27,7052,SUCCESS,141380447079,97.78,5
27-9,2023-08-05 10:40:27,7052,SUCCESS,141380447079,97.78,5
27-10,2023-08-05 10:40:27,7052,SUCCESS,141380447079,97.78,5
28-1,2023-08-05 10:42:03,7148,RUN_TIMEOUT,None,None,None
28-2,2023-08-05 10:42:03,7148,SUCCESS,141380447079,97.78,5
28-3,2023-08-05 10:42:03,7148,SUCCESS,141380447079,97.78,5
28-4,2023-08-05 10:42:03,7148,SUCCESS,141380447079,97.78,5
28-5,2023-08-05 10:43:38,7243,RUN_TIMEOUT,None,None,None
28-6,2023-08-05 10:45:11,7336,SUCCESS,158708725195,109.76,8
28-7,2023-08-05 10:46:46,7431,RUN_TIMEOUT,None,None,None
28-8,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
28-9,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
28-10,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
29-1,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
29-2,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
29-3,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
29-4,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
29-5,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
29-6,2023-08-05 10:46:46,7431,SUCCESS,141380447079,97.78,5
29-7,2023-08-05 10:46:46,7431,SUCCESS,158708725195,109.76,8
29-8,2023-08-05 10:48:16,7521,SUCCESS,149629985370,103.48,5
29-9,2023-08-05 10:48:16,7521,SUCCESS,141380447079,97.78,5
29-10,2023-08-05 10:48:16,7521,SUCCESS,141380447079,97.78,5
30-1,2023-08-05 10:48:16,7521,SUCCESS,141380447079,97.78,5
30-2,2023-08-05 10:48:16,7521,SUCCESS,141380447079,97.78,5
30-3,2023-08-05 10:49:53,7618,RUN_TIMEOUT,None,None,None
30-4,2023-08-05 10:49:53,7618,SUCCESS,141380447079,97.78,5
30-5,2023-08-05 10:51:13,7698,SUCCESS,141430449006,97.81,6
30-6,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
30-7,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
30-8,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
30-9,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
30-10,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
31-1,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
31-2,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
31-3,2023-08-05 10:51:13,7698,SUCCESS,141380447079,97.78,5
31-4,2023-08-05 10:52:48,7793,RUN_TIMEOUT,None,None,None
31-5,2023-08-05 10:52:48,7793,SUCCESS,141380447079,97.78,5
31-6,2023-08-05 10:52:48,7793,SUCCESS,141380447079,97.78,5
31-7,2023-08-05 10:54:12,7877,SUCCESS,141413669808,97.8,5
31-8,2023-08-05 10:54:12,7877,SUCCESS,141380447079,97.78,5
31-9,2023-08-05 10:54:12,7877,SUCCESS,141380447079,97.78,5
31-10,2023-08-05 10:54:12,7877,SUCCESS,141380447079,97.78,5
32-1,2023-08-05 10:54:12,7877,SUCCESS,141380447079,97.78,5
32-2,2023-08-05 10:54:12,7877,SUCCESS,141380447079,97.78,5
32-3,2023-08-05 10:55:47,7972,RUN_TIMEOUT,None,None,None
32-4,2023-08-05 10:55:47,7972,SUCCESS,141380447079,97.78,5
32-5,2023-08-05 10:55:47,7972,SUCCESS,141380447079,97.78,5
32-6,2023-08-05 10:57:22,8067,RUN_TIMEOUT,None,None,None
32-7,2023-08-05 10:58:57,8162,RUN_TIMEOUT,None,None,None
32-8,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
32-9,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
32-10,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-1,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-2,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-3,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-4,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-5,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-6,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-7,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-8,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-9,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
33-10,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
34-1,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
34-2,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
34-3,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
34-4,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
34-5,2023-08-05 10:58:57,8162,SUCCESS,141380447079,97.78,5
34-6,2023-08-05 11:00:32,8257,RUN_TIMEOUT,None,None,None
34-7,2023-08-05 11:02:08,8353,RUN_TIMEOUT,None,None,None
34-8,2023-08-05 11:02:08,8353,SUCCESS,141380447079,97.78,5
34-9,2023-08-05 11:02:08,8353,SUCCESS,141380447079,97.78,5
34-10,2023-08-05 11:02:08,8353,SUCCESS,141380447079,97.78,5
35-1,2023-08-05 11:02:08,8353,SUCCESS,141380447079,97.78,5
35-2,2023-08-05 11:02:08,8353,SUCCESS,141380447079,97.78,5
35-3,2023-08-05 11:03:43,8448,RUN_TIMEOUT,None,None,None
35-4,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
35-5,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
35-6,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
35-7,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
35-8,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
35-9,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
35-10,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
36-1,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
36-2,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
36-3,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
36-4,2023-08-05 11:03:43,8448,SUCCESS,141380447079,97.78,5
36-5,2023-08-05 11:05:18,8543,RUN_TIMEOUT,None,None,None
36-6,2023-08-05 11:05:18,8543,SUCCESS,141380447079,97.78,5
