# variant number, timestamp, time elapse, status, fitness, percentage, edit
60,2023-08-02 22:11:26,780,COMPILE_CODE_ERROR,None,None,None
61,2023-08-02 22:11:58,812,SUCCESS,50780589431,98.66,4
62,2023-08-02 22:12:32,846,SUCCESS,50934852584,98.96,4
63,2023-08-02 22:13:05,879,SUCCESS,50804849759,98.71,4
64,2023-08-02 22:13:06,880,COMPILE_CODE_ERROR,None,None,None
65,2023-08-02 22:13:06,880,COMPILE_CODE_ERROR,None,None,None
66,2023-08-02 22:13:39,913,SUCCESS,50778748868,98.65,4
67,2023-08-02 22:13:42,916,RUN_CODE_ERROR,None,None,None
68,2023-08-02 22:14:15,949,SUCCESS,50776461627,98.65,4
69,2023-08-02 22:14:15,949,COMPILE_CODE_ERROR,None,None,None
70,2023-08-02 22:14:57,991,RUN_TIMEOUT,None,None,None
71,2023-08-02 22:15:00,994,RUN_CODE_ERROR,None,None,None
72,2023-08-02 22:15:01,995,COMPILE_CODE_ERROR,None,None,None
73,2023-08-02 22:15:01,995,COMPILE_CODE_ERROR,None,None,None
74,2023-08-02 22:15:02,996,COMPILE_CODE_ERROR,None,None,None
75,2023-08-02 22:15:02,996,COMPILE_CODE_ERROR,None,None,None
76,2023-08-02 22:15:35,1029,SUCCESS,50786969857,98.67,4
77,2023-08-02 22:15:38,1032,RUN_CODE_ERROR,None,None,None
78,2023-08-02 22:15:39,1033,COMPILE_CODE_ERROR,None,None,None
79,2023-08-02 22:15:42,1036,RUN_CODE_ERROR,None,None,None
80,2023-08-02 22:15:45,1039,RUN_CODE_ERROR,None,None,None
81,2023-08-02 22:16:11,1065,SUCCESS,39109388005,75.98,4
82,2023-08-02 22:16:12,1066,COMPILE_CODE_ERROR,None,None,None
83,2023-08-02 22:16:53,1107,RUN_TIMEOUT,None,None,None
84,2023-08-02 22:17:20,1134,SUCCESS,39109614964,75.98,3
85,2023-08-02 22:17:20,1134,COMPILE_CODE_ERROR,None,None,None
86,2023-08-02 22:17:46,1160,SUCCESS,39159676380,76.08,3
87,2023-08-02 22:18:13,1187,SUCCESS,39601313732,76.94,3
88,2023-08-02 22:18:16,1190,RUN_CODE_ERROR,None,None,None
89,2023-08-02 22:18:20,1194,RUN_CODE_ERROR,None,None,None
90,2023-08-02 22:18:20,1194,COMPILE_CODE_ERROR,None,None,None
91,2023-08-02 22:18:51,1225,SUCCESS,46430002600,90.21,5
92,2023-08-02 22:19:25,1259,SUCCESS,50804001586,98.7,3
93,2023-08-02 22:19:25,1259,COMPILE_CODE_ERROR,None,None,None
94,2023-08-02 22:19:26,1260,COMPILE_CODE_ERROR,None,None,None
95,2023-08-02 22:19:26,1260,COMPILE_CODE_ERROR,None,None,None
96,2023-08-02 22:19:52,1286,SUCCESS,39118449282,76.0,5
97,2023-08-02 22:19:53,1287,COMPILE_CODE_ERROR,None,None,None
98,2023-08-02 22:20:19,1313,SUCCESS,39119846967,76.0,5
99,2023-08-02 22:20:19,1313,COMPILE_CODE_ERROR,None,None,None
100,2023-08-02 22:20:20,1314,COMPILE_CODE_ERROR,None,None,None
101,2023-08-02 22:20:20,1314,COMPILE_CODE_ERROR,None,None,None
102,2023-08-02 22:20:20,1314,COMPILE_CODE_ERROR,None,None,None
103,2023-08-02 22:20:21,1315,COMPILE_CODE_ERROR,None,None,None
104,2023-08-02 22:20:21,1315,COMPILE_CODE_ERROR,None,None,None
105,2023-08-02 22:20:22,1316,COMPILE_CODE_ERROR,None,None,None
106,2023-08-02 22:20:57,1351,SUCCESS,57162670652,111.06,5
107,2023-08-02 22:20:58,1352,COMPILE_CODE_ERROR,None,None,None
108,2023-08-02 22:21:25,1379,SUCCESS,39117249569,76.0,5
109,2023-08-02 22:21:51,1405,SUCCESS,39125976400,76.02,5
110,2023-08-02 22:21:51,1405,COMPILE_CODE_ERROR,None,None,None
111,2023-08-02 22:21:52,1406,COMPILE_CODE_ERROR,None,None,None
112,2023-08-02 22:21:52,1406,COMPILE_CODE_ERROR,None,None,None
113,2023-08-02 22:21:53,1407,COMPILE_CODE_ERROR,None,None,None
114,2023-08-02 22:21:53,1407,COMPILE_CODE_ERROR,None,None,None
115,2023-08-02 22:21:53,1407,COMPILE_CODE_ERROR,None,None,None
116,2023-08-02 22:21:54,1408,COMPILE_CODE_ERROR,None,None,None
117,2023-08-02 22:22:20,1434,SUCCESS,39115045415,75.99,5
118,2023-08-02 22:22:20,1434,COMPILE_CODE_ERROR,None,None,None
119,2023-08-02 22:22:21,1435,COMPILE_CODE_ERROR,None,None,None
120,2023-08-02 22:22:21,1435,COMPILE_CODE_ERROR,None,None,None
121,2023-08-02 22:22:22,1436,COMPILE_CODE_ERROR,None,None,None
122,2023-08-02 22:22:22,1436,COMPILE_CODE_ERROR,None,None,None
123,2023-08-02 22:23:03,1477,RUN_TIMEOUT,None,None,None
124,2023-08-02 22:23:04,1478,COMPILE_CODE_ERROR,None,None,None
125,2023-08-02 22:23:30,1504,SUCCESS,39114789116,75.99,5
126,2023-08-02 22:23:55,1529,SUCCESS,39110266043,75.98,5
127,2023-08-02 22:23:56,1530,COMPILE_CODE_ERROR,None,None,None
128,2023-08-02 22:23:56,1530,COMPILE_CODE_ERROR,None,None,None
129,2023-08-02 22:23:59,1533,RUN_CODE_ERROR,None,None,None
130,2023-08-02 22:24:27,1561,SUCCESS,41096327801,79.84,5
131,2023-08-02 22:24:52,1586,SUCCESS,39107596728,75.98,5
132,2023-08-02 22:24:53,1587,COMPILE_CODE_ERROR,None,None,None
133,2023-08-02 22:25:25,1619,SUCCESS,50771249833,98.64,4
134,2023-08-02 22:25:51,1645,SUCCESS,39126202558,76.02,4
135,2023-08-02 22:26:22,1676,SUCCESS,48241905792,93.73,6
136,2023-08-02 22:26:23,1677,COMPILE_CODE_ERROR,None,None,None
137,2023-08-02 22:26:49,1703,SUCCESS,39597224457,76.93,4
138,2023-08-02 22:26:54,1708,RUN_CODE_ERROR,None,None,None
139,2023-08-02 22:27:08,1722,RUN_CODE_ERROR,None,None,None
140,2023-08-02 22:27:08,1722,COMPILE_CODE_ERROR,None,None,None
141,2023-08-02 22:27:11,1725,RUN_CODE_ERROR,None,None,None
142,2023-08-02 22:27:12,1726,COMPILE_CODE_ERROR,None,None,None
143,2023-08-02 22:27:15,1729,RUN_CODE_ERROR,None,None,None
144,2023-08-02 22:27:41,1755,SUCCESS,39420373723,76.59,6
145,2023-08-02 22:28:07,1781,SUCCESS,39098629502,75.96,4
146,2023-08-02 22:28:40,1814,SUCCESS,50783571880,98.66,3
147,2023-08-02 22:29:06,1840,SUCCESS,39156972889,76.08,3
148,2023-08-02 22:29:10,1844,RUN_CODE_ERROR,None,None,None
149,2023-08-02 22:29:35,1869,SUCCESS,39598534942,76.93,3
150,2023-08-02 22:30:01,1895,SUCCESS,39091429862,75.95,5
151,2023-08-02 22:30:26,1920,SUCCESS,39090144814,75.95,6
152,2023-08-02 22:30:26,1920,SUCCESS,39091429862,75.95,5
153,2023-08-02 22:30:26,1920,COMPILE_CODE_ERROR,None,None,None
154,2023-08-02 22:30:53,1947,SUCCESS,39582045309,76.9,5
155,2023-08-02 22:30:53,1947,COMPILE_CODE_ERROR,None,None,None
156,2023-08-02 22:31:19,1973,SUCCESS,39102686799,75.97,5
157,2023-08-02 22:31:45,1999,SUCCESS,39097505686,75.96,7
158,2023-08-02 22:32:11,2025,SUCCESS,39147479273,76.06,5
159,2023-08-02 22:32:11,2025,COMPILE_CODE_ERROR,None,None,None
160,2023-08-02 22:32:15,2029,RUN_CODE_ERROR,None,None,None
161,2023-08-02 22:32:15,2029,COMPILE_CODE_ERROR,None,None,None
162,2023-08-02 22:32:16,2030,COMPILE_CODE_ERROR,None,None,None
163,2023-08-02 22:32:42,2056,SUCCESS,39115325691,75.99,7
164,2023-08-02 22:33:07,2081,SUCCESS,39114791905,75.99,7
165,2023-08-02 22:33:08,2082,COMPILE_CODE_ERROR,None,None,None
166,2023-08-02 22:33:33,2107,SUCCESS,39086543807,75.94,7
167,2023-08-02 22:33:59,2133,SUCCESS,39101943919,75.97,6
168,2023-08-02 22:33:59,2133,COMPILE_CODE_ERROR,None,None,None
169,2023-08-02 22:34:26,2160,SUCCESS,39099333302,75.96,8
170,2023-08-02 22:34:26,2160,COMPILE_CODE_ERROR,None,None,None
171,2023-08-02 22:34:27,2161,COMPILE_CODE_ERROR,None,None,None
172,2023-08-02 22:34:53,2187,SUCCESS,39590467024,76.92,6
173,2023-08-02 22:35:34,2228,RUN_TIMEOUT,None,None,None
174,2023-08-02 22:35:59,2253,SUCCESS,39105899902,75.98,6
175,2023-08-02 22:36:03,2257,RUN_CODE_ERROR,None,None,None
176,2023-08-02 22:36:42,2296,SUCCESS,62746970943,121.91,8
177,2023-08-02 22:37:08,2322,SUCCESS,39149532186,76.06,6
178,2023-08-02 22:37:12,2326,RUN_CODE_ERROR,None,None,None
179,2023-08-02 22:37:13,2327,COMPILE_CODE_ERROR,None,None,None
180,2023-08-02 22:37:38,2352,SUCCESS,39111131088,75.99,6
181,2023-08-02 22:38:03,2377,SUCCESS,39111978174,75.99,8
182,2023-08-02 22:38:04,2378,COMPILE_CODE_ERROR,None,None,None
183,2023-08-02 22:38:04,2378,COMPILE_CODE_ERROR,None,None,None
184,2023-08-02 22:38:30,2404,SUCCESS,39113545339,75.99,8
185,2023-08-02 22:38:30,2404,COMPILE_CODE_ERROR,None,None,None
186,2023-08-02 22:38:31,2405,COMPILE_CODE_ERROR,None,None,None
187,2023-08-02 22:38:31,2405,COMPILE_CODE_ERROR,None,None,None
188,2023-08-02 22:38:32,2406,COMPILE_CODE_ERROR,None,None,None
189,2023-08-02 22:38:35,2409,RUN_CODE_ERROR,None,None,None
190,2023-08-02 22:39:01,2435,SUCCESS,39073553018,75.91,8
191,2023-08-02 22:39:27,2461,SUCCESS,39106142219,75.98,7
192,2023-08-02 22:39:27,2461,COMPILE_CODE_ERROR,None,None,None
193,2023-08-02 22:39:30,2464,RUN_CODE_ERROR,None,None,None
194,2023-08-02 22:39:56,2490,SUCCESS,39110595983,75.99,9
195,2023-08-02 22:40:21,2515,SUCCESS,39135927604,76.03,7
196,2023-08-02 22:40:47,2541,SUCCESS,39100885630,75.97,9
197,2023-08-02 22:41:28,2582,RUN_TIMEOUT,None,None,None
198,2023-08-02 22:41:28,2582,COMPILE_CODE_ERROR,None,None,None
199,2023-08-02 22:41:54,2608,SUCCESS,39115010052,75.99,7
200,2023-08-02 22:42:20,2634,SUCCESS,39101045459,75.97,7
201,2023-08-02 22:42:46,2660,SUCCESS,39122554590,76.01,9
202,2023-08-02 22:43:12,2686,SUCCESS,39110308023,75.98,7
203,2023-08-02 22:43:13,2687,COMPILE_CODE_ERROR,None,None,None
204,2023-08-02 22:43:13,2687,SUCCESS,39086543807,75.94,7
205,2023-08-02 22:43:16,2690,RUN_CODE_ERROR,None,None,None
206,2023-08-02 22:43:19,2693,RUN_CODE_ERROR,None,None,None
207,2023-08-02 22:43:22,2696,RUN_CODE_ERROR,None,None,None
208,2023-08-02 22:43:47,2721,SUCCESS,36766012888,71.43,9
209,2023-08-02 22:44:12,2746,SUCCESS,37229831680,72.33,8
210,2023-08-02 22:44:37,2771,SUCCESS,37050388237,71.98,10
211,2023-08-02 22:45:02,2796,SUCCESS,36767278020,71.43,8
212,2023-08-02 22:45:05,2799,RUN_CODE_ERROR,None,None,None
213,2023-08-02 22:45:30,2824,SUCCESS,36782003693,71.46,10
214,2023-08-02 22:45:54,2848,SUCCESS,36769206993,71.44,10
215,2023-08-02 22:45:54,2848,COMPILE_CODE_ERROR,None,None,None
216,2023-08-02 22:46:19,2873,SUCCESS,36792525187,71.48,8
217,2023-08-02 22:46:44,2898,SUCCESS,36776465643,71.45,8
218,2023-08-02 22:46:47,2901,RUN_CODE_ERROR,None,None,None
219,2023-08-02 22:47:12,2926,SUCCESS,36820160054,71.54,8
220,2023-08-02 22:47:12,2926,COMPILE_CODE_ERROR,None,None,None
221,2023-08-02 22:47:36,2950,SUCCESS,36779302794,71.46,8
222,2023-08-02 22:48:01,2975,SUCCESS,36774048404,71.45,10
223,2023-08-02 22:48:04,2978,RUN_CODE_ERROR,None,None,None
224,2023-08-02 22:48:04,2978,COMPILE_CODE_ERROR,None,None,None
225,2023-08-02 22:48:05,2979,COMPILE_CODE_ERROR,None,None,None
226,2023-08-02 22:48:05,2979,COMPILE_CODE_ERROR,None,None,None
227,2023-08-02 22:48:06,2980,COMPILE_CODE_ERROR,None,None,None
228,2023-08-02 22:48:31,3005,SUCCESS,39109959061,75.98,8
229,2023-08-02 22:49:05,3039,SUCCESS,48184663836,93.61,10
230,2023-08-02 22:49:30,3064,SUCCESS,36789657319,71.48,10
231,2023-08-02 22:49:54,3088,SUCCESS,36774746171,71.45,10
232,2023-08-02 22:50:17,3111,SUCCESS,36770250338,71.44,8
233,2023-08-02 22:50:52,3146,SUCCESS,87967425058,170.91,10
234,2023-08-02 22:50:52,3146,SUCCESS,36766012888,71.43,10
235,2023-08-02 22:50:53,3147,COMPILE_CODE_ERROR,None,None,None
236,2023-08-02 22:50:56,3150,RUN_CODE_ERROR,None,None,None
237,2023-08-02 22:50:56,3150,SUCCESS,36820160054,71.54,9
238,2023-08-02 22:50:56,3150,COMPILE_CODE_ERROR,None,None,None
239,2023-08-02 22:50:57,3151,COMPILE_CODE_ERROR,None,None,None
240,2023-08-02 22:50:57,3151,SUCCESS,36770250338,71.44,9
241,2023-08-02 22:51:00,3154,RUN_CODE_ERROR,None,None,None
242,2023-08-02 22:51:26,3180,SUCCESS,39088893387,75.94,9
243,2023-08-02 22:51:27,3181,COMPILE_CODE_ERROR,None,None,None
244,2023-08-02 22:51:27,3181,COMPILE_CODE_ERROR,None,None,None
245,2023-08-02 22:51:28,3182,COMPILE_CODE_ERROR,None,None,None
246,2023-08-02 22:51:31,3185,RUN_CODE_ERROR,None,None,None
247,2023-08-02 22:51:34,3188,RUN_CODE_ERROR,None,None,None
248,2023-08-02 22:51:34,3188,SUCCESS,36766012888,71.43,9
249,2023-08-02 22:51:35,3189,COMPILE_CODE_ERROR,None,None,None
250,2023-08-02 22:51:38,3192,RUN_CODE_ERROR,None,None,None
251,2023-08-02 22:51:38,3192,SUCCESS,36770250338,71.44,8
252,2023-08-02 22:51:38,3192,COMPILE_CODE_ERROR,None,None,None
253,2023-08-02 22:51:38,3192,SUCCESS,39088893387,75.94,8
254,2023-08-02 22:51:39,3193,COMPILE_CODE_ERROR,None,None,None
255,2023-08-02 22:52:03,3217,SUCCESS,36787228913,71.47,8
256,2023-08-02 22:52:03,3217,SUCCESS,36820160054,71.54,8
257,2023-08-02 22:52:28,3242,SUCCESS,36771077156,71.44,8
258,2023-08-02 22:52:53,3267,SUCCESS,36768510528,71.43,10
259,2023-08-02 22:53:18,3292,SUCCESS,36798009375,71.49,10
260,2023-08-02 22:53:18,3292,COMPILE_CODE_ERROR,None,None,None
261,2023-08-02 22:53:43,3317,SUCCESS,36772331793,71.44,8
262,2023-08-02 22:54:08,3342,SUCCESS,36757232813,71.41,10
263,2023-08-02 22:54:09,3343,COMPILE_CODE_ERROR,None,None,None
264,2023-08-02 22:54:34,3368,SUCCESS,36762470318,71.42,11
265,2023-08-02 22:54:37,3371,RUN_CODE_ERROR,None,None,None
266,2023-08-02 22:55:02,3396,SUCCESS,36778141184,71.45,11
267,2023-08-02 22:55:27,3421,SUCCESS,36769428650,71.44,9
268,2023-08-02 22:55:52,3446,SUCCESS,36778342460,71.45,9
269,2023-08-02 22:55:52,3446,COMPILE_CODE_ERROR,None,None,None
270,2023-08-02 22:55:53,3447,COMPILE_CODE_ERROR,None,None,None
271,2023-08-02 22:55:53,3447,COMPILE_CODE_ERROR,None,None,None
272,2023-08-02 22:55:56,3450,RUN_CODE_ERROR,None,None,None
273,2023-08-02 22:56:22,3476,SUCCESS,37237372621,72.35,9
274,2023-08-02 22:56:23,3477,COMPILE_CODE_ERROR,None,None,None
275,2023-08-02 22:56:23,3477,COMPILE_CODE_ERROR,None,None,None
276,2023-08-02 22:57:04,3518,RUN_TIMEOUT,None,None,None
277,2023-08-02 22:57:05,3519,COMPILE_CODE_ERROR,None,None,None
278,2023-08-02 22:57:05,3519,SUCCESS,36766012888,71.43,9
279,2023-08-02 22:57:05,3519,COMPILE_CODE_ERROR,None,None,None
280,2023-08-02 22:57:30,3544,SUCCESS,36772356012,71.44,11
281,2023-08-02 22:57:31,3545,COMPILE_CODE_ERROR,None,None,None
282,2023-08-02 22:57:31,3545,COMPILE_CODE_ERROR,None,None,None
283,2023-08-02 22:57:35,3549,RUN_CODE_ERROR,None,None,None
284,2023-08-02 22:58:16,3590,RUN_TIMEOUT,None,None,None
285,2023-08-02 22:58:16,3590,COMPILE_CODE_ERROR,None,None,None
286,2023-08-02 22:58:17,3591,COMPILE_CODE_ERROR,None,None,None
287,2023-08-02 22:58:42,3616,SUCCESS,36838587605,71.57,11
288,2023-08-02 22:59:07,3641,SUCCESS,36753865738,71.41,9
289,2023-08-02 22:59:07,3641,COMPILE_CODE_ERROR,None,None,None
290,2023-08-02 22:59:32,3666,SUCCESS,36783232495,71.46,8
291,2023-08-02 22:59:32,3666,COMPILE_CODE_ERROR,None,None,None
292,2023-08-02 22:59:58,3692,SUCCESS,36769950706,71.44,10
293,2023-08-02 23:00:23,3717,SUCCESS,36785487494,71.47,8
294,2023-08-02 23:00:24,3718,COMPILE_CODE_ERROR,None,None,None
295,2023-08-02 23:00:27,3721,RUN_CODE_ERROR,None,None,None
296,2023-08-02 23:00:52,3746,SUCCESS,36773506160,71.44,8
297,2023-08-02 23:01:26,3780,SUCCESS,54043963789,105.0,10
298,2023-08-02 23:01:26,3780,COMPILE_CODE_ERROR,None,None,None
299,2023-08-02 23:01:27,3781,COMPILE_CODE_ERROR,None,None,None
300,2023-08-02 23:01:53,3807,SUCCESS,39111740987,75.99,8
301,2023-08-02 23:02:18,3832,SUCCESS,36794633257,71.49,8
302,2023-08-02 23:02:19,3833,COMPILE_CODE_ERROR,None,None,None
303,2023-08-02 23:02:22,3836,RUN_CODE_ERROR,None,None,None
304,2023-08-02 23:02:46,3860,SUCCESS,36777675951,71.45,10
305,2023-08-02 23:03:11,3885,SUCCESS,36786967292,71.47,8
306,2023-08-02 23:03:14,3888,RUN_CODE_ERROR,None,None,None
307,2023-08-02 23:03:14,3888,COMPILE_CODE_ERROR,None,None,None
308,2023-08-02 23:03:39,3913,SUCCESS,36778963504,71.46,8
309,2023-08-02 23:03:42,3916,RUN_CODE_ERROR,None,None,None
310,2023-08-02 23:04:06,3940,SUCCESS,36748509836,71.4,10
311,2023-08-02 23:04:31,3965,SUCCESS,37238992335,72.35,9
312,2023-08-02 23:04:32,3966,COMPILE_CODE_ERROR,None,None,None
313,2023-08-02 23:04:32,3966,COMPILE_CODE_ERROR,None,None,None
314,2023-08-02 23:04:57,3991,SUCCESS,36790104996,71.48,9
315,2023-08-02 23:05:21,4015,SUCCESS,36774062812,71.45,11
316,2023-08-02 23:05:24,4018,RUN_CODE_ERROR,None,None,None
317,2023-08-02 23:05:27,4021,RUN_CODE_ERROR,None,None,None
318,2023-08-02 23:05:52,4046,SUCCESS,36792138002,71.48,9
319,2023-08-02 23:05:55,4049,RUN_CODE_ERROR,None,None,None
320,2023-08-02 23:06:20,4074,SUCCESS,39118753902,76.0,9
321,2023-08-02 23:06:44,4098,SUCCESS,36780918013,71.46,9
322,2023-08-02 23:06:45,4099,COMPILE_CODE_ERROR,None,None,None
323,2023-08-02 23:06:45,4099,COMPILE_CODE_ERROR,None,None,None
324,2023-08-02 23:06:48,4102,RUN_CODE_ERROR,None,None,None
325,2023-08-02 23:07:13,4127,SUCCESS,36755009764,71.41,11
326,2023-08-02 23:07:14,4128,COMPILE_CODE_ERROR,None,None,None
327,2023-08-02 23:07:38,4152,SUCCESS,36772396013,71.44,11
328,2023-08-02 23:07:39,4153,COMPILE_CODE_ERROR,None,None,None
329,2023-08-02 23:07:42,4156,RUN_CODE_ERROR,None,None,None
330,2023-08-02 23:08:23,4197,RUN_TIMEOUT,None,None,None
331,2023-08-02 23:08:48,4222,SUCCESS,36801360779,71.5,9
332,2023-08-02 23:08:48,4222,COMPILE_CODE_ERROR,None,None,None
333,2023-08-02 23:08:48,4222,COMPILE_CODE_ERROR,None,None,None
334,2023-08-02 23:08:49,4223,COMPILE_CODE_ERROR,None,None,None
335,2023-08-02 23:08:49,4223,COMPILE_CODE_ERROR,None,None,None
336,2023-08-02 23:09:14,4248,SUCCESS,36766809275,71.43,9
337,2023-08-02 23:09:15,4249,COMPILE_CODE_ERROR,None,None,None
338,2023-08-02 23:09:15,4249,COMPILE_CODE_ERROR,None,None,None
339,2023-08-02 23:09:16,4250,COMPILE_CODE_ERROR,None,None,None
340,2023-08-02 23:09:16,4250,COMPILE_CODE_ERROR,None,None,None
341,2023-08-02 23:09:40,4274,SUCCESS,36785726425,71.47,11
342,2023-08-02 23:09:41,4275,COMPILE_CODE_ERROR,None,None,None
343,2023-08-02 23:10:05,4299,SUCCESS,36759429005,71.42,11
344,2023-08-02 23:10:30,4324,SUCCESS,36782346702,71.46,9
345,2023-08-02 23:10:33,4327,RUN_CODE_ERROR,None,None,None
346,2023-08-02 23:10:57,4351,SUCCESS,36777818340,71.45,11
347,2023-08-02 23:11:00,4354,RUN_CODE_ERROR,None,None,None
348,2023-08-02 23:11:03,4357,RUN_CODE_ERROR,None,None,None
349,2023-08-02 23:11:29,4383,SUCCESS,37032129514,71.95,11
350,2023-08-02 23:11:32,4386,RUN_CODE_ERROR,None,None,None
351,2023-08-02 23:11:32,4386,COMPILE_CODE_ERROR,None,None,None
352,2023-08-02 23:11:33,4387,COMPILE_CODE_ERROR,None,None,None
353,2023-08-02 23:11:33,4387,COMPILE_CODE_ERROR,None,None,None
354,2023-08-02 23:11:58,4412,SUCCESS,36755097082,71.41,9
355,2023-08-02 23:11:58,4412,COMPILE_CODE_ERROR,None,None,None
356,2023-08-02 23:11:59,4413,COMPILE_CODE_ERROR,None,None,None
357,2023-08-02 23:12:24,4438,SUCCESS,36767514966,71.43,11
358,2023-08-02 23:12:24,4438,COMPILE_CODE_ERROR,None,None,None
359,2023-08-02 23:12:27,4441,RUN_CODE_ERROR,None,None,None
360,2023-08-02 23:12:28,4442,COMPILE_CODE_ERROR,None,None,None
361,2023-08-02 23:12:32,4446,RUN_CODE_ERROR,None,None,None
362,2023-08-02 23:12:57,4471,SUCCESS,36754462399,71.41,11
363,2023-08-02 23:13:22,4496,SUCCESS,36770065317,71.44,11
364,2023-08-02 23:13:22,4496,COMPILE_CODE_ERROR,None,None,None
365,2023-08-02 23:13:22,4496,COMPILE_CODE_ERROR,None,None,None
366,2023-08-02 23:13:23,4497,COMPILE_CODE_ERROR,None,None,None
367,2023-08-02 23:13:23,4497,COMPILE_CODE_ERROR,None,None,None
368,2023-08-02 23:14:05,4539,RUN_TIMEOUT,None,None,None
369,2023-08-02 23:14:05,4539,COMPILE_CODE_ERROR,None,None,None
370,2023-08-02 23:14:29,4563,SUCCESS,36777421263,71.45,11
371,2023-08-02 23:14:54,4588,SUCCESS,36770973865,71.44,11
372,2023-08-02 23:15:18,4612,SUCCESS,36769460806,71.44,11
373,2023-08-02 23:15:19,4613,COMPILE_CODE_ERROR,None,None,None
374,2023-08-02 23:16:00,4654,RUN_TIMEOUT,None,None,None
