variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-18 22:35:22,0,INITIAL SUCCESS,65347511013,100,0,0,0,0,0
0-1,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-2,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-3,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-4,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-5,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-6,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-7,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-8,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-9,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-10,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,0,0,0,0,0
0-11,2023-08-18 22:35:22,149,SUCCESS,65347511013,100.0,1,1,0,0,0
0-12,2023-08-18 22:36:01,188,SUCCESS,55023472956,84.2,1,1,0,0,0
0-13,2023-08-18 22:36:44,231,SUCCESS,67783107490,103.73,2,2,0,0,0
0-14,2023-08-18 22:37:29,276,SUCCESS,70635174293,108.09,2,2,0,0,0
0-15,2023-08-18 22:38:21,328,SUCCESS,83878529765,128.36,3,3,0,0,0
0-16,2023-08-18 22:39:07,374,SUCCESS,67705506722,103.61,2,2,0,0,0
0-17,2023-08-18 22:39:58,425,RUN_TIMEOUT,None,None,6,6,0,0,0
0-18,2023-08-18 22:40:49,476,RUN_TIMEOUT,None,None,4,4,0,0,0
0-19,2023-08-18 22:41:33,520,SUCCESS,72317162356,110.67,3,3,0,0,0
0-20,2023-08-18 22:42:22,569,SUCCESS,81013731458,123.97,3,3,0,0,0
0-21,2023-08-18 22:42:57,604,SUCCESS,54757494286,83.79,2,2,0,0,0
0-22,2023-08-18 22:43:32,639,SUCCESS,57166223193,87.48,6,6,0,0,0
0-23,2023-08-18 22:44:02,669,SUCCESS,47800894573,73.15,5,5,0,0,0
0-24,2023-08-18 22:44:52,719,RUN_TIMEOUT,None,None,2,2,0,0,0
0-25,2023-08-18 22:45:43,770,RUN_TIMEOUT,None,None,2,2,0,0,0
0-26,2023-08-18 22:46:06,793,SUCCESS,34774803750,53.22,3,3,0,0,0
0-27,2023-08-18 22:46:47,834,SUCCESS,65350885495,100.01,1,1,0,0,0
0-28,2023-08-18 22:47:32,879,SUCCESS,73458179536,112.41,2,2,0,0,0
0-29,2023-08-18 22:48:11,918,SUCCESS,60383627774,92.4,1,1,0,0,0
0-30,2023-08-18 22:48:59,966,SUCCESS,79582283801,121.78,2,2,0,0,0
0-31,2023-08-18 22:49:45,1012,SUCCESS,77327398785,118.33,2,2,0,0,0
0-32,2023-08-18 22:50:26,1053,SUCCESS,64930527710,99.36,3,3,0,0,0
0-33,2023-08-18 22:51:05,1092,SUCCESS,60704116558,92.89,3,3,0,0,0
0-34,2023-08-18 22:51:45,1132,SUCCESS,65354740850,100.01,1,1,0,0,0
0-35,2023-08-18 22:52:32,1179,SUCCESS,74439692760,113.91,3,3,0,0,0
0-36,2023-08-18 22:53:02,1209,SUCCESS,45983991663,70.37,4,4,0,0,0
