variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-04 14:46:45,0,INITIAL SUCCESS,106860525312,100,0,0,0,0,0
0-1,2023-08-04 14:46:45,73,SUCCESS,106860525312,100.0,0,0,0,0,0
0-2,2023-08-04 14:46:45,73,SUCCESS,106860525312,100.0,0,0,0,0,0
0-3,2023-08-04 14:47:56,144,RUN_TIMEOUT,None,None,2,1,0,1,0
0-4,2023-08-04 14:49:07,215,RUN_TIMEOUT,None,None,3,3,0,0,0
0-5,2023-08-04 14:50:15,283,SUCCESS,106836146762,99.98,1,1,0,0,0
0-6,2023-08-04 14:50:15,283,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-7,2023-08-04 14:51:26,354,RUN_TIMEOUT,None,None,2,2,0,0,0
0-8,2023-08-04 14:52:38,426,RUN_TIMEOUT,None,None,3,3,0,0,0
0-9,2023-08-04 14:53:49,497,RUN_TIMEOUT,None,None,6,5,0,1,0
0-10,2023-08-04 14:55:01,569,RUN_TIMEOUT,None,None,3,3,0,0,0
1-1,2023-08-04 14:56:07,635,SUCCESS,106849035129,99.99,1,1,0,0,0
1-2,2023-08-04 14:57:13,701,SUCCESS,106834212319,99.98,1,1,0,0,0
1-3,2023-08-04 14:57:13,701,SUCCESS,106860525312,100.0,0,0,0,0,0
1-4,2023-08-04 14:57:13,701,SUCCESS,106860525312,100.0,0,0,0,0,0
1-5,2023-08-04 14:58:24,772,RUN_TIMEOUT,None,None,5,5,0,0,0
1-6,2023-08-04 14:59:35,843,RUN_TIMEOUT,None,None,4,3,0,1,0
1-7,2023-08-04 14:59:35,843,SUCCESS,106860525312,100.0,0,0,0,0,0
1-8,2023-08-04 15:00:47,915,RUN_TIMEOUT,None,None,8,8,0,0,0
1-9,2023-08-04 15:01:58,986,RUN_TIMEOUT,None,None,4,4,0,0,0
1-10,2023-08-04 15:03:09,1057,RUN_TIMEOUT,None,None,4,3,0,1,0
2-1,2023-08-04 15:04:14,1122,SUCCESS,106818295479,99.96,1,1,0,0,0
2-2,2023-08-04 15:05:20,1188,SUCCESS,106876159548,100.01,1,1,0,0,0
2-3,2023-08-04 15:05:20,1188,SUCCESS,106860525312,100.0,0,0,0,0,0
2-4,2023-08-04 15:05:20,1188,SUCCESS,106849035129,99.99,1,1,0,0,0
2-5,2023-08-04 15:05:20,1188,SUCCESS,106849035129,99.99,1,1,0,0,0
2-6,2023-08-04 15:05:20,1188,SUCCESS,106860525312,100.0,0,0,0,0,0
2-7,2023-08-04 15:05:20,1188,SUCCESS,106860525312,100.0,0,0,0,0,0
2-8,2023-08-04 15:05:20,1188,RUN_TIMEOUT,None,None,4,3,0,1,0
2-9,2023-08-04 15:05:20,1188,SUCCESS,106860525312,100.0,0,0,0,0,0
2-10,2023-08-04 15:05:20,1188,SUCCESS,106849035129,99.99,1,1,0,0,0
3-1,2023-08-04 15:06:31,1259,RUN_TIMEOUT,None,None,3,3,0,0,0
3-2,2023-08-04 15:06:31,1259,SUCCESS,106849035129,99.99,1,1,0,0,0
3-3,2023-08-04 15:06:31,1259,SUCCESS,106818295479,99.96,1,1,0,0,0
3-4,2023-08-04 15:06:31,1259,SUCCESS,106860525312,100.0,0,0,0,0,0
3-5,2023-08-04 15:06:31,1259,SUCCESS,106860525312,100.0,0,0,0,0,0
3-6,2023-08-04 15:06:31,1259,SUCCESS,106849035129,99.99,1,1,0,0,0
3-7,2023-08-04 15:06:32,1260,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
3-8,2023-08-04 15:06:32,1260,SUCCESS,106849035129,99.99,1,1,0,0,0
3-9,2023-08-04 15:06:32,1260,SUCCESS,106818295479,99.96,1,1,0,0,0
3-10,2023-08-04 15:06:32,1260,SUCCESS,106849035129,99.99,1,1,0,0,0
4-1,2023-08-04 15:06:32,1260,SUCCESS,106818295479,99.96,1,1,0,0,0
4-2,2023-08-04 15:06:32,1260,SUCCESS,106818295479,99.96,1,1,0,0,0
4-3,2023-08-04 15:06:32,1260,SUCCESS,106849035129,99.99,1,1,0,0,0
4-4,2023-08-04 15:06:32,1260,SUCCESS,106849035129,99.99,1,1,0,0,0
4-5,2023-08-04 15:06:32,1260,SUCCESS,106849035129,99.99,1,1,0,0,0
4-6,2023-08-04 15:06:32,1260,SUCCESS,106860525312,100.0,0,0,0,0,0
4-7,2023-08-04 15:07:37,1325,SUCCESS,106845233605,99.99,1,1,0,0,0
4-8,2023-08-04 15:08:42,1390,SUCCESS,106857873460,100.0,1,1,0,0,0
4-9,2023-08-04 15:08:42,1390,SUCCESS,106849035129,99.99,1,1,0,0,0
4-10,2023-08-04 15:08:42,1390,SUCCESS,106849035129,99.99,1,1,0,0,0
5-1,2023-08-04 15:08:42,1390,SUCCESS,106818295479,99.96,1,1,0,0,0
5-2,2023-08-04 15:08:42,1390,SUCCESS,106818295479,99.96,1,1,0,0,0
5-3,2023-08-04 15:08:42,1390,SUCCESS,106818295479,99.96,1,1,0,0,0
5-4,2023-08-04 15:08:42,1390,SUCCESS,106845233605,99.99,1,1,0,0,0
5-5,2023-08-04 15:09:47,1455,SUCCESS,106800489856,99.94,1,1,0,0,0
5-6,2023-08-04 15:10:53,1521,SUCCESS,106817906685,99.96,1,1,0,0,0
5-7,2023-08-04 15:10:53,1521,SUCCESS,106818295479,99.96,1,1,0,0,0
5-8,2023-08-04 15:10:53,1521,SUCCESS,106818295479,99.96,1,1,0,0,0
5-9,2023-08-04 15:10:53,1521,SUCCESS,106818295479,99.96,1,1,0,0,0
5-10,2023-08-04 15:10:53,1521,SUCCESS,106818295479,99.96,1,1,0,0,0
6-1,2023-08-04 15:11:57,1585,SUCCESS,106842270812,99.98,1,1,0,0,0
6-2,2023-08-04 15:13:09,1657,RUN_TIMEOUT,None,None,4,4,0,0,0
6-3,2023-08-04 15:14:20,1728,RUN_TIMEOUT,None,None,3,3,0,0,0
6-4,2023-08-04 15:14:20,1728,COMPILE_CODE_ERROR,None,None,3,2,0,1,0
6-5,2023-08-04 15:14:20,1728,SUCCESS,106818295479,99.96,1,1,0,0,0
6-6,2023-08-04 15:14:20,1728,SUCCESS,106818295479,99.96,1,1,0,0,0
6-7,2023-08-04 15:14:21,1729,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
6-8,2023-08-04 15:14:21,1729,SUCCESS,106817906685,99.96,1,1,0,0,0
6-9,2023-08-04 15:14:21,1729,SUCCESS,106818295479,99.96,1,1,0,0,0
6-10,2023-08-04 15:14:21,1729,SUCCESS,106818295479,99.96,1,1,0,0,0
7-1,2023-08-04 15:14:21,1729,SUCCESS,106817906685,99.96,1,1,0,0,0
7-2,2023-08-04 15:14:21,1729,SUCCESS,106818295479,99.96,1,1,0,0,0
7-3,2023-08-04 15:14:21,1729,SUCCESS,106818295479,99.96,1,1,0,0,0
7-4,2023-08-04 15:15:32,1800,RUN_TIMEOUT,None,None,4,4,0,0,0
7-5,2023-08-04 15:16:38,1866,SUCCESS,107560614785,100.66,2,1,0,1,0
7-6,2023-08-04 15:16:39,1867,COMPILE_CODE_ERROR,None,None,6,5,0,0,1
7-7,2023-08-04 15:16:39,1867,SUCCESS,106818295479,99.96,1,1,0,0,0
7-8,2023-08-04 15:16:39,1867,SUCCESS,106818295479,99.96,1,1,0,0,0
7-9,2023-08-04 15:17:44,1932,SUCCESS,106836230832,99.98,1,1,0,0,0
7-10,2023-08-04 15:18:50,1998,SUCCESS,106867193247,100.01,1,1,0,0,0
