# variant number, timestamp, time elapse, status, fitness, percentage, edit
-1,2023-08-04 14:47:26,72,INITIAL SUCCESS,106838343382,100,0
0-1,2023-08-04 14:47:26,72,SUCCESS,106838343382,100.0,0
0-2,2023-08-04 14:47:26,72,SUCCESS,106838343382,100.0,0
0-3,2023-08-04 14:47:26,72,SUCCESS,106838343382,100.0,0
0-4,2023-08-04 14:47:26,72,COMPILE_CODE_ERROR,None,None,None
0-5,2023-08-04 14:48:33,139,SUCCESS,106834900757,100.0,1
0-6,2023-08-04 14:48:33,139,SUCCESS,106838343382,100.0,0
0-7,2023-08-04 14:48:33,139,SUCCESS,106838343382,100.0,0
0-8,2023-08-04 14:48:33,139,COMPILE_CODE_ERROR,None,None,None
0-9,2023-08-04 14:48:37,143,RUN_CODE_ERROR,None,None,None
0-10,2023-08-04 14:48:37,143,COMPILE_CODE_ERROR,None,None,None
1-1,2023-08-04 14:48:37,143,SUCCESS,106834900757,100.0,1
1-2,2023-08-04 14:48:37,143,COMPILE_CODE_ERROR,None,None,None
1-3,2023-08-04 14:48:37,143,SUCCESS,106838343382,100.0,0
1-4,2023-08-04 14:48:37,143,SUCCESS,106834900757,100.0,1
1-5,2023-08-04 14:48:38,144,SUCCESS,106838343382,100.0,0
1-6,2023-08-04 14:48:38,144,COMPILE_CODE_ERROR,None,None,None
1-7,2023-08-04 14:48:38,144,SUCCESS,106838343382,100.0,0
1-8,2023-08-04 14:48:38,144,SUCCESS,106838343382,100.0,0
1-9,2023-08-04 14:48:38,144,SUCCESS,106838343382,100.0,0
1-10,2023-08-04 14:48:38,144,SUCCESS,106834900757,100.0,1
2-1,2023-08-04 14:48:38,144,SUCCESS,106834900757,100.0,1
2-2,2023-08-04 14:48:38,144,SUCCESS,106834900757,100.0,1
2-3,2023-08-04 14:48:38,144,SUCCESS,106834900757,100.0,1
2-4,2023-08-04 14:48:38,144,SUCCESS,106834900757,100.0,1
2-5,2023-08-04 14:48:38,144,SUCCESS,106834900757,100.0,1
2-6,2023-08-04 14:48:38,144,SUCCESS,106838343382,100.0,0
2-7,2023-08-04 14:48:38,144,SUCCESS,106834900757,100.0,1
2-8,2023-08-04 14:49:44,210,SUCCESS,106865116514,100.03,2
2-9,2023-08-04 14:49:44,210,SUCCESS,106838343382,100.0,0
2-10,2023-08-04 14:49:44,210,SUCCESS,106834900757,100.0,1
3-1,2023-08-04 14:49:44,210,SUCCESS,106834900757,100.0,1
3-2,2023-08-04 14:49:44,210,SUCCESS,106834900757,100.0,1
3-3,2023-08-04 14:49:44,210,SUCCESS,106834900757,100.0,1
3-4,2023-08-04 14:49:44,210,SUCCESS,106834900757,100.0,1
3-5,2023-08-04 14:49:44,210,SUCCESS,106834900757,100.0,1
