variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 20:53:35,0,INITIAL SUCCESS,121234181269,100,0,0,0,0,0
0-1,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-2,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-3,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-4,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-5,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-6,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-7,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-8,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-9,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-10,2023-08-19 20:53:35,76,SUCCESS,121234181269,100.0,0,0,0,0,0
0-11,2023-08-19 20:54:54,155,RUN_TIMEOUT,None,None,2,2,0,0,0
0-12,2023-08-19 20:56:13,234,RUN_TIMEOUT,None,None,4,3,0,1,0
0-13,2023-08-19 20:56:14,235,COMPILE_CODE_ERROR,None,None,7,6,0,0,1
0-14,2023-08-19 20:57:22,303,SUCCESS,121222130770,99.99,1,1,0,0,0
0-15,2023-08-19 20:57:22,303,COMPILE_CODE_ERROR,None,None,5,4,1,0,0
0-16,2023-08-19 20:57:23,304,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-17,2023-08-19 20:57:23,304,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-18,2023-08-19 20:57:24,305,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-19,2023-08-19 20:57:27,308,RUN_CODE_ERROR,None,None,2,1,0,1,0
0-20,2023-08-19 20:58:46,387,RUN_TIMEOUT,None,None,2,2,0,0,0
0-21,2023-08-19 20:58:46,387,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
