variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-05 08:44:29,0,INITIAL SUCCESS,144595632782,100,0,0,0,0,0
0-1,2023-08-05 08:44:29,94,SUCCESS,144595632782,100.0,0,0,0,0,0
0-2,2023-08-05 08:44:29,94,SUCCESS,144595632782,100.0,0,0,0,0,0
0-3,2023-08-05 08:46:04,189,RUN_TIMEOUT,None,None,2,2,0,0,0
0-4,2023-08-05 08:47:39,284,RUN_TIMEOUT,None,None,1,1,0,0,0
0-5,2023-08-05 08:49:13,378,SUCCESS,154716054079,107.0,2,2,0,0,0
0-6,2023-08-05 08:50:48,473,RUN_TIMEOUT,None,None,4,4,0,0,0
0-7,2023-08-05 08:50:48,473,SUCCESS,144595632782,100.0,1,1,0,0,0
0-8,2023-08-05 08:52:23,568,RUN_TIMEOUT,None,None,1,1,0,0,0
0-9,2023-08-05 08:53:58,663,RUN_TIMEOUT,None,None,2,2,0,0,0
0-10,2023-08-05 08:55:33,758,RUN_TIMEOUT,None,None,4,4,0,0,0
1-1,2023-08-05 08:55:33,758,SUCCESS,144595632782,100.0,0,0,0,0,0
1-2,2023-08-05 08:57:09,854,RUN_TIMEOUT,None,None,5,5,0,0,0
1-3,2023-08-05 08:57:09,854,SUCCESS,144595632782,100.0,1,1,0,0,0
1-4,2023-08-05 08:58:44,949,RUN_TIMEOUT,None,None,4,4,0,0,0
1-5,2023-08-05 08:58:44,949,SUCCESS,144595632782,100.0,1,1,0,0,0
1-6,2023-08-05 08:58:44,949,SUCCESS,144595632782,100.0,0,0,0,0,0
1-7,2023-08-05 08:58:44,949,SUCCESS,144595632782,100.0,1,1,0,0,0
1-8,2023-08-05 08:58:44,949,SUCCESS,144595632782,100.0,1,1,0,0,0
1-9,2023-08-05 09:00:19,1044,RUN_TIMEOUT,None,None,2,2,0,0,0
1-10,2023-08-05 09:01:54,1139,RUN_TIMEOUT,None,None,2,2,0,0,0
2-1,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,0,0,0,0,0
2-2,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,0,0,0,0,0
2-3,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
2-4,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
2-5,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
2-6,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
2-7,2023-08-05 09:01:54,1139,RUN_TIMEOUT,None,None,5,5,0,0,0
2-8,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,0,0,0,0,0
2-9,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,0,0,0,0,0
2-10,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
3-1,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,0,0,0,0,0
3-2,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
3-3,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
3-4,2023-08-05 09:01:54,1139,SUCCESS,144595632782,100.0,1,1,0,0,0
3-5,2023-08-05 09:03:30,1235,RUN_TIMEOUT,None,None,2,2,0,0,0
3-6,2023-08-05 09:05:05,1330,RUN_TIMEOUT,None,None,2,2,0,0,0
3-7,2023-08-05 09:05:05,1330,SUCCESS,144595632782,100.0,1,1,0,0,0
3-8,2023-08-05 09:05:05,1330,SUCCESS,144595632782,100.0,1,1,0,0,0
3-9,2023-08-05 09:05:05,1330,SUCCESS,144595632782,100.0,1,1,0,0,0
3-10,2023-08-05 09:05:05,1330,SUCCESS,144595632782,100.0,1,1,0,0,0
4-1,2023-08-05 09:05:05,1330,SUCCESS,144595632782,100.0,1,1,0,0,0
4-2,2023-08-05 09:05:05,1330,SUCCESS,144595632782,100.0,1,1,0,0,0
4-3,2023-08-05 09:06:40,1425,RUN_TIMEOUT,None,None,3,3,0,0,0
4-4,2023-08-05 09:06:40,1425,SUCCESS,144595632782,100.0,1,1,0,0,0
4-5,2023-08-05 09:06:40,1425,SUCCESS,144595632782,100.0,1,1,0,0,0
4-6,2023-08-05 09:08:15,1520,RUN_TIMEOUT,None,None,5,5,0,0,0
4-7,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,1,1,0,0,0
4-8,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,1,1,0,0,0
4-9,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,1,1,0,0,0
4-10,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,0,0,0,0,0
5-1,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,1,1,0,0,0
5-2,2023-08-05 09:08:15,1520,SUCCESS,144595632782,100.0,1,1,0,0,0
5-3,2023-08-05 09:09:51,1616,RUN_TIMEOUT,None,None,3,3,0,0,0
5-4,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
5-5,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
5-6,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
5-7,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
5-8,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
5-9,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,0,0,0,0,0
5-10,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
6-1,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
6-2,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
6-3,2023-08-05 09:09:51,1616,SUCCESS,144595632782,100.0,1,1,0,0,0
6-4,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
6-5,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
6-6,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
6-7,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
6-8,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,0,0,0,0,0
6-9,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,0,0,0,0,0
6-10,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
7-1,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,0,0,0,0,0
7-2,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
7-3,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
7-4,2023-08-05 09:09:52,1617,SUCCESS,144595632782,100.0,1,1,0,0,0
7-5,2023-08-05 09:11:27,1712,RUN_TIMEOUT,None,None,2,2,0,0,0
7-6,2023-08-05 09:11:27,1712,SUCCESS,144595632782,100.0,1,1,0,0,0
7-7,2023-08-05 09:11:27,1712,SUCCESS,144595632782,100.0,1,1,0,0,0
7-8,2023-08-05 09:13:02,1807,RUN_TIMEOUT,None,None,2,2,0,0,0
7-9,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1,1,0,0,0
7-10,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1,1,0,0,0
8-1,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1,1,0,0,0
8-2,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1,1,0,0,0
8-3,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1,1,0,0,0
8-4,2023-08-05 09:13:02,1807,SUCCESS,144595632782,100.0,1,1,0,0,0
8-5,2023-08-05 09:14:37,1902,RUN_TIMEOUT,None,None,7,7,0,0,0
8-6,2023-08-05 09:16:13,1998,RUN_TIMEOUT,None,None,4,4,0,0,0
8-7,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1,1,0,0,0
8-8,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1,1,0,0,0
8-9,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1,1,0,0,0
8-10,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1,1,0,0,0
9-1,2023-08-05 09:16:13,1998,SUCCESS,144595632782,100.0,1,1,0,0,0
9-2,2023-08-05 09:17:48,2093,RUN_TIMEOUT,None,None,3,3,0,0,0
9-3,2023-08-05 09:17:48,2093,SUCCESS,144595632782,100.0,1,1,0,0,0
9-4,2023-08-05 09:17:48,2093,SUCCESS,144595632782,100.0,2,2,0,0,0
9-5,2023-08-05 09:17:48,2093,SUCCESS,144595632782,100.0,1,1,0,0,0
9-6,2023-08-05 09:19:23,2188,RUN_TIMEOUT,None,None,5,5,0,0,0
9-7,2023-08-05 09:19:23,2188,SUCCESS,144595632782,100.0,1,1,0,0,0
9-8,2023-08-05 09:20:58,2283,RUN_TIMEOUT,None,None,3,3,0,0,0
9-9,2023-08-05 09:22:33,2378,RUN_TIMEOUT,None,None,4,4,0,0,0
9-10,2023-08-05 09:22:33,2378,SUCCESS,144595632782,100.0,1,1,0,0,0
10-1,2023-08-05 09:22:34,2379,SUCCESS,144595632782,100.0,1,1,0,0,0
10-2,2023-08-05 09:23:59,2464,SUCCESS,144629564467,100.02,3,3,0,0,0
10-3,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
10-4,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
10-5,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
10-6,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
10-7,2023-08-05 09:23:59,2464,RUN_TIMEOUT,None,None,5,5,0,0,0
10-8,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
10-9,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
10-10,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
11-1,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
11-2,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
11-3,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
11-4,2023-08-05 09:23:59,2464,SUCCESS,144595632782,100.0,1,1,0,0,0
11-5,2023-08-05 09:25:34,2559,RUN_TIMEOUT,None,None,4,4,0,0,0
11-6,2023-08-05 09:25:34,2559,SUCCESS,144595632782,100.0,1,1,0,0,0
11-7,2023-08-05 09:25:34,2559,SUCCESS,144595632782,100.0,1,1,0,0,0
11-8,2023-08-05 09:25:34,2559,SUCCESS,144595632782,100.0,1,1,0,0,0
11-9,2023-08-05 09:27:09,2654,RUN_TIMEOUT,None,None,2,2,0,0,0
11-10,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1,1,0,0,0
12-1,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1,1,0,0,0
12-2,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1,1,0,0,0
12-3,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1,1,0,0,0
12-4,2023-08-05 09:27:09,2654,SUCCESS,144595632782,100.0,1,1,0,0,0
12-5,2023-08-05 09:28:44,2749,RUN_TIMEOUT,None,None,4,4,0,0,0
12-6,2023-08-05 09:28:44,2749,SUCCESS,144595632782,100.0,1,1,0,0,0
12-7,2023-08-05 09:28:44,2749,SUCCESS,144595632782,100.0,1,1,0,0,0
12-8,2023-08-05 09:30:20,2845,RUN_TIMEOUT,None,None,3,3,0,0,0
12-9,2023-08-05 09:30:20,2845,SUCCESS,144595632782,100.0,1,1,0,0,0
12-10,2023-08-05 09:30:20,2845,SUCCESS,144595632782,100.0,1,1,0,0,0
13-1,2023-08-05 09:30:20,2845,SUCCESS,144595632782,100.0,1,1,0,0,0
13-2,2023-08-05 09:31:27,2912,SUCCESS,110570068688,76.47,4,4,0,0,0
13-3,2023-08-05 09:31:27,2912,SUCCESS,144595632782,100.0,1,1,0,0,0
13-4,2023-08-05 09:31:27,2912,SUCCESS,144595632782,100.0,1,1,0,0,0
