variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 04:55:47,0,INITIAL SUCCESS,51481985295,100,0,0,0,0,0
0-1,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-2,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-3,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-4,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-5,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-6,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-7,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-8,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-9,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-10,2023-08-19 04:55:47,38,SUCCESS,51481985295,100.0,0,0,0,0,0
0-11,2023-08-19 04:56:22,73,SUCCESS,58900802813,114.41,2,2,0,0,0
0-12,2023-08-19 04:56:23,74,COMPILE_CODE_ERROR,None,None,5,4,0,0,1
0-13,2023-08-19 04:57:00,111,SUCCESS,62180896348,120.78,3,3,0,0,0
0-14,2023-08-19 04:57:40,151,SUCCESS,64709428611,125.69,3,3,0,0,0
0-15,2023-08-19 04:57:40,151,SUCCESS,51481985295,100.0,1,1,0,0,0
0-16,2023-08-19 04:58:21,192,RUN_TIMEOUT,None,None,3,3,0,0,0
0-17,2023-08-19 04:58:21,192,SUCCESS,51481985295,100.0,0,0,0,0,0
0-18,2023-08-19 04:59:02,233,RUN_TIMEOUT,None,None,5,4,0,1,0
0-19,2023-08-19 04:59:02,233,COMPILE_CODE_ERROR,None,None,5,4,1,0,0
0-20,2023-08-19 04:59:03,234,COMPILE_CODE_ERROR,None,None,7,6,0,0,1
0-21,2023-08-19 04:59:36,267,SUCCESS,55152092607,107.13,2,2,0,0,0
0-22,2023-08-19 05:00:17,308,RUN_TIMEOUT,None,None,3,3,0,0,0
0-23,2023-08-19 05:00:48,339,SUCCESS,51479513756,100.0,1,1,0,0,0
0-24,2023-08-19 05:00:48,339,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
0-25,2023-08-19 05:00:49,340,COMPILE_CODE_ERROR,None,None,3,2,0,1,0
0-26,2023-08-19 05:00:52,343,RUN_CODE_ERROR,None,None,3,2,0,0,1
0-27,2023-08-19 05:01:33,384,RUN_TIMEOUT,None,None,5,4,1,0,0
0-28,2023-08-19 05:01:36,387,RUN_CODE_ERROR,None,None,4,3,0,1,0
0-29,2023-08-19 05:01:37,388,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-30,2023-08-19 05:01:37,388,COMPILE_CODE_ERROR,None,None,3,2,0,0,1
0-31,2023-08-19 05:02:18,429,RUN_TIMEOUT,None,None,4,4,0,0,0
0-32,2023-08-19 05:02:59,470,RUN_TIMEOUT,None,None,2,2,0,0,0
0-33,2023-08-19 05:02:59,470,COMPILE_CODE_ERROR,None,None,4,3,0,0,1
0-34,2023-08-19 05:03:00,471,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-35,2023-08-19 05:03:00,471,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-36,2023-08-19 05:03:01,472,COMPILE_CODE_ERROR,None,None,3,2,1,0,0
0-37,2023-08-19 05:03:24,495,SUCCESS,36527969814,70.95,5,4,0,1,0
0-38,2023-08-19 05:04:05,536,RUN_TIMEOUT,None,None,1,1,0,0,0
0-39,2023-08-19 05:04:05,536,COMPILE_CODE_ERROR,None,None,5,4,0,1,0
0-40,2023-08-19 05:04:06,537,COMPILE_CODE_ERROR,None,None,4,3,1,0,0
0-41,2023-08-19 05:04:06,537,COMPILE_CODE_ERROR,None,None,2,1,0,0,1
0-42,2023-08-19 05:04:37,568,SUCCESS,51611326553,100.25,1,1,0,0,0
0-43,2023-08-19 05:04:38,569,COMPILE_CODE_ERROR,None,None,4,3,0,1,0
0-44,2023-08-19 05:04:38,569,SUCCESS,51481985295,100.0,0,0,0,0,0
0-45,2023-08-19 05:04:41,572,RUN_CODE_ERROR,None,None,1,0,1,0,0
0-46,2023-08-19 05:05:12,603,SUCCESS,51490066546,100.02,1,0,1,0,0
0-47,2023-08-19 05:05:13,604,COMPILE_CODE_ERROR,None,None,2,1,1,0,0
0-48,2023-08-19 05:05:16,607,RUN_CODE_ERROR,None,None,6,5,0,1,0
0-49,2023-08-19 05:05:57,648,RUN_TIMEOUT,None,None,3,3,0,0,0
0-50,2023-08-19 05:05:57,648,COMPILE_CODE_ERROR,None,None,2,1,0,1,0
0-51,2023-08-19 05:06:30,681,SUCCESS,53001593323,102.95,5,5,0,0,0
