variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-04 21:08:27,0,INITIAL SUCCESS,51485158547,100,0,0,0,0,0
0-1,2023-08-04 21:08:27,40,SUCCESS,51485158547,100.0,0,0,0,0,0
0-2,2023-08-04 21:08:27,40,SUCCESS,51485158547,100.0,0,0,0,0,0
0-3,2023-08-04 21:08:27,40,SUCCESS,51485158547,100.0,2,2,0,0,0
0-4,2023-08-04 21:09:08,81,RUN_TIMEOUT,None,None,4,4,0,0,0
0-5,2023-08-04 21:09:50,123,RUN_TIMEOUT,None,None,4,4,0,0,0
0-6,2023-08-04 21:10:31,164,RUN_TIMEOUT,None,None,2,2,0,0,0
0-7,2023-08-04 21:11:12,205,RUN_TIMEOUT,None,None,2,2,0,0,0
0-8,2023-08-04 21:11:46,239,SUCCESS,51494254638,100.02,2,2,0,0,0
0-9,2023-08-04 21:11:46,239,SUCCESS,51485158547,100.0,0,0,0,0,0
0-10,2023-08-04 21:12:27,280,RUN_TIMEOUT,None,None,2,2,0,0,0
1-1,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,2,2,0,0,0
1-2,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,1,1,0,0,0
1-3,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,0,0,0,0,0
1-4,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,0,0,0,0,0
1-5,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,0,0,0,0,0
1-6,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,0,0,0,0,0
1-7,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,2,2,0,0,0
1-8,2023-08-04 21:12:27,280,SUCCESS,51485158547,100.0,2,2,0,0,0
1-9,2023-08-04 21:13:01,314,SUCCESS,52663691587,102.29,1,1,0,0,0
1-10,2023-08-04 21:13:43,356,RUN_TIMEOUT,None,None,2,2,0,0,0
2-1,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,2,2,0,0,0
2-2,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,1,1,0,0,0
2-3,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,2,2,0,0,0
2-4,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,1,1,0,0,0
2-5,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
2-6,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
2-7,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
2-8,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
2-9,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
2-10,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
3-1,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,2,2,0,0,0
3-2,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,1,1,0,0,0
3-3,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,1,1,0,0,0
3-4,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
3-5,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,2,2,0,0,0
3-6,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,2,2,0,0,0
3-7,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,1,1,0,0,0
3-8,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,1,1,0,0,0
3-9,2023-08-04 21:13:43,356,SUCCESS,51485158547,100.0,0,0,0,0,0
3-10,2023-08-04 21:14:24,397,RUN_TIMEOUT,None,None,5,5,0,0,0
4-1,2023-08-04 21:14:24,397,SUCCESS,51485158547,100.0,1,1,0,0,0
4-2,2023-08-04 21:14:24,397,SUCCESS,51485158547,100.0,1,1,0,0,0
4-3,2023-08-04 21:14:24,397,SUCCESS,51485158547,100.0,2,2,0,0,0
4-4,2023-08-04 21:14:24,397,SUCCESS,51485158547,100.0,2,2,0,0,0
4-5,2023-08-04 21:14:24,397,SUCCESS,51485158547,100.0,2,2,0,0,0
4-6,2023-08-04 21:14:55,428,SUCCESS,46420168742,90.16,5,5,0,0,0
4-7,2023-08-04 21:14:55,428,SUCCESS,51485158547,100.0,1,1,0,0,0
4-8,2023-08-04 21:14:55,428,SUCCESS,51485158547,100.0,1,1,0,0,0
4-9,2023-08-04 21:14:55,428,SUCCESS,51485158547,100.0,1,1,0,0,0
4-10,2023-08-04 21:14:55,428,SUCCESS,51485158547,100.0,2,2,0,0,0
5-1,2023-08-04 21:15:36,469,RUN_TIMEOUT,None,None,8,8,0,0,0
5-2,2023-08-04 21:15:36,469,SUCCESS,51485158547,100.0,1,1,0,0,0
5-3,2023-08-04 21:15:36,469,SUCCESS,51485158547,100.0,2,2,0,0,0
5-4,2023-08-04 21:15:36,469,SUCCESS,51485158547,100.0,1,1,0,0,0
5-5,2023-08-04 21:15:36,469,SUCCESS,51485158547,100.0,1,1,0,0,0
5-6,2023-08-04 21:16:18,511,RUN_TIMEOUT,None,None,7,7,0,0,0
5-7,2023-08-04 21:16:18,511,SUCCESS,51485158547,100.0,1,1,0,0,0
5-8,2023-08-04 21:16:18,511,SUCCESS,51485158547,100.0,1,1,0,0,0
5-9,2023-08-04 21:16:18,511,SUCCESS,51485158547,100.0,1,1,0,0,0
5-10,2023-08-04 21:16:51,544,SUCCESS,47942395677,93.12,6,6,0,0,0
6-1,2023-08-04 21:17:32,585,RUN_TIMEOUT,None,None,5,5,0,0,0
6-2,2023-08-04 21:17:57,610,SUCCESS,36491090825,70.88,2,2,0,0,0
6-3,2023-08-04 21:17:57,610,SUCCESS,51485158547,100.0,1,1,0,0,0
6-4,2023-08-04 21:18:38,651,RUN_TIMEOUT,None,None,7,7,0,0,0
6-5,2023-08-04 21:18:38,651,SUCCESS,51485158547,100.0,1,1,0,0,0
6-6,2023-08-04 21:18:38,651,SUCCESS,51485158547,100.0,1,1,0,0,0
6-7,2023-08-04 21:18:38,651,SUCCESS,47942395677,93.12,6,6,0,0,0
6-8,2023-08-04 21:18:38,651,SUCCESS,47942395677,93.12,6,6,0,0,0
6-9,2023-08-04 21:18:38,651,SUCCESS,51485158547,100.0,2,2,0,0,0
6-10,2023-08-04 21:18:38,651,SUCCESS,51485158547,100.0,2,2,0,0,0
7-1,2023-08-04 21:19:03,676,SUCCESS,36479006011,70.85,3,3,0,0,0
7-2,2023-08-04 21:19:35,708,SUCCESS,47949504780,93.13,6,6,0,0,0
7-3,2023-08-04 21:19:35,708,SUCCESS,36491090825,70.88,2,2,0,0,0
7-4,2023-08-04 21:19:35,708,SUCCESS,51485158547,100.0,1,1,0,0,0
7-5,2023-08-04 21:19:35,708,SUCCESS,47942395677,93.12,6,6,0,0,0
7-6,2023-08-04 21:19:35,708,SUCCESS,47942395677,93.12,6,6,0,0,0
7-7,2023-08-04 21:20:00,733,SUCCESS,36493919828,70.88,4,4,0,0,0
7-8,2023-08-04 21:20:33,766,SUCCESS,47925616094,93.09,6,6,0,0,0
7-9,2023-08-04 21:20:33,766,SUCCESS,51485158547,100.0,1,1,0,0,0
7-10,2023-08-04 21:20:33,766,SUCCESS,36491090825,70.88,2,2,0,0,0
8-1,2023-08-04 21:20:57,790,SUCCESS,36491016046,70.88,3,3,0,0,0
8-2,2023-08-04 21:21:38,831,RUN_TIMEOUT,None,None,4,4,0,0,0
8-3,2023-08-04 21:21:38,831,SUCCESS,36491090825,70.88,2,2,0,0,0
8-4,2023-08-04 21:22:19,872,RUN_TIMEOUT,None,None,5,5,0,0,0
8-5,2023-08-04 21:22:20,873,SUCCESS,47942395677,93.12,6,6,0,0,0
8-6,2023-08-04 21:22:20,873,SUCCESS,36491090825,70.88,2,2,0,0,0
8-7,2023-08-04 21:22:45,898,SUCCESS,39182722637,76.1,7,7,0,0,0
8-8,2023-08-04 21:22:45,898,SUCCESS,36493919828,70.88,4,4,0,0,0
8-9,2023-08-04 21:22:45,898,SUCCESS,36491090825,70.88,2,2,0,0,0
8-10,2023-08-04 21:22:45,898,SUCCESS,36491090825,70.88,2,2,0,0,0
9-1,2023-08-04 21:23:09,922,SUCCESS,36473070229,70.84,3,3,0,0,0
9-2,2023-08-04 21:23:09,922,SUCCESS,36473070229,70.84,3,3,0,0,0
9-3,2023-08-04 21:23:34,947,SUCCESS,36472065242,70.84,3,3,0,0,0
9-4,2023-08-04 21:23:34,947,SUCCESS,36491090825,70.88,2,2,0,0,0
9-5,2023-08-04 21:24:15,988,RUN_TIMEOUT,None,None,9,9,0,0,0
9-6,2023-08-04 21:24:15,988,SUCCESS,36491090825,70.88,2,2,0,0,0
9-7,2023-08-04 21:24:15,988,SUCCESS,36491090825,70.88,2,2,0,0,0
9-8,2023-08-04 21:24:56,1029,RUN_TIMEOUT,None,None,3,3,0,0,0
9-9,2023-08-04 21:24:56,1029,SUCCESS,36491090825,70.88,2,2,0,0,0
9-10,2023-08-04 21:24:56,1029,SUCCESS,36491090825,70.88,2,2,0,0,0
10-1,2023-08-04 21:24:57,1030,SUCCESS,36472065242,70.84,3,3,0,0,0
10-2,2023-08-04 21:24:57,1030,SUCCESS,36473070229,70.84,3,3,0,0,0
10-3,2023-08-04 21:24:57,1030,SUCCESS,36472065242,70.84,3,3,0,0,0
10-4,2023-08-04 21:25:30,1063,SUCCESS,51617144923,100.26,4,4,0,0,0
10-5,2023-08-04 21:25:30,1063,SUCCESS,36491090825,70.88,2,2,0,0,0
10-6,2023-08-04 21:25:30,1063,SUCCESS,36473070229,70.84,3,3,0,0,0
10-7,2023-08-04 21:26:12,1105,RUN_TIMEOUT,None,None,4,4,0,0,0
10-8,2023-08-04 21:26:12,1105,SUCCESS,36473070229,70.84,3,3,0,0,0
10-9,2023-08-04 21:26:53,1146,RUN_TIMEOUT,None,None,5,5,0,0,0
10-10,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
11-1,2023-08-04 21:26:53,1146,SUCCESS,36472065242,70.84,3,3,0,0,0
11-2,2023-08-04 21:26:53,1146,SUCCESS,36472065242,70.84,3,3,0,0,0
11-3,2023-08-04 21:26:53,1146,SUCCESS,36472065242,70.84,3,3,0,0,0
11-4,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
11-5,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
11-6,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
11-7,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
11-8,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
11-9,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
11-10,2023-08-04 21:26:53,1146,SUCCESS,36473070229,70.84,3,3,0,0,0
12-1,2023-08-04 21:26:53,1146,SUCCESS,36472065242,70.84,3,3,0,0,0
12-2,2023-08-04 21:26:53,1146,SUCCESS,36472065242,70.84,3,3,0,0,0
12-3,2023-08-04 21:26:53,1146,SUCCESS,36472065242,70.84,3,3,0,0,0
12-4,2023-08-04 21:27:34,1187,RUN_TIMEOUT,None,None,4,4,0,0,0
12-5,2023-08-04 21:27:34,1187,SUCCESS,36472065242,70.84,3,3,0,0,0
12-6,2023-08-04 21:27:34,1187,SUCCESS,36472065242,70.84,3,3,0,0,0
12-7,2023-08-04 21:28:04,1217,SUCCESS,45170680911,87.74,5,5,0,0,0
12-8,2023-08-04 21:28:44,1257,SUCCESS,64262182483,124.82,5,5,0,0,0
12-9,2023-08-04 21:28:44,1257,SUCCESS,36472065242,70.84,3,3,0,0,0
12-10,2023-08-04 21:29:25,1298,RUN_TIMEOUT,None,None,6,6,0,0,0
13-1,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-2,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-3,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-4,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-5,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-6,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-7,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-8,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-9,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
13-10,2023-08-04 21:29:25,1298,SUCCESS,36472065242,70.84,3,3,0,0,0
14-1,2023-08-04 21:30:07,1340,RUN_TIMEOUT,None,None,5,5,0,0,0
14-2,2023-08-04 21:30:07,1340,SUCCESS,36472065242,70.84,3,3,0,0,0
14-3,2023-08-04 21:30:48,1381,SUCCESS,64064538506,124.43,9,9,0,0,0
14-4,2023-08-04 21:30:48,1381,SUCCESS,36472065242,70.84,3,3,0,0,0
14-5,2023-08-04 21:31:14,1407,SUCCESS,39224953696,76.19,4,4,0,0,0
14-6,2023-08-04 21:31:14,1407,SUCCESS,36472065242,70.84,3,3,0,0,0
14-7,2023-08-04 21:31:14,1407,SUCCESS,36472065242,70.84,3,3,0,0,0
14-8,2023-08-04 21:31:14,1407,SUCCESS,36472065242,70.84,3,3,0,0,0
14-9,2023-08-04 21:31:14,1407,SUCCESS,36472065242,70.84,3,3,0,0,0
14-10,2023-08-04 21:31:14,1407,SUCCESS,36472065242,70.84,3,3,0,0,0
15-1,2023-08-04 21:31:14,1407,SUCCESS,36472065242,70.84,3,3,0,0,0
15-2,2023-08-04 21:31:55,1448,RUN_TIMEOUT,None,None,7,7,0,0,0
15-3,2023-08-04 21:31:55,1448,SUCCESS,36472065242,70.84,3,3,0,0,0
15-4,2023-08-04 21:31:55,1448,SUCCESS,36472065242,70.84,3,3,0,0,0
15-5,2023-08-04 21:31:55,1448,SUCCESS,36472065242,70.84,3,3,0,0,0
15-6,2023-08-04 21:32:37,1490,RUN_TIMEOUT,None,None,4,4,0,0,0
15-7,2023-08-04 21:32:37,1490,SUCCESS,36472065242,70.84,3,3,0,0,0
15-8,2023-08-04 21:33:18,1531,RUN_TIMEOUT,None,None,4,4,0,0,0
15-9,2023-08-04 21:33:18,1531,SUCCESS,36472065242,70.84,3,3,0,0,0
15-10,2023-08-04 21:33:18,1531,SUCCESS,36472065242,70.84,3,3,0,0,0
16-1,2023-08-04 21:33:18,1531,RUN_TIMEOUT,None,None,4,4,0,0,0
