variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 17:46:42,0,INITIAL SUCCESS,144616903609,100,0,0,0,0,0
0-1,2023-08-19 17:46:42,90,SUCCESS,144616903609,100.0,0,0,0,0,0
0-2,2023-08-19 17:46:42,90,SUCCESS,144616903609,100.0,0,0,0,0,0
0-3,2023-08-19 17:46:42,90,SUCCESS,144616903609,100.0,0,0,0,0,0
0-4,2023-08-19 17:46:42,90,SUCCESS,144616903609,100.0,0,0,0,0,0
0-5,2023-08-19 17:46:42,90,SUCCESS,144616903609,100.0,0,0,0,0,0
0-6,2023-08-19 17:46:42,90,SUCCESS,144616903609,100.0,0,0,0,0,0
0-7,2023-08-19 17:46:42,90,SUCCESS,144616903609,100.0,0,0,0,0,0
0-8,2023-08-19 17:46:43,91,SUCCESS,144616903609,100.0,0,0,0,0,0
0-9,2023-08-19 17:46:43,91,SUCCESS,144616903609,100.0,0,0,0,0,0
0-10,2023-08-19 17:46:43,91,SUCCESS,144616903609,100.0,0,0,0,0,0
0-11,2023-08-19 17:46:43,91,SUCCESS,144616903609,100.0,0,0,0,0,0
0-12,2023-08-19 17:46:43,91,SUCCESS,144616903609,100.0,0,0,0,0,0
0-13,2023-08-19 17:46:43,91,SUCCESS,144616903609,100.0,0,0,0,0,0
0-14,2023-08-19 17:46:43,91,SUCCESS,144616903609,100.0,0,0,0,0,0
0-15,2023-08-19 17:46:43,91,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-16,2023-08-19 17:46:43,91,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-17,2023-08-19 17:48:08,176,SUCCESS,144601918951,99.99,1,0,1,0,0
0-18,2023-08-19 17:48:12,180,RUN_CODE_ERROR,None,None,1,0,0,0,1
0-19,2023-08-19 17:49:35,263,SUCCESS,144633646586,100.01,1,0,0,0,1
0-20,2023-08-19 17:50:58,346,SUCCESS,144616926639,100.0,1,0,0,0,1
0-21,2023-08-19 17:50:58,346,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-22,2023-08-19 17:50:59,347,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-23,2023-08-19 17:52:22,430,SUCCESS,144592900262,99.98,1,0,0,1,0
0-24,2023-08-19 17:52:23,431,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-25,2023-08-19 17:53:58,526,RUN_TIMEOUT,None,None,1,0,0,0,1
0-26,2023-08-19 17:53:58,526,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-27,2023-08-19 17:53:58,526,SUCCESS,144616903609,100.0,0,0,0,0,0
0-28,2023-08-19 17:55:22,610,SUCCESS,144613267306,100.0,1,0,0,1,0
0-29,2023-08-19 17:55:22,610,SUCCESS,144616903609,100.0,0,0,0,0,0
0-30,2023-08-19 17:55:25,613,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-31,2023-08-19 17:55:25,613,SUCCESS,144616903609,100.0,0,0,0,0,0
0-32,2023-08-19 17:55:25,613,SUCCESS,144616903609,100.0,0,0,0,0,0
0-33,2023-08-19 17:55:26,614,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-34,2023-08-19 17:55:29,617,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-35,2023-08-19 17:55:29,617,SUCCESS,144616903609,100.0,0,0,0,0,0
0-36,2023-08-19 17:55:29,617,SUCCESS,144616903609,100.0,0,0,0,0,0
0-37,2023-08-19 17:55:29,617,SUCCESS,144616903609,100.0,0,0,0,0,0
0-38,2023-08-19 17:56:53,701,SUCCESS,144608577384,99.99,1,0,1,0,0
0-39,2023-08-19 17:56:53,701,SUCCESS,144616903609,100.0,0,0,0,0,0
0-40,2023-08-19 17:56:53,701,SUCCESS,144616903609,100.0,0,0,0,0,0
0-41,2023-08-19 17:58:16,784,SUCCESS,144606568684,99.99,1,0,1,0,0
0-42,2023-08-19 17:58:19,787,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-43,2023-08-19 17:58:19,787,SUCCESS,144616903609,100.0,0,0,0,0,0
0-44,2023-08-19 17:58:19,787,SUCCESS,144616903609,100.0,0,0,0,0,0
0-45,2023-08-19 17:59:43,871,SUCCESS,144612944275,100.0,1,0,0,0,1
0-46,2023-08-19 17:59:43,871,SUCCESS,144616903609,100.0,0,0,0,0,0
0-47,2023-08-19 17:59:46,874,RUN_CODE_ERROR,None,None,1,0,0,1,0
0-48,2023-08-19 17:59:47,875,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-49,2023-08-19 17:59:47,875,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
0-50,2023-08-19 17:59:47,875,SUCCESS,144616903609,100.0,0,0,0,0,0
0-51,2023-08-19 18:01:11,959,SUCCESS,145168525175,100.38,1,0,0,1,0
0-52,2023-08-19 18:01:11,959,SUCCESS,144616903609,100.0,0,0,0,0,0
0-53,2023-08-19 18:01:11,959,SUCCESS,144616903609,100.0,0,0,0,0,0
0-54,2023-08-19 18:01:11,959,SUCCESS,144616903609,100.0,0,0,0,0,0
0-55,2023-08-19 18:01:11,959,SUCCESS,144616903609,100.0,0,0,0,0,0
0-56,2023-08-19 18:02:35,1043,SUCCESS,144618647608,100.0,1,0,1,0,0
0-57,2023-08-19 18:04:10,1138,RUN_TIMEOUT,None,None,1,0,1,0,0
0-58,2023-08-19 18:04:10,1138,SUCCESS,144616903609,100.0,0,0,0,0,0
0-59,2023-08-19 18:04:10,1138,SUCCESS,144616903609,100.0,0,0,0,0,0
0-60,2023-08-19 18:04:10,1138,SUCCESS,144616903609,100.0,0,0,0,0,0
0-61,2023-08-19 18:04:10,1138,SUCCESS,144616903609,100.0,0,0,0,0,0
0-62,2023-08-19 18:04:10,1138,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-63,2023-08-19 18:04:10,1138,SUCCESS,144616903609,100.0,0,0,0,0,0
0-64,2023-08-19 18:04:11,1139,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
0-65,2023-08-19 18:04:11,1139,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-66,2023-08-19 18:04:11,1139,SUCCESS,144616903609,100.0,0,0,0,0,0
0-67,2023-08-19 18:04:11,1139,SUCCESS,144616903609,100.0,0,0,0,0,0
0-68,2023-08-19 18:04:11,1139,SUCCESS,144616903609,100.0,0,0,0,0,0
0-69,2023-08-19 18:05:46,1234,RUN_TIMEOUT,None,None,1,0,1,0,0
0-70,2023-08-19 18:07:08,1316,SUCCESS,145027000069,100.28,1,0,1,0,0
0-71,2023-08-19 18:07:08,1316,SUCCESS,144616903609,100.0,0,0,0,0,0
0-72,2023-08-19 18:07:08,1316,SUCCESS,144616903609,100.0,0,0,0,0,0
0-73,2023-08-19 18:07:08,1316,SUCCESS,144616903609,100.0,0,0,0,0,0
0-74,2023-08-19 18:07:08,1316,SUCCESS,144616903609,100.0,0,0,0,0,0
0-75,2023-08-19 18:07:08,1316,SUCCESS,144616903609,100.0,0,0,0,0,0
0-76,2023-08-19 18:07:16,1324,RUN_CODE_ERROR,None,None,1,0,1,0,0
0-77,2023-08-19 18:07:16,1324,SUCCESS,144616903609,100.0,0,0,0,0,0
0-78,2023-08-19 18:07:16,1324,SUCCESS,144616903609,100.0,0,0,0,0,0
0-79,2023-08-19 18:07:16,1324,SUCCESS,144616903609,100.0,0,0,0,0,0
0-80,2023-08-19 18:07:16,1324,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
0-81,2023-08-19 18:07:16,1324,SUCCESS,144616903609,100.0,0,0,0,0,0
0-82,2023-08-19 18:07:16,1324,SUCCESS,144616903609,100.0,0,0,0,0,0
