variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-18 19:21:17,0,INITIAL SUCCESS,81325044849,100,0,0,0,0,0
0-1,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-2,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-3,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-4,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-5,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-6,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-7,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-8,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-9,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-10,2023-08-18 19:21:17,56,SUCCESS,81325044849,100.0,0,0,0,0,0
0-11,2023-08-18 19:22:16,115,RUN_TIMEOUT,None,None,1,1,0,0,0
0-12,2023-08-18 19:23:15,174,RUN_TIMEOUT,None,None,2,2,0,0,0
0-13,2023-08-18 19:23:15,174,SUCCESS,81325044849,100.0,0,0,0,0,0
0-14,2023-08-18 19:24:14,233,RUN_TIMEOUT,None,None,2,2,0,0,0
0-15,2023-08-18 19:25:08,287,SUCCESS,87529935286,107.63,5,5,0,0,0
0-16,2023-08-18 19:26:08,347,RUN_TIMEOUT,None,None,3,3,0,0,0
0-17,2023-08-18 19:27:07,406,RUN_TIMEOUT,None,None,2,2,0,0,0
0-18,2023-08-18 19:28:02,461,SUCCESS,92593868940,113.86,5,5,0,0,0
0-19,2023-08-18 19:29:01,520,RUN_TIMEOUT,None,None,3,3,0,0,0
0-20,2023-08-18 19:29:38,557,SUCCESS,61527122863,75.66,2,2,0,0,0
0-21,2023-08-18 19:29:38,557,SUCCESS,81325044849,100.0,0,0,0,0,0
0-22,2023-08-18 19:30:33,612,SUCCESS,91340191490,112.31,2,2,0,0,0
0-23,2023-08-18 19:31:21,660,SUCCESS,81320768698,99.99,1,1,0,0,0
0-24,2023-08-18 19:32:20,719,RUN_TIMEOUT,None,None,2,2,0,0,0
0-25,2023-08-18 19:33:19,778,RUN_TIMEOUT,None,None,4,4,0,0,0
0-26,2023-08-18 19:34:18,837,RUN_TIMEOUT,None,None,5,5,0,0,0
0-27,2023-08-18 19:35:17,896,RUN_TIMEOUT,None,None,2,2,0,0,0
0-28,2023-08-18 19:36:16,955,RUN_TIMEOUT,None,None,2,2,0,0,0
0-29,2023-08-18 19:36:16,955,SUCCESS,81325044849,100.0,1,1,0,0,0
0-30,2023-08-18 19:36:17,956,SUCCESS,81325044849,100.0,1,1,0,0,0
0-31,2023-08-18 19:37:16,1015,RUN_TIMEOUT,None,None,3,3,0,0,0
0-32,2023-08-18 19:38:04,1063,SUCCESS,81080292430,99.7,3,3,0,0,0
0-33,2023-08-18 19:38:04,1063,SUCCESS,81325044849,100.0,0,0,0,0,0
0-34,2023-08-18 19:39:03,1122,RUN_TIMEOUT,None,None,1,1,0,0,0
0-35,2023-08-18 19:40:02,1181,RUN_TIMEOUT,None,None,6,6,0,0,0
0-36,2023-08-18 19:41:02,1241,RUN_TIMEOUT,None,None,2,2,0,0,0
0-37,2023-08-18 19:42:01,1300,RUN_TIMEOUT,None,None,5,5,0,0,0
0-38,2023-08-18 19:42:44,1343,SUCCESS,72946720702,89.7,3,3,0,0,0
0-39,2023-08-18 19:43:43,1402,RUN_TIMEOUT,None,None,1,1,0,0,0
0-40,2023-08-18 19:44:36,1455,SUCCESS,105392834234,129.59,4,4,0,0,0
0-41,2023-08-18 19:45:20,1499,SUCCESS,71124360894,87.46,1,1,0,0,0
0-42,2023-08-18 19:46:19,1558,RUN_TIMEOUT,None,None,5,5,0,0,0
0-43,2023-08-18 19:47:18,1617,RUN_TIMEOUT,None,None,4,4,0,0,0
0-44,2023-08-18 19:48:18,1677,RUN_TIMEOUT,None,None,3,3,0,0,0
0-45,2023-08-18 19:48:18,1677,SUCCESS,81325044849,100.0,0,0,0,0,0
0-46,2023-08-18 19:49:17,1736,RUN_TIMEOUT,None,None,5,5,0,0,0
0-47,2023-08-18 19:50:05,1784,SUCCESS,81318048438,99.99,1,1,0,0,0
0-48,2023-08-18 19:51:04,1843,RUN_TIMEOUT,None,None,3,3,0,0,0
0-49,2023-08-18 19:52:03,1902,RUN_TIMEOUT,None,None,3,3,0,0,0
0-50,2023-08-18 19:52:03,1902,SUCCESS,81325044849,100.0,1,1,0,0,0
0-51,2023-08-18 19:53:02,1961,RUN_TIMEOUT,None,None,3,3,0,0,0
0-52,2023-08-18 19:54:01,2020,RUN_TIMEOUT,None,None,1,1,0,0,0
0-53,2023-08-18 19:55:00,2079,RUN_TIMEOUT,None,None,1,1,0,0,0
0-54,2023-08-18 19:55:45,2124,SUCCESS,73728799897,90.66,5,5,0,0,0
0-55,2023-08-18 19:55:45,2124,SUCCESS,81325044849,100.0,0,0,0,0,0
0-56,2023-08-18 19:56:45,2184,RUN_TIMEOUT,None,None,5,5,0,0,0
0-57,2023-08-18 19:57:44,2243,RUN_TIMEOUT,None,None,2,2,0,0,0
0-58,2023-08-18 19:58:39,2298,SUCCESS,92319755689,113.52,1,1,0,0,0
0-59,2023-08-18 19:59:28,2347,SUCCESS,82577511977,101.54,5,5,0,0,0
0-60,2023-08-18 20:00:23,2402,SUCCESS,92043423050,113.18,3,3,0,0,0
0-61,2023-08-18 20:01:22,2461,SUCCESS,99010262172,121.75,3,3,0,0,0
0-62,2023-08-18 20:02:21,2520,RUN_TIMEOUT,None,None,5,5,0,0,0
0-63,2023-08-18 20:03:15,2574,SUCCESS,89933272150,110.58,3,3,0,0,0
0-64,2023-08-18 20:04:14,2633,RUN_TIMEOUT,None,None,4,4,0,0,0
0-65,2023-08-18 20:05:13,2692,RUN_TIMEOUT,None,None,1,1,0,0,0
0-66,2023-08-18 20:06:12,2751,RUN_TIMEOUT,None,None,4,4,0,0,0
0-67,2023-08-18 20:07:00,2799,SUCCESS,77997306413,95.91,2,2,0,0,0
0-68,2023-08-18 20:07:00,2799,SUCCESS,81325044849,100.0,0,0,0,0,0
0-69,2023-08-18 20:07:45,2844,SUCCESS,73833183569,90.79,2,2,0,0,0
0-70,2023-08-18 20:08:44,2903,RUN_TIMEOUT,None,None,3,3,0,0,0
0-71,2023-08-18 20:09:33,2952,SUCCESS,81296309276,99.96,1,1,0,0,0
0-72,2023-08-18 20:10:32,3011,RUN_TIMEOUT,None,None,6,6,0,0,0
0-73,2023-08-18 20:10:32,3011,SUCCESS,81325044849,100.0,2,2,0,0,0
0-74,2023-08-18 20:11:30,3069,SUCCESS,99383484406,122.21,2,2,0,0,0
0-75,2023-08-18 20:12:29,3128,RUN_TIMEOUT,None,None,2,2,0,0,0
0-76,2023-08-18 20:13:28,3187,RUN_TIMEOUT,None,None,4,4,0,0,0
0-77,2023-08-18 20:14:14,3233,SUCCESS,73465893682,90.34,6,6,0,0,0
0-78,2023-08-18 20:15:02,3281,SUCCESS,81352326628,100.03,2,2,0,0,0
0-79,2023-08-18 20:15:40,3319,SUCCESS,61439543330,75.55,4,4,0,0,0
0-80,2023-08-18 20:16:39,3378,RUN_TIMEOUT,None,None,1,1,0,0,0
0-81,2023-08-18 20:17:29,3428,SUCCESS,81227945956,99.88,1,1,0,0,0
0-82,2023-08-18 20:18:28,3487,RUN_TIMEOUT,None,None,2,2,0,0,0
0-83,2023-08-18 20:19:27,3546,RUN_TIMEOUT,None,None,6,6,0,0,0
0-84,2023-08-18 20:20:26,3605,RUN_TIMEOUT,None,None,2,2,0,0,0
0-85,2023-08-18 20:21:25,3664,RUN_TIMEOUT,None,None,3,3,0,0,0
0-86,2023-08-18 20:22:14,3713,SUCCESS,81303712188,99.97,1,1,0,0,0
0-87,2023-08-18 20:22:52,3751,SUCCESS,61255348135,75.32,2,2,0,0,0
0-88,2023-08-18 20:23:37,3796,SUCCESS,73874243491,90.84,3,3,0,0,0
0-89,2023-08-18 20:24:36,3855,RUN_TIMEOUT,None,None,2,2,0,0,0
0-90,2023-08-18 20:25:35,3914,RUN_TIMEOUT,None,None,4,4,0,0,0
0-91,2023-08-18 20:26:34,3973,RUN_TIMEOUT,None,None,2,2,0,0,0
0-92,2023-08-18 20:27:33,4032,RUN_TIMEOUT,None,None,2,2,0,0,0
0-93,2023-08-18 20:28:32,4091,RUN_TIMEOUT,None,None,3,3,0,0,0
0-94,2023-08-18 20:29:28,4147,SUCCESS,92312930903,113.51,1,1,0,0,0
0-95,2023-08-18 20:30:27,4206,RUN_TIMEOUT,None,None,2,2,0,0,0
0-96,2023-08-18 20:31:26,4265,RUN_TIMEOUT,None,None,5,5,0,0,0
0-97,2023-08-18 20:32:25,4324,SUCCESS,97882576658,120.36,4,4,0,0,0
0-98,2023-08-18 20:33:24,4383,RUN_TIMEOUT,None,None,2,2,0,0,0
0-99,2023-08-18 20:34:23,4442,RUN_TIMEOUT,None,None,3,3,0,0,0
0-100,2023-08-18 20:35:22,4501,RUN_TIMEOUT,None,None,5,5,0,0,0
1-1,2023-08-18 20:36:19,4558,SUCCESS,97348322622,119.7,5,5,0,0,0
1-2,2023-08-18 20:36:57,4596,SUCCESS,61460679048,75.57,4,4,0,0,0
1-3,2023-08-18 20:37:34,4633,SUCCESS,61555520034,75.69,2,2,0,0,0
1-4,2023-08-18 20:38:14,4673,SUCCESS,63933329741,78.61,3,3,0,0,0
1-5,2023-08-18 20:39:13,4732,RUN_TIMEOUT,None,None,4,4,0,0,0
1-6,2023-08-18 20:40:12,4791,RUN_TIMEOUT,None,None,8,8,0,0,0
1-7,2023-08-18 20:41:11,4850,RUN_TIMEOUT,None,None,4,4,0,0,0
1-8,2023-08-18 20:42:03,4902,SUCCESS,86063580122,105.83,4,4,0,0,0
1-9,2023-08-18 20:42:52,4951,SUCCESS,81348580145,100.03,3,3,0,0,0
1-10,2023-08-18 20:43:33,4992,SUCCESS,68192371004,83.85,3,3,0,0,0
1-11,2023-08-18 20:43:33,4992,SUCCESS,81325044849,100.0,0,0,0,0,0
1-12,2023-08-18 20:44:17,5036,SUCCESS,71122672749,87.45,1,1,0,0,0
1-13,2023-08-18 20:45:16,5095,RUN_TIMEOUT,None,None,4,4,0,0,0
1-14,2023-08-18 20:46:15,5154,RUN_TIMEOUT,None,None,1,1,0,0,0
1-15,2023-08-18 20:47:01,5200,SUCCESS,74149452238,91.18,2,2,0,0,0
1-16,2023-08-18 20:48:01,5260,RUN_TIMEOUT,None,None,5,5,0,0,0
1-17,2023-08-18 20:48:01,5260,SUCCESS,61555520034,75.69,2,2,0,0,0
1-18,2023-08-18 20:48:01,5260,SUCCESS,81325044849,100.0,0,0,0,0,0
1-19,2023-08-18 20:48:57,5316,SUCCESS,93080617419,114.46,2,2,0,0,0
1-20,2023-08-18 20:49:52,5371,SUCCESS,89819608769,110.45,4,4,0,0,0
1-21,2023-08-18 20:50:47,5426,SUCCESS,93131226975,114.52,2,2,0,0,0
1-22,2023-08-18 20:50:47,5426,SUCCESS,81325044849,100.0,0,0,0,0,0
1-23,2023-08-18 20:51:36,5475,SUCCESS,81318259289,99.99,1,1,0,0,0
1-24,2023-08-18 20:52:35,5534,RUN_TIMEOUT,None,None,3,3,0,0,0
1-25,2023-08-18 20:53:20,5579,SUCCESS,71111872579,87.44,2,2,0,0,0
1-26,2023-08-18 20:54:07,5626,SUCCESS,77950860696,95.85,2,2,0,0,0
1-27,2023-08-18 20:54:07,5626,SUCCESS,81325044849,100.0,0,0,0,0,0
1-28,2023-08-18 20:54:07,5626,SUCCESS,81325044849,100.0,0,0,0,0,0
1-29,2023-08-18 20:55:06,5685,RUN_TIMEOUT,None,None,5,5,0,0,0
1-30,2023-08-18 20:56:05,5744,RUN_TIMEOUT,None,None,4,4,0,0,0
1-31,2023-08-18 20:56:54,5793,SUCCESS,79815185584,98.14,5,5,0,0,0
1-32,2023-08-18 20:57:54,5853,RUN_TIMEOUT,None,None,7,7,0,0,0
1-33,2023-08-18 20:58:52,5911,SUCCESS,98005427160,120.51,2,2,0,0,0
1-34,2023-08-18 20:59:41,5960,SUCCESS,81323667233,100.0,2,2,0,0,0
1-35,2023-08-18 21:00:40,6019,RUN_TIMEOUT,None,None,7,7,0,0,0
