variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-19 04:55:20,0,INITIAL SUCCESS,51480061484,100,0,0,0,0,0
0-1,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-2,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-3,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-4,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-5,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-6,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-7,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-8,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-9,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-10,2023-08-19 04:55:20,38,SUCCESS,51480061484,100.0,0,0,0,0,0
0-11,2023-08-19 04:56:01,79,RUN_TIMEOUT,None,None,4,4,0,0,0
0-12,2023-08-19 04:56:42,120,RUN_TIMEOUT,None,None,2,2,0,0,0
0-13,2023-08-19 04:56:42,120,SUCCESS,51480061484,100.0,0,0,0,0,0
0-14,2023-08-19 04:57:23,161,RUN_TIMEOUT,None,None,3,3,0,0,0
0-15,2023-08-19 04:58:04,202,RUN_TIMEOUT,None,None,4,4,0,0,0
0-16,2023-08-19 04:58:46,244,RUN_TIMEOUT,None,None,3,3,0,0,0
0-17,2023-08-19 04:59:27,285,RUN_TIMEOUT,None,None,1,1,0,0,0
0-18,2023-08-19 04:59:58,316,SUCCESS,51480169937,100.0,1,1,0,0,0
0-19,2023-08-19 05:00:39,357,RUN_TIMEOUT,None,None,5,5,0,0,0
0-20,2023-08-19 05:01:20,398,RUN_TIMEOUT,None,None,5,5,0,0,0
0-21,2023-08-19 05:02:01,439,RUN_TIMEOUT,None,None,2,2,0,0,0
0-22,2023-08-19 05:02:31,469,SUCCESS,48594076141,94.39,2,2,0,0,0
0-23,2023-08-19 05:02:31,469,SUCCESS,51480061484,100.0,0,0,0,0,0
0-24,2023-08-19 05:03:07,505,SUCCESS,61449511713,119.37,4,4,0,0,0
0-25,2023-08-19 05:03:48,546,RUN_TIMEOUT,None,None,4,4,0,0,0
0-26,2023-08-19 05:04:29,587,RUN_TIMEOUT,None,None,3,3,0,0,0
0-27,2023-08-19 05:04:29,587,SUCCESS,51480169937,100.0,1,1,0,0,0
0-28,2023-08-19 05:04:29,587,SUCCESS,51480061484,100.0,0,0,0,0,0
0-29,2023-08-19 05:05:10,628,SUCCESS,66143304318,128.48,3,3,0,0,0
0-30,2023-08-19 05:05:51,669,RUN_TIMEOUT,None,None,2,2,0,0,0
0-31,2023-08-19 05:06:32,710,RUN_TIMEOUT,None,None,1,1,0,0,0
0-32,2023-08-19 05:07:13,751,RUN_TIMEOUT,None,None,2,2,0,0,0
0-33,2023-08-19 05:07:53,791,SUCCESS,67926998906,131.95,2,2,0,0,0
0-34,2023-08-19 05:08:28,826,SUCCESS,55750262765,108.29,3,3,0,0,0
0-35,2023-08-19 05:09:09,867,RUN_TIMEOUT,None,None,2,2,0,0,0
0-36,2023-08-19 05:09:50,908,RUN_TIMEOUT,None,None,4,4,0,0,0
0-37,2023-08-19 05:10:31,949,RUN_TIMEOUT,None,None,4,4,0,0,0
0-38,2023-08-19 05:11:10,988,SUCCESS,66377157126,128.94,2,2,0,0,0
0-39,2023-08-19 05:11:48,1026,SUCCESS,61645361911,119.75,5,5,0,0,0
0-40,2023-08-19 05:12:29,1067,SUCCESS,71111570072,138.13,2,2,0,0,0
0-41,2023-08-19 05:13:10,1108,RUN_TIMEOUT,None,None,4,4,0,0,0
0-42,2023-08-19 05:13:10,1108,SUCCESS,51480061484,100.0,1,1,0,0,0
0-43,2023-08-19 05:13:39,1137,SUCCESS,48144880418,93.52,2,2,0,0,0
0-44,2023-08-19 05:14:20,1178,RUN_TIMEOUT,None,None,6,6,0,0,0
0-45,2023-08-19 05:14:52,1210,SUCCESS,51470875712,99.98,1,1,0,0,0
0-46,2023-08-19 05:15:28,1246,SUCCESS,60023054735,116.59,2,2,0,0,0
0-47,2023-08-19 05:16:03,1281,SUCCESS,58902791017,114.42,1,1,0,0,0
0-48,2023-08-19 05:16:40,1318,SUCCESS,61662737074,119.78,3,3,0,0,0
0-49,2023-08-19 05:17:21,1359,RUN_TIMEOUT,None,None,2,2,0,0,0
0-50,2023-08-19 05:17:59,1397,SUCCESS,64375650687,125.05,1,1,0,0,0
0-51,2023-08-19 05:18:40,1438,RUN_TIMEOUT,None,None,3,3,0,0,0
0-52,2023-08-19 05:19:21,1479,RUN_TIMEOUT,None,None,7,7,0,0,0
0-53,2023-08-19 05:19:21,1479,SUCCESS,51480169937,100.0,1,1,0,0,0
0-54,2023-08-19 05:19:56,1514,SUCCESS,58059165336,112.78,1,1,0,0,0
0-55,2023-08-19 05:20:23,1541,SUCCESS,44168108270,85.8,2,2,0,0,0
0-56,2023-08-19 05:21:04,1582,RUN_TIMEOUT,None,None,3,3,0,0,0
0-57,2023-08-19 05:21:45,1623,RUN_TIMEOUT,None,None,3,3,0,0,0
0-58,2023-08-19 05:22:27,1665,RUN_TIMEOUT,None,None,3,3,0,0,0
0-59,2023-08-19 05:23:03,1701,SUCCESS,60871121845,118.24,3,3,0,0,0
0-60,2023-08-19 05:23:44,1742,SUCCESS,71315187122,138.53,3,3,0,0,0
0-61,2023-08-19 05:24:25,1783,RUN_TIMEOUT,None,None,3,3,0,0,0
0-62,2023-08-19 05:25:04,1822,SUCCESS,63049464340,122.47,3,3,0,0,0
0-63,2023-08-19 05:25:45,1863,RUN_TIMEOUT,None,None,4,4,0,0,0
0-64,2023-08-19 05:26:17,1895,SUCCESS,51494136259,100.03,2,2,0,0,0
0-65,2023-08-19 05:26:56,1934,SUCCESS,64493584383,125.28,1,1,0,0,0
0-66,2023-08-19 05:27:27,1965,SUCCESS,51473204128,99.99,1,1,0,0,0
0-67,2023-08-19 05:28:06,2004,SUCCESS,64514396729,125.32,2,2,0,0,0
0-68,2023-08-19 05:28:47,2045,RUN_TIMEOUT,None,None,5,5,0,0,0
0-69,2023-08-19 05:29:28,2086,RUN_TIMEOUT,None,None,5,5,0,0,0
0-70,2023-08-19 05:30:09,2127,RUN_TIMEOUT,None,None,2,2,0,0,0
0-71,2023-08-19 05:30:50,2168,SUCCESS,67931984457,131.96,4,4,0,0,0
0-72,2023-08-19 05:30:50,2168,SUCCESS,51480061484,100.0,0,0,0,0,0
0-73,2023-08-19 05:31:30,2208,SUCCESS,64202837192,124.71,4,4,0,0,0
0-74,2023-08-19 05:32:11,2249,RUN_TIMEOUT,None,None,4,4,0,0,0
0-75,2023-08-19 05:32:47,2285,SUCCESS,60196551100,116.93,2,2,0,0,0
0-76,2023-08-19 05:33:28,2326,RUN_TIMEOUT,None,None,3,3,0,0,0
0-77,2023-08-19 05:33:58,2356,SUCCESS,48869085574,94.93,3,3,0,0,0
0-78,2023-08-19 05:34:30,2388,SUCCESS,51528603986,100.09,1,1,0,0,0
0-79,2023-08-19 05:35:03,2421,SUCCESS,55175201138,107.18,2,2,0,0,0
0-80,2023-08-19 05:35:44,2462,RUN_TIMEOUT,None,None,2,2,0,0,0
0-81,2023-08-19 05:36:16,2494,SUCCESS,51484190331,100.01,2,2,0,0,0
0-82,2023-08-19 05:36:57,2535,RUN_TIMEOUT,None,None,1,1,0,0,0
0-83,2023-08-19 05:37:38,2576,RUN_TIMEOUT,None,None,2,2,0,0,0
0-84,2023-08-19 05:38:12,2610,SUCCESS,55740083563,108.28,3,3,0,0,0
0-85,2023-08-19 05:38:49,2647,SUCCESS,60971246809,118.44,1,1,0,0,0
0-86,2023-08-19 05:39:24,2682,SUCCESS,57559087390,111.81,4,4,0,0,0
0-87,2023-08-19 05:40:05,2723,RUN_TIMEOUT,None,None,5,5,0,0,0
0-88,2023-08-19 05:40:05,2723,SUCCESS,51480061484,100.0,2,2,0,0,0
0-89,2023-08-19 05:40:40,2758,SUCCESS,57407041788,111.51,4,4,0,0,0
0-90,2023-08-19 05:41:18,2796,SUCCESS,65224424701,126.7,3,3,0,0,0
0-91,2023-08-19 05:41:59,2837,RUN_TIMEOUT,None,None,5,5,0,0,0
0-92,2023-08-19 05:42:40,2878,RUN_TIMEOUT,None,None,3,3,0,0,0
0-93,2023-08-19 05:43:21,2919,SUCCESS,66553878122,129.28,3,3,0,0,0
0-94,2023-08-19 05:44:02,2960,RUN_TIMEOUT,None,None,3,3,0,0,0
0-95,2023-08-19 05:44:43,3001,RUN_TIMEOUT,None,None,2,2,0,0,0
0-96,2023-08-19 05:45:24,3042,RUN_TIMEOUT,None,None,6,6,0,0,0
0-97,2023-08-19 05:46:04,3082,SUCCESS,68210972438,132.5,2,2,0,0,0
0-98,2023-08-19 05:46:43,3121,SUCCESS,64378787083,125.06,2,2,0,0,0
0-99,2023-08-19 05:47:24,3162,RUN_TIMEOUT,None,None,4,4,0,0,0
0-100,2023-08-19 05:48:05,3203,RUN_TIMEOUT,None,None,2,2,0,0,0
1-1,2023-08-19 05:48:46,3244,RUN_TIMEOUT,None,None,5,5,0,0,0
1-2,2023-08-19 05:49:15,3273,SUCCESS,48149904901,93.53,2,2,0,0,0
1-3,2023-08-19 05:49:45,3303,SUCCESS,48590134912,94.39,2,2,0,0,0
1-4,2023-08-19 05:50:15,3333,SUCCESS,48883739768,94.96,3,3,0,0,0
1-5,2023-08-19 05:50:46,3364,SUCCESS,51471616334,99.98,1,1,0,0,0
1-6,2023-08-19 05:51:18,3396,SUCCESS,51452314872,99.95,2,2,0,0,0
1-7,2023-08-19 05:51:18,3396,SUCCESS,51480061484,100.0,0,0,0,0,0
1-8,2023-08-19 05:51:18,3396,SUCCESS,51480061484,100.0,0,0,0,0,0
1-9,2023-08-19 05:51:18,3396,SUCCESS,51480061484,100.0,0,0,0,0,0
1-10,2023-08-19 05:51:18,3396,SUCCESS,51480061484,100.0,1,1,0,0,0
1-11,2023-08-19 05:51:49,3427,SUCCESS,51485666438,100.01,3,3,0,0,0
1-12,2023-08-19 05:52:27,3465,SUCCESS,61612304003,119.68,5,5,0,0,0
1-13,2023-08-19 05:53:07,3505,SUCCESS,66618999398,129.41,2,2,0,0,0
1-14,2023-08-19 05:53:07,3505,SUCCESS,51480061484,100.0,0,0,0,0,0
1-15,2023-08-19 05:53:40,3538,SUCCESS,55390863028,107.6,3,3,0,0,0
1-16,2023-08-19 05:54:21,3579,RUN_TIMEOUT,None,None,3,3,0,0,0
1-17,2023-08-19 05:54:21,3579,SUCCESS,51480061484,100.0,0,0,0,0,0
1-18,2023-08-19 05:54:21,3579,SUCCESS,51480061484,100.0,2,2,0,0,0
1-19,2023-08-19 05:55:02,3620,RUN_TIMEOUT,None,None,3,3,0,0,0
1-20,2023-08-19 05:55:02,3620,SUCCESS,64378787083,125.06,1,1,0,0,0
1-21,2023-08-19 05:55:34,3652,SUCCESS,51493661738,100.03,1,1,0,0,0
1-22,2023-08-19 05:56:05,3683,SUCCESS,51483038088,100.01,2,2,0,0,0
1-23,2023-08-19 05:56:46,3724,RUN_TIMEOUT,None,None,3,3,0,0,0
1-24,2023-08-19 05:57:24,3762,SUCCESS,63127713987,122.63,4,4,0,0,0
1-25,2023-08-19 05:57:24,3762,RUN_TIMEOUT,None,None,2,2,0,0,0
1-26,2023-08-19 05:58:05,3803,RUN_TIMEOUT,None,None,3,3,0,0,0
1-27,2023-08-19 05:58:05,3803,SUCCESS,51493661738,100.03,1,1,0,0,0
1-28,2023-08-19 05:58:05,3803,SUCCESS,51480061484,100.0,0,0,0,0,0
1-29,2023-08-19 05:58:35,3833,SUCCESS,48152126121,93.54,3,3,0,0,0
1-30,2023-08-19 05:59:04,3862,SUCCESS,48603732434,94.41,2,2,0,0,0
1-31,2023-08-19 05:59:39,3897,SUCCESS,59081346490,114.77,3,3,0,0,0
1-32,2023-08-19 06:00:21,3939,RUN_TIMEOUT,None,None,4,4,0,0,0
1-33,2023-08-19 06:00:21,3939,SUCCESS,51480061484,100.0,0,0,0,0,0
1-34,2023-08-19 06:01:02,3980,RUN_TIMEOUT,None,None,3,3,0,0,0
1-35,2023-08-19 06:01:41,4019,SUCCESS,66166348153,128.53,3,3,0,0,0
1-36,2023-08-19 06:02:20,4058,SUCCESS,64397925940,125.09,3,3,0,0,0
1-37,2023-08-19 06:02:52,4090,SUCCESS,52959274196,102.87,1,1,0,0,0
1-38,2023-08-19 06:03:23,4121,SUCCESS,52278375830,101.55,3,3,0,0,0
1-39,2023-08-19 06:03:23,4121,SUCCESS,64378787083,125.06,2,2,0,0,0
1-40,2023-08-19 06:03:23,4121,SUCCESS,51480061484,100.0,2,2,0,0,0
1-41,2023-08-19 06:03:52,4150,SUCCESS,48143271800,93.52,2,2,0,0,0
1-42,2023-08-19 06:03:52,4150,SUCCESS,51480061484,100.0,0,0,0,0,0
1-43,2023-08-19 06:04:33,4191,RUN_TIMEOUT,None,None,4,4,0,0,0
1-44,2023-08-19 06:05:14,4232,SUCCESS,67921738431,131.94,1,1,0,0,0
1-45,2023-08-19 06:05:54,4272,SUCCESS,67919812384,131.93,4,4,0,0,0
1-46,2023-08-19 06:06:31,4309,SUCCESS,61632148375,119.72,5,5,0,0,0
1-47,2023-08-19 06:07:03,4341,SUCCESS,53069862686,103.09,3,3,0,0,0
1-48,2023-08-19 06:07:32,4370,SUCCESS,48220877237,93.67,7,7,0,0,0
1-49,2023-08-19 06:08:13,4411,RUN_TIMEOUT,None,None,4,4,0,0,0
1-50,2023-08-19 06:08:13,4411,SUCCESS,67921738431,131.94,1,1,0,0,0
1-51,2023-08-19 06:08:13,4411,SUCCESS,51480061484,100.0,0,0,0,0,0
1-52,2023-08-19 06:08:50,4448,SUCCESS,60973917744,118.44,1,1,0,0,0
1-53,2023-08-19 06:09:18,4476,SUCCESS,46608374774,90.54,2,2,0,0,0
1-54,2023-08-19 06:09:51,4509,SUCCESS,54679110836,106.21,2,2,0,0,0
1-55,2023-08-19 06:10:22,4540,SUCCESS,51480642599,100.0,1,1,0,0,0
1-56,2023-08-19 06:10:57,4575,SUCCESS,58876619367,114.37,1,1,0,0,0
1-57,2023-08-19 06:11:29,4607,SUCCESS,51479571083,100.0,2,2,0,0,0
1-58,2023-08-19 06:12:00,4638,SUCCESS,51525171669,100.09,1,1,0,0,0
1-59,2023-08-19 06:12:00,4638,SUCCESS,51493661738,100.03,1,1,0,0,0
1-60,2023-08-19 06:12:01,4639,SUCCESS,51479571083,100.0,2,2,0,0,0
1-61,2023-08-19 06:12:28,4666,SUCCESS,44135130192,85.73,2,2,0,0,0
1-62,2023-08-19 06:12:28,4666,SUCCESS,67919812384,131.93,2,2,0,0,0
1-63,2023-08-19 06:13:09,4707,RUN_TIMEOUT,None,None,2,2,0,0,0
1-64,2023-08-19 06:13:50,4748,RUN_TIMEOUT,None,None,5,5,0,0,0
1-65,2023-08-19 06:13:50,4748,SUCCESS,48143271800,93.52,2,2,0,0,0
1-66,2023-08-19 06:14:19,4777,SUCCESS,48567385770,94.34,2,2,0,0,0
1-67,2023-08-19 06:14:20,4778,SUCCESS,44135130192,85.73,2,2,0,0,0
1-68,2023-08-19 06:14:20,4778,SUCCESS,51480061484,100.0,0,0,0,0,0
1-69,2023-08-19 06:14:20,4778,SUCCESS,64378787083,125.06,2,2,0,0,0
1-70,2023-08-19 06:14:20,4778,SUCCESS,64378787083,125.06,1,1,0,0,0
1-71,2023-08-19 06:14:20,4778,SUCCESS,51480061484,100.0,0,0,0,0,0
1-72,2023-08-19 06:14:58,4816,SUCCESS,64222276689,124.75,4,4,0,0,0
1-73,2023-08-19 06:14:58,4816,SUCCESS,58876619367,114.37,1,1,0,0,0
1-74,2023-08-19 06:15:21,4839,SUCCESS,36488096474,70.88,1,1,0,0,0
1-75,2023-08-19 06:15:58,4876,SUCCESS,61506969269,119.48,4,4,0,0,0
