variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-03 04:17:27,0,INITIAL SUCCESS,121218134273,100,0,0,0,0,0
1,2023-08-03 04:17:28,81,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
2,2023-08-03 04:17:28,81,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
3,2023-08-03 04:17:31,84,RUN_CODE_ERROR,None,None,1,0,0,1,0
4,2023-08-03 04:17:34,87,RUN_CODE_ERROR,None,None,1,0,0,1,0
5,2023-08-03 04:17:59,112,RUN_CODE_ERROR,None,None,1,0,0,0,1
6,2023-08-03 04:17:59,112,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
7,2023-08-03 04:18:00,113,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
8,2023-08-03 04:18:03,116,RUN_CODE_ERROR,None,None,1,0,0,1,0
9,2023-08-03 04:18:06,119,RUN_CODE_ERROR,None,None,1,0,0,1,0
10,2023-08-03 04:18:10,123,RUN_CODE_ERROR,None,None,1,0,0,1,0
11,2023-08-03 04:18:10,123,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
12,2023-08-03 04:19:22,195,SUCCESS,121221915615,100.0,1,0,1,0,0
13,2023-08-03 04:19:26,199,RUN_CODE_ERROR,None,None,1,0,0,1,0
14,2023-08-03 04:19:26,199,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
15,2023-08-03 04:19:27,200,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
16,2023-08-03 04:19:27,200,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
17,2023-08-03 04:19:28,201,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
18,2023-08-03 04:20:47,280,RUN_TIMEOUT,None,None,1,0,0,1,0
19,2023-08-03 04:20:47,280,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
20,2023-08-03 04:22:00,353,SUCCESS,121208169883,99.99,1,0,1,0,0
21,2023-08-03 04:22:01,354,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
22,2023-08-03 04:22:01,354,SUCCESS,121218134273,100.0,0,0,0,0,0
23,2023-08-03 04:22:04,357,RUN_CODE_ERROR,None,None,2,0,1,1,0
24,2023-08-03 04:23:20,433,SUCCESS,121221865752,100.0,2,0,1,0,1
25,2023-08-03 04:23:21,434,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
26,2023-08-03 04:23:21,434,COMPILE_CODE_ERROR,None,None,2,0,2,0,0
27,2023-08-03 04:23:24,437,RUN_CODE_ERROR,None,None,2,0,1,0,1
28,2023-08-03 04:23:25,438,COMPILE_CODE_ERROR,None,None,2,0,2,0,0
