variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-21 11:32:11,0,INITIAL SUCCESS,463097242386,100,0,0,0,0,0
1,2023-08-21 11:33:44,212,SUCCESS,467087040631,100.86,1,0,0,1,0
2,2023-08-21 11:33:45,213,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
3,2023-08-21 11:35:25,313,SUCCESS,464969059024,100.4,1,0,0,1,0
4,2023-08-21 11:35:36,324,RUN_CODE_ERROR,None,None,1,0,0,1,0
5,2023-08-21 11:35:41,329,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
6,2023-08-21 11:37:23,431,SUCCESS,465050934994,100.42,1,0,1,0,0
7,2023-08-21 11:37:27,435,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
8,2023-08-21 11:37:30,438,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
9,2023-08-21 11:37:34,442,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
10,2023-08-21 11:39:08,536,SUCCESS,459357939409,99.19,1,0,0,1,0
11,2023-08-21 11:39:08,536,SUCCESS,463097242386,100.0,0,0,0,0,0
12,2023-08-21 11:39:13,541,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
13,2023-08-21 11:40:45,633,SUCCESS,459722306807,99.27,2,0,1,1,0
14,2023-08-21 11:42:22,730,SUCCESS,458472965131,99.0,2,0,0,2,0
15,2023-08-21 11:42:22,730,SUCCESS,459357939409,99.19,1,0,0,1,0
16,2023-08-21 11:42:26,734,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
17,2023-08-21 11:42:29,737,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
18,2023-08-21 11:44:09,837,SUCCESS,465224153264,100.46,1,0,0,1,0
19,2023-08-21 11:44:13,841,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
20,2023-08-21 11:45:47,935,SUCCESS,458559099462,99.02,3,0,0,2,1
21,2023-08-21 11:45:50,938,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
22,2023-08-21 11:45:52,940,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
23,2023-08-21 11:47:29,1037,SUCCESS,461997177906,99.76,3,0,0,3,0
24,2023-08-21 11:47:31,1039,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
25,2023-08-21 11:47:34,1042,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
26,2023-08-21 11:47:36,1044,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
27,2023-08-21 11:49:15,1143,SUCCESS,466620814964,100.76,3,0,0,2,1
28,2023-08-21 11:49:19,1147,COMPILE_CODE_ERROR,None,None,3,0,0,3,0
29,2023-08-21 11:50:58,1246,SUCCESS,464579146291,100.32,3,0,0,3,0
30,2023-08-21 11:51:01,1249,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
31,2023-08-21 11:51:06,1254,COMPILE_CODE_ERROR,None,None,3,0,0,3,0
32,2023-08-21 11:51:11,1259,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
33,2023-08-21 11:51:14,1262,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
34,2023-08-21 11:52:48,1356,SUCCESS,460809233641,99.51,3,0,0,3,0
35,2023-08-21 11:52:51,1359,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
36,2023-08-21 11:52:55,1363,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
37,2023-08-21 11:54:35,1463,SUCCESS,462259400027,99.82,3,0,0,3,0
38,2023-08-21 11:54:38,1466,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
39,2023-08-21 11:54:42,1470,COMPILE_CODE_ERROR,None,None,3,0,0,2,1
40,2023-08-21 11:54:42,1470,SUCCESS,458472965131,99.0,3,0,0,2,1
41,2023-08-21 11:54:57,1485,RUN_CODE_ERROR,None,None,4,0,0,3,1
42,2023-08-21 11:54:57,1485,SUCCESS,458472965131,99.0,2,0,0,2,0
43,2023-08-21 11:54:59,1487,COMPILE_CODE_ERROR,None,None,3,0,1,2,0
44,2023-08-21 11:56:46,1594,RUN_TIMEOUT,None,None,3,0,0,3,0
