variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-20 10:15:34,0,INITIAL SUCCESS,343603769042,100,0,0,0,0,0
1,2023-08-20 10:15:34,89,SUCCESS,343603769042,100.0,1,1,0,0,0
2,2023-08-20 10:15:34,89,SUCCESS,343603769042,100.0,0,0,0,0,0
3,2023-08-20 10:15:34,89,SUCCESS,343603769042,100.0,1,1,0,0,0
4,2023-08-20 10:16:40,155,SUCCESS,347665660208,101.18,2,2,0,0,0
5,2023-08-20 10:17:43,218,SUCCESS,332147802412,96.67,2,2,0,0,0
6,2023-08-20 10:17:43,218,SUCCESS,332147802412,96.67,3,3,0,0,0
7,2023-08-20 10:17:43,218,SUCCESS,332147802412,96.67,4,4,0,0,0
8,2023-08-20 10:17:43,218,SUCCESS,343603769042,100.0,3,3,0,0,0
9,2023-08-20 10:17:43,218,SUCCESS,332147802412,96.67,5,5,0,0,0
10,2023-08-20 10:17:43,218,SUCCESS,343603769042,100.0,4,4,0,0,0
11,2023-08-20 10:18:47,282,SUCCESS,333198759815,96.97,6,6,0,0,0
12,2023-08-20 10:20:10,365,SUCCESS,429145661548,124.9,6,6,0,0,0
13,2023-08-20 10:20:10,365,SUCCESS,332147802412,96.67,4,4,0,0,0
14,2023-08-20 10:20:10,365,SUCCESS,332147802412,96.67,3,3,0,0,0
15,2023-08-20 10:20:10,365,SUCCESS,343603769042,100.0,2,2,0,0,0
16,2023-08-20 10:20:10,365,SUCCESS,332147802412,96.67,4,4,0,0,0
17,2023-08-20 10:20:10,365,SUCCESS,332147802412,96.67,3,3,0,0,0
18,2023-08-20 10:21:35,450,RUN_TIMEOUT,None,None,4,4,0,0,0
19,2023-08-20 10:21:35,450,SUCCESS,332147802412,96.67,4,4,0,0,0
20,2023-08-20 10:21:35,450,SUCCESS,332147802412,96.67,5,5,0,0,0
21,2023-08-20 10:21:35,450,SUCCESS,332147802412,96.67,6,6,0,0,0
22,2023-08-20 10:22:51,526,SUCCESS,397194852193,115.6,7,7,0,0,0
23,2023-08-20 10:22:51,526,SUCCESS,332147802412,96.67,5,5,0,0,0
24,2023-08-20 10:24:10,605,SUCCESS,401873994535,116.96,6,6,0,0,0
25,2023-08-20 10:24:10,605,SUCCESS,332147802412,96.67,6,6,0,0,0
26,2023-08-20 10:24:10,605,SUCCESS,332147802412,96.67,5,5,0,0,0
27,2023-08-20 10:25:31,686,SUCCESS,403860535555,117.54,6,6,0,0,0
28,2023-08-20 10:26:56,771,RUN_TIMEOUT,None,None,6,6,0,0,0
29,2023-08-20 10:26:56,771,SUCCESS,332147802412,96.67,4,4,0,0,0
30,2023-08-20 10:26:56,771,SUCCESS,343603769042,100.0,3,3,0,0,0
