variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-21 01:20:18,0,INITIAL SUCCESS,624846279130,100,0,0,0,0,0
1,2023-08-21 01:20:18,142,SUCCESS,624846279130,100.0,1,1,0,0,0
2,2023-08-21 01:20:18,142,SUCCESS,624846279130,100.0,0,0,0,0,0
3,2023-08-21 01:20:23,147,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
4,2023-08-21 01:20:27,151,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
5,2023-08-21 01:22:28,272,SUCCESS,608642575714,97.41,1,0,1,0,0
6,2023-08-21 01:22:28,272,SUCCESS,624846279130,100.0,0,0,0,0,0
7,2023-08-21 01:22:31,275,COMPILE_CODE_ERROR,None,None,2,0,2,0,0
8,2023-08-21 01:22:35,279,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
9,2023-08-21 01:22:38,282,COMPILE_CODE_ERROR,None,None,2,0,2,0,0
10,2023-08-21 01:24:43,407,SUCCESS,613436618476,98.17,2,0,1,0,1
11,2023-08-21 01:24:47,411,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
12,2023-08-21 01:24:50,414,COMPILE_CODE_ERROR,None,None,2,0,2,0,0
13,2023-08-21 01:24:50,414,SUCCESS,608642575714,97.41,2,1,1,0,0
14,2023-08-21 01:25:01,425,RUN_CODE_ERROR,None,None,3,1,1,0,1
15,2023-08-21 01:25:01,425,SUCCESS,608642575714,97.41,1,0,1,0,0
16,2023-08-21 01:25:05,429,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
17,2023-08-21 01:25:05,429,SUCCESS,624846279130,100.0,0,0,0,0,0
18,2023-08-21 01:25:08,432,COMPILE_CODE_ERROR,None,None,2,0,2,0,0
19,2023-08-21 01:25:12,436,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
20,2023-08-21 01:25:15,439,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
21,2023-08-21 01:25:18,442,COMPILE_CODE_ERROR,None,None,2,0,1,1,0
22,2023-08-21 01:25:22,446,COMPILE_CODE_ERROR,None,None,2,0,2,0,0
23,2023-08-21 01:27:20,564,SUCCESS,583041276583,93.31,2,0,1,1,0
24,2023-08-21 01:29:19,683,SUCCESS,577808786099,92.47,1,0,0,1,0
25,2023-08-21 01:29:22,686,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
26,2023-08-21 01:29:22,686,SUCCESS,624846279130,100.0,0,0,0,0,0
27,2023-08-21 01:29:25,689,COMPILE_CODE_ERROR,None,None,2,0,0,2,0
