variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-21 01:19:48,0,INITIAL SUCCESS,489619534180,100,0,0,0,0,0
1,2023-08-21 01:19:51,118,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
2,2023-08-21 01:19:55,122,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
3,2023-08-21 01:20:00,127,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
4,2023-08-21 01:20:03,130,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
5,2023-08-21 01:20:06,133,COMPILE_CODE_ERROR,None,None,1,0,0,1,0
6,2023-08-21 01:20:09,136,COMPILE_CODE_ERROR,None,None,1,0,1,0,0
7,2023-08-21 01:20:11,138,COMPILE_CODE_ERROR,None,None,1,0,0,0,1
8,2023-08-21 01:21:11,198,SUCCESS,331056739345,67.62,1,1,0,0,0
9,2023-08-21 01:21:11,198,SUCCESS,489619534180,100.0,0,0,0,0,0
10,2023-08-21 01:22:08,255,SUCCESS,331055221183,67.61,2,1,0,1,0
11,2023-08-21 01:22:10,257,COMPILE_CODE_ERROR,None,None,3,1,0,2,0
12,2023-08-21 01:22:12,259,COMPILE_CODE_ERROR,None,None,3,1,0,1,1
13,2023-08-21 01:22:12,259,SUCCESS,331056739345,67.62,1,1,0,0,0
14,2023-08-21 01:22:15,262,COMPILE_CODE_ERROR,None,None,3,1,0,2,0
15,2023-08-21 01:22:17,264,COMPILE_CODE_ERROR,None,None,3,1,1,1,0
16,2023-08-21 01:22:17,264,SUCCESS,331055221183,67.61,3,2,0,1,0
17,2023-08-21 01:22:17,264,SUCCESS,331055221183,67.61,2,1,0,1,0
18,2023-08-21 01:22:19,266,COMPILE_CODE_ERROR,None,None,3,1,0,1,1
19,2023-08-21 01:23:34,341,SUCCESS,430631440734,87.95,3,2,0,1,0
20,2023-08-21 01:24:46,413,SUCCESS,328156973585,67.02,3,1,0,2,0
21,2023-08-21 01:24:49,416,COMPILE_CODE_ERROR,None,None,4,1,0,3,0
22,2023-08-21 01:24:52,419,COMPILE_CODE_ERROR,None,None,4,1,1,2,0
23,2023-08-21 01:24:52,419,SUCCESS,328156973585,67.02,4,2,0,2,0
24,2023-08-21 01:24:52,419,SUCCESS,331055221183,67.61,3,2,0,1,0
25,2023-08-21 01:24:55,422,COMPILE_CODE_ERROR,None,None,5,2,0,2,1
26,2023-08-21 01:24:59,426,COMPILE_CODE_ERROR,None,None,5,2,1,2,0
27,2023-08-21 01:25:58,485,SUCCESS,306335208107,62.57,5,3,0,2,0
28,2023-08-21 01:26:07,494,RUN_CODE_ERROR,None,None,6,3,0,2,1
29,2023-08-21 01:26:10,497,COMPILE_CODE_ERROR,None,None,6,3,0,3,0
30,2023-08-21 01:27:10,557,SUCCESS,306659072436,62.63,6,3,0,3,0
31,2023-08-21 01:28:08,615,SUCCESS,302582220767,61.8,6,4,0,2,0
32,2023-08-21 01:29:07,674,SUCCESS,298815517926,61.03,5,4,0,1,0
33,2023-08-21 01:30:27,754,SUCCESS,366233119368,74.8,6,5,0,1,0
34,2023-08-21 01:30:27,754,SUCCESS,298815517926,61.03,4,3,0,1,0
