variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-20 10:16:09,0,INITIAL SUCCESS,509090507836,100,0,0,0,0,0
1,2023-08-20 10:16:09,124,SUCCESS,509090507836,100.0,1,1,0,0,0
2,2023-08-20 10:16:09,124,SUCCESS,509090507836,100.0,0,0,0,0,0
3,2023-08-20 10:16:09,124,SUCCESS,509090507836,100.0,1,1,0,0,0
4,2023-08-20 10:16:09,124,SUCCESS,509090507836,100.0,2,2,0,0,0
5,2023-08-20 10:16:09,124,SUCCESS,509090507836,100.0,1,1,0,0,0
6,2023-08-20 10:16:09,124,SUCCESS,509090507836,100.0,2,2,0,0,0
7,2023-08-20 10:16:09,124,SUCCESS,509090507836,100.0,1,1,0,0,0
8,2023-08-20 10:17:53,228,SUCCESS,511916557138,100.56,2,2,0,0,0
9,2023-08-20 10:17:53,228,SUCCESS,509090507836,100.0,2,2,0,0,0
10,2023-08-20 10:17:53,228,SUCCESS,509090507836,100.0,1,1,0,0,0
11,2023-08-20 10:19:33,328,SUCCESS,511041731061,100.38,2,2,0,0,0
12,2023-08-20 10:19:33,328,SUCCESS,509090507836,100.0,0,0,0,0,0
13,2023-08-20 10:19:33,328,SUCCESS,509090507836,100.0,1,1,0,0,0
14,2023-08-20 10:19:33,328,SUCCESS,509090507836,100.0,0,0,0,0,0
15,2023-08-20 10:21:20,435,RUN_TIMEOUT,None,None,1,1,0,0,0
16,2023-08-20 10:21:20,435,SUCCESS,509090507836,100.0,1,1,0,0,0
17,2023-08-20 10:22:51,526,SUCCESS,494539709324,97.14,2,2,0,0,0
18,2023-08-20 10:22:51,526,SUCCESS,494539709324,97.14,3,3,0,0,0
19,2023-08-20 10:22:51,526,SUCCESS,509090507836,100.0,2,2,0,0,0
20,2023-08-20 10:22:51,526,SUCCESS,494539709324,97.14,2,2,0,0,0
21,2023-08-20 10:22:51,526,SUCCESS,494539709324,97.14,3,3,0,0,0
22,2023-08-20 10:22:51,526,SUCCESS,494539709324,97.14,2,2,0,0,0
23,2023-08-20 10:22:51,526,SUCCESS,509090507836,100.0,1,1,0,0,0
24,2023-08-20 10:24:40,635,RUN_TIMEOUT,None,None,3,3,0,0,0
25,2023-08-20 10:24:40,635,SUCCESS,494539709324,97.14,1,1,0,0,0
26,2023-08-20 10:24:40,635,SUCCESS,509090507836,100.0,0,0,0,0,0
27,2023-08-20 10:24:40,635,SUCCESS,494539709324,97.14,2,2,0,0,0
28,2023-08-20 10:24:40,635,SUCCESS,509090507836,100.0,1,1,0,0,0
29,2023-08-20 10:24:40,635,SUCCESS,494539709324,97.14,3,3,0,0,0
30,2023-08-20 10:24:40,635,SUCCESS,494539709324,97.14,2,2,0,0,0
31,2023-08-20 10:24:40,635,SUCCESS,494539709324,97.14,1,1,0,0,0
32,2023-08-20 10:24:40,635,SUCCESS,509090507836,100.0,0,0,0,0,0
33,2023-08-20 10:26:26,741,RUN_TIMEOUT,None,None,2,2,0,0,0
34,2023-08-20 10:28:12,847,RUN_TIMEOUT,None,None,2,2,0,0,0
35,2023-08-20 10:28:12,847,SUCCESS,494539709324,97.14,2,2,0,0,0
36,2023-08-20 10:28:12,847,SUCCESS,494539709324,97.14,3,3,0,0,0
37,2023-08-20 10:28:12,847,SUCCESS,494539709324,97.14,2,2,0,0,0
38,2023-08-20 10:28:12,847,SUCCESS,509090507836,100.0,1,1,0,0,0
39,2023-08-20 10:29:59,954,RUN_TIMEOUT,None,None,3,3,0,0,0
40,2023-08-20 10:29:59,954,SUCCESS,494539709324,97.14,3,3,0,0,0
41,2023-08-20 10:29:59,954,SUCCESS,494539709324,97.14,4,4,0,0,0
42,2023-08-20 10:29:59,954,SUCCESS,494539709324,97.14,5,5,0,0,0
43,2023-08-20 10:29:59,954,SUCCESS,494539709324,97.14,4,4,0,0,0
44,2023-08-20 10:29:59,954,RUN_TIMEOUT,None,None,5,5,0,0,0
45,2023-08-20 10:29:59,954,SUCCESS,494539709324,97.14,5,5,0,0,0
46,2023-08-20 10:29:59,954,SUCCESS,509090507836,100.0,4,4,0,0,0
47,2023-08-20 10:29:59,954,SUCCESS,494539709324,97.14,4,4,0,0,0
48,2023-08-20 10:29:59,954,SUCCESS,509090507836,100.0,3,3,0,0,0
49,2023-08-20 10:30:00,955,SUCCESS,494539709324,97.14,3,3,0,0,0
50,2023-08-20 10:30:00,955,SUCCESS,509090507836,100.0,2,2,0,0,0
51,2023-08-20 10:30:00,955,SUCCESS,494539709324,97.14,2,2,0,0,0
52,2023-08-20 10:31:29,1044,SUCCESS,492184516094,96.68,3,3,0,0,0
53,2023-08-20 10:31:29,1044,SUCCESS,494539709324,97.14,2,2,0,0,0
54,2023-08-20 10:32:47,1122,SUCCESS,416735070040,81.86,4,4,0,0,0
55,2023-08-20 10:32:47,1122,SUCCESS,416735070040,81.86,3,3,0,0,0
56,2023-08-20 10:34:35,1230,RUN_TIMEOUT,None,None,2,2,0,0,0
57,2023-08-20 10:34:35,1230,SUCCESS,416735070040,81.86,4,4,0,0,0
58,2023-08-20 10:34:35,1230,SUCCESS,416735070040,81.86,5,5,0,0,0
59,2023-08-20 10:34:35,1230,SUCCESS,416735070040,81.86,4,4,0,0,0
60,2023-08-20 10:34:35,1230,SUCCESS,416735070040,81.86,3,3,0,0,0
61,2023-08-20 10:36:22,1337,RUN_TIMEOUT,None,None,4,4,0,0,0
62,2023-08-20 10:36:22,1337,SUCCESS,494539709324,97.14,2,2,0,0,0
63,2023-08-20 10:36:22,1337,SUCCESS,416735070040,81.86,4,4,0,0,0
64,2023-08-20 10:36:22,1337,SUCCESS,416735070040,81.86,5,5,0,0,0
65,2023-08-20 10:36:22,1337,SUCCESS,416735070040,81.86,4,4,0,0,0
