variant_number,timestamp,time_elapse,status,fitness,percentage,edit,ParamSetting,StmtInsertion,StmtDeletion,StmtReplacement
-1,2023-08-20 20:25:12,0,INITIAL SUCCESS,524710847865,100,0,0,0,0,0
1,2023-08-20 20:26:50,215,SUCCESS,523783677998,99.82,1,0,0,0,1
2,2023-08-20 20:26:51,216,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
3,2023-08-20 20:26:51,216,SUCCESS,524710847865,100.0,0,0,0,0,0
4,2023-08-20 20:26:55,220,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
5,2023-08-20 20:26:58,223,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
6,2023-08-20 20:28:44,329,RUN_TIMEOUT,None,None,2,0,0,1,1
7,2023-08-20 20:28:49,334,COMPILE_CODE_ERROR,None,None,2,0,1,0,1
8,2023-08-20 20:28:52,337,COMPILE_CODE_ERROR,None,None,2,0,0,0,2
9,2023-08-20 20:28:54,339,COMPILE_CODE_ERROR,None,None,2,0,0,1,1
10,2023-08-20 20:28:57,342,COMPILE_CODE_ERROR,None,None,2,0,0,0,2
11,2023-08-20 20:30:36,441,SUCCESS,515145782838,98.18,2,0,0,1,1
12,2023-08-20 20:32:15,540,SUCCESS,510043293788,97.2,1,0,0,1,0
13,2023-08-20 20:34:01,646,SUCCESS,504634144459,96.17,2,0,0,1,1
14,2023-08-20 20:35:44,749,SUCCESS,505856993782,96.41,3,1,0,1,1
15,2023-08-20 20:37:25,850,SUCCESS,520097496938,99.12,1,0,0,0,1
16,2023-08-20 20:39:20,965,RUN_TIMEOUT,None,None,3,1,0,1,1
17,2023-08-20 20:39:20,965,SUCCESS,510043293788,97.2,1,0,0,1,0
18,2023-08-20 20:41:00,1065,SUCCESS,519836357261,99.07,3,0,0,2,1
19,2023-08-20 20:41:00,1065,SUCCESS,504634144459,96.17,3,1,0,1,1
20,2023-08-20 20:41:00,1065,SUCCESS,520097496938,99.12,2,1,0,0,1
21,2023-08-20 20:41:00,1065,SUCCESS,510043293788,97.2,2,1,0,1,0
22,2023-08-20 20:41:00,1065,SUCCESS,504634144459,96.17,2,0,0,1,1
23,2023-08-20 20:41:04,1069,COMPILE_CODE_ERROR,None,None,3,0,0,1,2
24,2023-08-20 20:41:04,1069,SUCCESS,520097496938,99.12,1,0,0,0,1
25,2023-08-20 20:41:10,1075,COMPILE_CODE_ERROR,None,None,3,0,1,1,1
26,2023-08-20 20:41:13,1078,COMPILE_CODE_ERROR,None,None,3,0,0,1,2
27,2023-08-20 20:41:15,1080,COMPILE_CODE_ERROR,None,None,3,0,1,1,1
28,2023-08-20 20:41:15,1080,SUCCESS,510043293788,97.2,1,0,0,1,0
29,2023-08-20 20:41:18,1083,COMPILE_CODE_ERROR,None,None,3,0,1,1,1
30,2023-08-20 20:41:21,1086,COMPILE_CODE_ERROR,None,None,3,0,0,1,2
31,2023-08-20 20:41:25,1090,COMPILE_CODE_ERROR,None,None,3,0,1,1,1
